一级,二级,情形抽取,法条依据,法条内容,类案,处罚依据,处罚种类,处罚幅度,涉刑风险,刑法依据,刑法内容
医院管理问题,执业医师管理,违反执业规范造成医疗事故,《中华人民共和国医师法》第五十五条第（五）项,"违反本法规定，医师在执业活动中有下列行为之一的，由县级以上人民政府卫生健康主管部门责令改正，给予警告；情节严重的，责令暂停六个月以上一年以下执业活动直至吊销医师执业证书：
（一）在提供医疗卫生服务或者开展医学临床研究中，未按照规定履行告知义务或者取得知情同意；
（二）对需要紧急救治的患者，拒绝急救处置，或者由于不负责任延误诊治；
（三）遇有自然灾害、事故灾难、公共卫生事件和社会安全事件等严重威胁人民生命健康的突发事件时，不服从卫生健康主管部门调遣；
（四）未按照规定报告有关情形；
（五）【违反法律、法规、规章或者执业规范，造成医疗事故或者其他严重后果】。","违法事实：现已查明，市第六人民医院发生一起三级戊等医疗事故，并承担完全责任。当事人是该医疗事故相关医务人员。当事人在市第六人民医院发生的一起三级戊等医疗事故中的有关行为违反了《中华人民共和国执业医师法》第三十七条第（三）项的规定，事实清楚，证据确凿，已构成违法，拟给予相应的行政处罚。2021年10月12日，本机关向当事人直接送达了《行政处罚事先告知书》，告知了本机关拟作出的行政处罚决定、认定的事实、处罚的理由和依据以及当事人依法享有的权利。当事人未在规定的时间内提出陈述、申辩要求，本机关视其放弃陈述、申辩的权利。
处罚依据：依据《中华人民共和国执业医师法》第三十七条第（三）项的规定。
处罚决定：警告。
|违法事实：执业医师林某系患者王某的主诊医师，全面负责患者王某的医疗工作（包括治疗措施、治疗药物、手术时机及术式的确定等），对诊疗行为有全程参与权和决定权，且知晓患者王某存在“巨大儿可能、羊水过少”等相关高危因素，但其未引起足够的重视，结合专家评析意见，认定林某在该医疗事故中应承担次要责任。林某的上述行为违反了《中华人民共和国执业医师法》第二十二条第一项关于“医师在执业活动中履行下列义务：（一）遵守法律、法规，遵守技术操作规范”的规定，已构成造成医疗责任事故的违法行为。
处罚依据：依据《中华人民共和国执业医师法》第三十七条第三项关于“医师在执业活动中，违反本法规定，有下列行为之一的，由县级以上人民政府卫生行政部门给予警告或者责令暂停六个月以上一年以下执业活动；情节严重的，吊销其执业证书；构成犯罪的，依法追究刑事责任：（三）造成医疗责任事故的”之规定。
处罚决定：鉴于林干在本次医疗事故中为次要责任，本局决定对林某做出责令暂停7个月执业活动的行政处罚。",造成医疗责任事故或者其他严重后果,责令改正|警告|暂停执业|吊销执业证,暂无,暂无,,
医院管理问题,执业医师管理,出具虚假医学证明文件,《中华人民共和国医师法》第五十六条第（二）项,"违反本法规定，医师在执业活动中有下列行为之一的，由县级以上人民政府卫生健康主管部门责令改正，给予警告，没收违法所得，并处一万元以上三万元以下的罚款；情节严重的，责令暂停六个月以上一年以下执业活动直至吊销医师执业证书：
（一）泄露患者隐私或者个人信息；
（二）【出具虚假医学证明文件】，或者未经亲自诊查、调查，签署诊断、治疗、流行病学等证明文件或者有关出生、死亡等证明文件；
（三）隐匿、伪造、篡改或者擅自销毁病历等医学文书及有关资料；
（四）未按照规定使用麻醉药品、医疗用毒性药品、精神药品、放射性药品等；
（五）利用职务之便，索要、非法收受财物或者牟取其他不正当利益，或者违反诊疗规范，对患者实施不必要的检查、治疗造成不良后果；
（六）开展禁止类医疗技术临床应用。",暂无,医师出具虚假医学证明文件,责令改正|警告|没收违法所得|罚款|暂停执业|吊销执业证,并处一万元以上三万元以下的罚款,暂无,,
医院管理问题,执业医师管理,未经亲自诊查、调查，签署诊断、治疗等证明文件,《中华人民共和国医师法》第五十六条第（二）项,"违反本法规定，医师在执业活动中有下列行为之一的，由县级以上人民政府卫生健康主管部门责令改正，给予警告，没收违法所得，并处一万元以上三万元以下的罚款；情节严重的，责令暂停六个月以上一年以下执业活动直至吊销医师执业证书：
（一）泄露患者隐私或者个人信息；
（二）出具虚假医学证明文件，或者【未经亲自诊查、调查，签署诊断、治疗、流行病学等证明文件或者有关出生、死亡等证明文件】；
（三）隐匿、伪造、篡改或者擅自销毁病历等医学文书及有关资料；
（四）未按照规定使用麻醉药品、医疗用毒性药品、精神药品、放射性药品等；
（五）利用职务之便，索要、非法收受财物或者牟取其他不正当利益，或者违反诊疗规范，对患者实施不必要的检查、治疗造成不良后果；
（六）开展禁止类医疗技术临床应用。","违法事实：现已查明2021年2月，当事人未经亲自调查，签署患者王建辉的手术记录，无违法所得。你的行为违反了《中华人民共和国医师法》第二十四条第一款的规定。
处罚依据：现依据《中华人民共和国医师法》第五十六条第(二)项，
处罚决定：本机关决定对你作出以下行政处罚：1、警告；2、罚款人民币15000.00元。
|违法事实：现已查明刘某于2021年11月2日0：10未经亲自诊查患者张某某，下达医嘱并签署医嘱单等治疗病历文书。当事人的行为违反了《中华人民共和国执业医师法》第二十三条的规定，已构成违法。你未经亲自诊查、调查，签署诊断、治疗等证明文件的行为违反了《中华人民共和国执业医师法》第二十三条的规定。
处罚依据：现依据《中华人民共和国执业医师法》第三十七条第(四)项的规定。
处罚决定：责令暂停6个月执业活动: 从2022年01月29日到2022年07月28日。",未经亲自诊查、调查，签署诊断、治疗、流行病学等证明文件或者有关出生、死亡等证明文件,责令改正|警告|没收违法所得|罚款|暂停执业|吊销执业证,并处一万元以上三万元以下的罚款,暂无,,
医院管理问题,执业医师管理,收受患者财物或其他不正当利益,《中华人民共和国医师法》第五十六条第（五）项,"违反本法规定，医师在执业活动中有下列行为之一的，由县级以上人民政府卫生健康主管部门责令改正，给予警告，没收违法所得，并处一万元以上三万元以下的罚款；情节严重的，责令暂停六个月以上一年以下执业活动直至吊销医师执业证书：
（一）泄露患者隐私或者个人信息；
（二）出具虚假医学证明文件，或者未经亲自诊查、调查，签署诊断、治疗、流行病学等证明文件或者有关出生、死亡等证明文件；
（三）隐匿、伪造、篡改或者擅自销毁病历等医学文书及有关资料；
（四）未按照规定使用麻醉药品、医疗用毒性药品、精神药品、放射性药品等；
（五）【利用职务之便，索要、非法收受财物或者牟取其他不正当利益，或者违反诊疗规范，对患者实施不必要的检查、治疗造成不良后果】；
（六）开展禁止类医疗技术临床应用。","违法事实：章某违反《执业医师法》第二十七条“医师不得利用职务之便，索取、非法收受患者财物或者牟取其他不正当利益”的规定。现依据 《执业医师法》第三十七条“医师在执业活动中，违反本法规定，有下列行为之一的，由县级以上人民政府卫生行政部门给予警告或者责令暂停六个月以上一年以下执业活动；情节严重的，吊销其执业证书；构成犯罪的，依法追究刑事责任：”第（十）项“利用职务之便，索取、非法收受患者财物或者牟取其他不正当利益的；”，同时参照《浙江省卫生计生系统行政处罚自由裁量指导意见》“索取患者财物金额（价值）在6000元以上，或收受患者财物或其他不正当利益金额（价值）10000元以上的”为违法程度“较重”，裁量幅度为“吊销执业证书”的裁量标准的规定
处罚依据：《执业医师法》第三十七条之规定
处罚决定：对你处吊销医师执业证书",利用职务之便，索取、非法收受患者财物或者牟取其他不正当利益,责令改正|警告|没收违法所得|罚款|暂停执业|吊销执业证,并处一万元以上三万元以下的罚款,暂无,,
医院管理问题,医疗纠纷,篡改、伪造、隐匿、毁灭病历资料,《医疗纠纷预防和处理条例》第四十五条,【医疗机构篡改、伪造、隐匿、毁灭病历资料】的，对直接负责的主管人员和其他直接责任人员，由县级以上人民政府卫生主管部门给予或者责令给予降低岗位等级或者撤职的处分，对有关医务人员责令暂停6个月以上1年以下执业活动；造成严重后果的，对直接负责的主管人员和其他直接责任人员给予或者责令给予开除的处分，对有关医务人员由原发证部门吊销执业证书；构成犯罪的，依法追究刑事责任。,"违法事实：我局已查明何某于2020年10月9日对患者张某病历的《入院记录》、《出院记录》的修改行为构成篡改病历的行为。当事人独立篡改、毁灭了1名患者张某的《入院记录》、《出院记录》等病历资料。当事人的上述行为违反《医疗纠纷预防和处理条例》第十五条第三款的规定。
处罚依据：依据《医疗纠纷预防和处理条例》第四十五条的规定。
处罚决定：责令暂停6个月执业活动。
|现已查明：2021年11月30日,某街道社区卫生服务站篡改、伪造、隐匿、毁灭病历资料。你单位篡改、伪造、隐匿、毁灭病历资料的行为违反了《医疗纠纷预防和处理条例》第十五条的规定。
处罚依据：现依据《医疗纠纷预防和处理条例》第四十五条。
处罚决定：1、警告；2、罚款人民币20000.00元。",医疗机构篡改、伪造、隐匿、毁灭病历资料,处分责任人|暂停执业|吊销执业证|追究刑事责任,暂无,【医疗事故罪】,《中华人民共和国刑法》第三百三十五条,【医务人员由于严重不负责任，造成就诊人死亡或者严重损害就诊人身体健康的】，处三年以下有期徒刑或者拘役。
医院管理问题,医疗纠纷,未按规定落实值班交接班制度,《医疗纠纷预防和处理条例》第四十七条第（一）项,"医疗机构及其医务人员有下列情形之一的，由县级以上人民政府卫生主管部门责令改正，给予警告，并处1万元以上5万元以下罚款；情节严重的，对直接负责的主管人员和其他直接责任人员给予或者责令给予降低岗位等级或者撤职的处分，对有关医务人员可以责令暂停1个月以上6个月以下执业活动；构成犯罪的，依法追究刑事责任：
（一）【未按规定制定和实施医疗质量安全管理制度】；
（二）未按规定告知患者病情、医疗措施、医疗风险、替代医疗方案等；
（三）开展具有较高医疗风险的诊疗活动，未提前预备应对方案防范突发风险；
（四）未按规定填写、保管病历资料，或者未按规定补记抢救病历；
（五）拒绝为患者提供查阅、复制病历资料服务；
（六）未建立投诉接待制度、设置统一投诉管理部门或者配备专（兼）职人员；
（七）未按规定封存、保管、启封病历资料和现场实物；
（八）未按规定向卫生主管部门报告重大医疗纠纷；
（九）其他未履行本条例规定义务的情形。","违法事实：市第一人民医院已制定值班交接班制度，但该医院在2020年5月5日未按规定落实值班交接班制度(值班医生、护理人员交接班前未巡视病房，值班医生交接班无记录)。国家卫生健康委员会《医疗质量安全核心制度要点》的规定，值班交接班制度属于医疗质量安全管理制度。市第一人民医院的上述行为违反了国务院《医疗纠纷预防和处理条例》第十条第一款关于“医疗机构应当制定并实施医疗质量安全管理制度，设置医疗服务质量监控部门或者配备专（兼）职人员，加强对诊断、治疗、护理、药事、检查等工作的规范化管理，优化服务流程，提高服务水平”的规定，已构成未按规定实施医疗质量安全管理制度的违法行为。
处罚依据：依据国务院《医疗纠纷预防和处理条例》第四十七条第一项关于“医疗机构及其医务人员有下列情形之一的，由县级以上人民政府卫生主管部门责令改正，给予警告，并处1万元以上5万元以下罚款；情节严重的，对直接负责的主管人员和其他直接责任人员给予或者责令给予降低岗位等级或者撤职的处分，对有关医务人员可以责令暂停1个月以上6个月以下执业活动；构成犯罪的，依法追究刑事责任：（一）未按规定制定和实施医疗质量安全管理制度”的规定。
处罚决定：警告、罚款人民币20000元整。",未按规定制定和实施医疗质量安全管理制度,责令改正|警告|罚款|处分责任人|暂停执业|追究刑事责任,并处1万元以上5万元以下罚款,【医疗事故罪】,《中华人民共和国刑法》第三百三十五条,【医务人员由于严重不负责任，造成就诊人死亡或者严重损害就诊人身体健康的】，处三年以下有期徒刑或者拘役。
医院管理问题,医疗纠纷,未按照规定告知患者病情/医疗措施/医疗风险/替代医疗方案,《医疗纠纷预防和处理条例》第四十七条第（二）项,"医疗机构及其医务人员有下列情形之一的，由县级以上人民政府卫生主管部门责令改正，给予警告，并处1万元以上5万元以下罚款；情节严重的，对直接负责的主管人员和其他直接责任人员给予或者责令给予降低岗位等级或者撤职的处分，对有关医务人员可以责令暂停1个月以上6个月以下执业活动；构成犯罪的，依法追究刑事责任：
（一）未按规定制定和实施医疗质量安全管理制度；
（二）【未按规定告知患者病情、医疗措施、医疗风险、替代医疗方案等】；
（三）开展具有较高医疗风险的诊疗活动，未提前预备应对方案防范突发风险；
（四）未按规定填写、保管病历资料，或者未按规定补记抢救病历；
（五）拒绝为患者提供查阅、复制病历资料服务；
（六）未建立投诉接待制度、设置统一投诉管理部门或者配备专（兼）职人员；
（七）未按规定封存、保管、启封病历资料和现场实物；
（八）未按规定向卫生主管部门报告重大医疗纠纷；
（九）其他未履行本条例规定义务的情形。","违法事实：现已查明，赵某在2021年3月29日为陈某开展腹腔镜下肠粘连松解术前，未按规定告知手术患者医疗风险、替代医疗方案，未取得患者或被授权人签署的书面知情同意书。当事人的行为违反了《医疗纠纷预防和处理条例》第十三条第一款，已构成违法。赵某未按规定告知患者病情、医疗措施、医疗风险、替代医疗方案的行为违反了《医疗纠纷预防和处理条例》第十三条第一款的规定
处罚依据：《医疗纠纷预防和处理条例》第四十七条第(二)项之规定
处罚决定：对你单位处警告；罚款人民币16000元。",医疗机构及其医务人员未按规定告知患者病情、医疗措施、医疗风险、替代医疗方案,责令改正|警告|罚款|处分责任人|暂停执业|追究刑事责任,并处1万元以上5万元以下罚款,【医疗事故罪】,《中华人民共和国刑法》第三百三十五条,【医务人员由于严重不负责任，造成就诊人死亡或者严重损害就诊人身体健康的】，处三年以下有期徒刑或者拘役。
医院管理问题,医疗纠纷,未按规定填写/保管病历资料,《医疗纠纷预防和处理条例》第四十七条第（四）项,"医疗机构及其医务人员有下列情形之一的，由县级以上人民政府卫生主管部门责令改正，给予警告，并处1万元以上5万元以下罚款；情节严重的，对直接负责的主管人员和其他直接责任人员给予或者责令给予降低岗位等级或者撤职的处分，对有关医务人员可以责令暂停1个月以上6个月以下执业活动；构成犯罪的，依法追究刑事责任：
（一）未按规定制定和实施医疗质量安全管理制度；
（二）未按规定告知患者病情、医疗措施、医疗风险、替代医疗方案等；
（三）开展具有较高医疗风险的诊疗活动，未提前预备应对方案防范突发风险；
（四）【未按规定填写、保管病历资料，或者未按规定补记抢救病历】；
（五）拒绝为患者提供查阅、复制病历资料服务；
（六）未建立投诉接待制度、设置统一投诉管理部门或者配备专（兼）职人员；
（七）未按规定封存、保管、启封病历资料和现场实物；
（八）未按规定向卫生主管部门报告重大医疗纠纷；
（九）其他未履行本条例规定义务的情形。","违法事实：现已查明杭州市某医院在患者张某的病历书写中，入院记录、首次病程记录、术前讨论、术前小结中,将实际报告时间为2021年10月的磁共振记录成“2022-01-06我院磁共振”；在术前讨论、术前小结中，将实际术前讨论时间为2022年1月12日8至9时，记录成“2022-01-12,16:09”；麻醉记录单中记录的施手术者：祝某东、刘某昌、唐某，其中刘某昌、唐某娟未上台参与手术。 你单位未按规定填写、保管病历资料的行为违反了《医疗纠纷预防和处理条例》第十五条，处罚依据：《医疗纠纷预防和处理条例》第四十七条第(四)项之规定
处罚决定：对你单位处警告；罚款人民币16000元。
|违法事实：现已查明：2022年04月,傅某未按规定填写病历资料。行为违反了《医疗纠纷预防和处理条例》第十五条第一款，已构成违法。你未按规定填写病历资料的行为违反了《医疗纠纷预防和处理条例》第十五条第一款的规定
处罚依据：《医疗纠纷预防和处理条例》第四十七条第(四)项之规定
处罚决定：对你单位处警告；罚款人民币16000元。",未按规定填写、保管病历资料，或者未按规定补记抢救病历,责令改正|警告|罚款|处分责任人|暂停执业|追究刑事责任,并处1万元以上5万元以下罚款,【医疗事故罪】,《中华人民共和国刑法》第三百三十五条,【医务人员由于严重不负责任，造成就诊人死亡或者严重损害就诊人身体健康的】，处三年以下有期徒刑或者拘役。
医院管理问题,医疗纠纷,出具虚假医疗损害鉴定意见,《医疗纠纷预防和处理条例》第四十八条,【医学会、司法鉴定机构出具虚假医疗损害鉴定意见】的，由县级以上人民政府卫生、司法行政部门依据职责没收违法所得，并处5万元以上10万元以下罚款，对该医学会、司法鉴定机构和有关鉴定人员责令暂停3个月以上1年以下医疗损害鉴定业务，对直接负责的主管人员和其他直接责任人员给予或者责令给予降低岗位等级或者撤职的处分；情节严重的，该医学会、司法鉴定机构和有关鉴定人员5年内不得从事医疗损害鉴定业务或者撤销登记，对直接负责的主管人员和其他直接责任人员给予或者责令给予开除的处分；构成犯罪的，依法追究刑事责任。,暂无,医学会、司法鉴定机构出具虚假医疗损害鉴定意见,没收违法所得|罚款|处分责任人|责令停业|职业禁止|追究刑事责任,并处5万元以上10万元以下罚款,【医疗事故罪】,《中华人民共和国刑法》第三百三十五条,【医务人员由于严重不负责任，造成就诊人死亡或者严重损害就诊人身体健康的】，处三年以下有期徒刑或者拘役。
医院管理问题,放射诊疗管理,未按规定进行放射诊疗许可校验,《放射诊疗管理规定》第三十八条第（二）项,"医疗机构有下列情形之一的，由县级以上卫生行政部门给予警告、责令限期改正，并可以根据情节处以3000元以下的罚款；情节严重的，吊销其《医疗机构执业许可证》。
（一）未取得放射诊疗许可从事放射诊疗工作的；
（二）【未办理诊疗科目登记或者未按照规定进行校验的】；
（三） 未经批准擅自变更放射诊疗项目或者超出批准范围从事放射诊疗工作的。","违法事实：你单位未按照规定进行放射诊疗许可校验；未按规定安排放射工作人员进行职业健康检查和个人剂量监测。上述行为违反了《放射诊疗管理规定》第十七条第一款、第二十二条、第二十三条的规定
处罚依据：《放射诊疗管理规定》第三十八条第（二）项
处罚决定：对你单位处警告，同时责令你单位30日内改正违法行为。",医疗机构未办理诊疗科目登记或者未按照规定进行校验,警告|责令改正|罚款|吊销许可证,并可以根据情节处以3000元以下的罚款,暂无,,
医院管理问题,放射诊疗管理,未按规定对患者使用安全防护装置和个人防护用品,《放射诊疗管理规定》第四十一条第（二）项,"医疗机构违反本规定，有下列行为之一的，由县级以上卫生行政部门给予警告，责令限期改正；并可处1万元以下的罚款：
（一） 购置、使用不合格或国家有关部门规定淘汰的放射诊疗设备的；
（二） 【未按照规定使用安全防护装置和个人防护用品的】；
（三） 未按照规定对放射诊疗设备、工作场所及防护设施进行检测和检查的；
（四） 未按照规定对放射诊疗工作人员进行个人剂量监测、健康检查、建立个人剂量和健康档案的；
（五） 发生放射事件并造成人员健康严重损害的；
（六） 发生放射事件未立即采取应急救援和控制措施或者未按照规定及时报告的；
（七） 违反本规定的其他情形。","违法事实：某街道社区卫生服务中心违反了《放射诊疗管理规定》第二十五条“放射诊疗工作人员对患者和受检者进行医疗照射时，应当遵守医疗照射正当化和放射防护最优化的原则，有明确的医疗目的，严格控制受照剂量；对邻近照射野的敏感器官和组织进行屏蔽防护，并事先告知患者和受检者辐射对健康的影响。”的规定。
处罚依据 ：《放射诊疗管理规定》第四十一条第(二)项 之规定
处罚决定：对你单位处警告；罚款人民币2000整。",未按照规定使用安全防护装置和个人防护用品,责令改正|警告|罚款,并可处1万元以下的罚款,暂无,,
医院管理问题,放射诊疗管理,未安排放射诊疗工作人员进行职业健康检查和个人剂量监测,《放射诊疗管理规定》第四十一条第（四）项,"医疗机构违反本规定，有下列行为之一的，由县级以上卫生行政部门给予警告，责令限期改正；并可处1万元以下的罚款：
（一） 购置、使用不合格或国家有关部门规定淘汰的放射诊疗设备的；
（二） 未按照规定使用安全防护装置和个人防护用品的；
（三） 未按照规定对放射诊疗设备、工作场所及防护设施进行检测和检查的；
（四） 【未按照规定对放射诊疗工作人员进行个人剂量监测、健康检查、建立个人剂量和健康档案的】；
（五） 发生放射事件并造成人员健康严重损害的；
（六） 发生放射事件未立即采取应急救援和控制措施或者未按照规定及时报告的；
（七） 违反本规定的其他情形。","违法事实：你单位未安排放射诊疗工作人员进行职业健康检查和个人剂量监测。上述行为已违反了《放射诊疗管理规定》第二十二条、第二十三条的规定
处罚依据：《放射诊疗管理规定》第四十四条第（四）项之规定
处罚决定：对你单位处警告；同时责令30日内改正违法行为。
|违法事实：查明你单位未按规定安排放射工作人员进行职业健康检查。上述行为违反了《放射诊疗管理规定》第二十三条的规定
处罚依据：《放射诊疗管理规定》第四十一条第（四）项之规定
处罚决定：对你单位处警告；同时责令30日内改正违法行为。",未按照规定对放射诊疗工作人员进行个人剂量监测、健康检查、建立个人剂量和健康档案,警告|责令改正|罚款,并可处1万元以下的罚款,暂无,,
医院管理问题,放射诊疗管理,放射诊疗场所放有与放射诊疗工作无关的杂物,《放射诊疗管理规定》第六条第（二）项|《放射诊疗管理规定》第四十一条第（七）项之规定,"医疗机构开展放射诊疗工作，应当具备以下基本条件：
（一）具有经核准登记的医学影像科诊疗科目；
（二）【具有符合国家相关标准和规定的放射诊疗场所和配套设施】；
（三）具有质量控制与安全防护专（兼）职管理人员和管理制度，并配备必要的防护用品和监测仪器；
（四）产生放射性废气、废液、固体废物的，具有确保放射性废气、废物、固体废物达标排放的处理能力或者可行的处理方案；
（五）具有放射事件应急处理预案。
|医疗机构违反本规定，有下列行为之一的，由县级以上卫生行政部门给予警告，责令限期改正；并可处1万元以下的罚款：
（一） 购置、使用不合格或国家有关部门规定淘汰的放射诊疗设备的；
（二） 未按照规定使用安全防护装置和个人防护用品的；
（三） 未按照规定对放射诊疗设备、工作场所及防护设施进行检测和检查的；
（四） 未按照规定对放射诊疗工作人员进行个人剂量监测、健康检查、建立个人剂量和健康档案的；
（五） 发生放射事件并造成人员健康严重损害的；
（六） 发生放射事件未立即采取应急救援和控制措施或者未按照规定及时报告的；
（七）【 违反本规定的其他情形】。","违法事实：你单位牙片机机房内存放有与放射诊疗工作无关的杂物。上述行为已违反了《放射诊疗管理规定》第六条第（二）项的规定
处罚依据：《放射诊疗管理规定》第四十一条第（七）项之规定
处罚决定：对你你单位处警告；同时责令立即改正违法行为。",不具有符合国家相关标准和规定的放射诊疗场所和配套设施,警告|责令改正|罚款,并可处1万元以下的罚款,暂无,,
医院管理问题,医疗废物处理,未将医疗废物按类别分置于专用包装物,《医疗废物管理条例》第四十六条第（二）项,"医疗卫生机构、医疗废物集中处置单位违反本条例规定，有下列情形之一的，由县级以上地方人民政府卫生行政主管部门或者环境保护行政主管部门按照各自的职责责令限期改正，给予警告，可以并处5000元以下的罚款；逾期不改正的，处5000元以上3万元以下的罚款：
（一）贮存设施或者设备不符合环境保护、卫生要求的；
（二）【未将医疗废物按照类别分置于专用包装物或者容器的】；
（三）未使用符合标准的专用车辆运送医疗废物或者使用运送医疗废物的车辆运送其他物品的；
（四）未安装污染物排放在线监控装置或者监控装置未经常处于正常运行状态的。","违法事实：现已查明：当事人未将医疗废物按类别分置于防渗漏、防锐器穿透专用包装物（或者容器）。当事人用于口腔印膜消毒的含氯消毒液未现配现用，不符合《医院消毒卫生标准》（GB15982-2012）5.2.2“含氯消毒液、过氧化氢消毒液等易挥发的消毒剂应现配现用”的要求。
当事人未将医疗废物按类别分置于防渗漏、防锐器穿透专用包装物（或者容器）。该行为违反了《医疗废物管理条例》第十六条第一款的规定
处罚依据：《医疗废物管理条例》第四十六条第（二）项
处罚决定：对你单位处警告；罚款人民币1000元。
|现已查明：
当事人未将安瓿等医疗废物按照类别分置于利器盒内，现已改正，将安瓿等医疗废物按照类别分置于专用包装物中的行为违反了《医疗废物管理条例》第十六条第一款的规定
处罚依据：《医疗废物管理条例》第四十六条第（二）项
处罚决定：对你单位处警告",未将医疗废物按照类别分置于专用包装物或者容器,警告|责令改正|罚款,可以并处5000元以下的罚款；逾期不改正的，处5000元以上3万元以下的罚款,暂无,,
医院管理问题,医疗废物处理,将医疗废物混入生活垃圾进行处理,《医疗废物管理条例》第四十七条第（一）项,"医疗卫生机构、医疗废物集中处置单位有下列情形之一的，由县级以上地方人民政府卫生行政主管部门或者环境保护行政主管部门按照各自的职责责令限期改正，给予警告，并处5000元以上1万元以下的罚款；逾期不改正的，处1万元以上3万元以下的罚款；造成传染病传播或者环境污染事故的，由原发证部门暂扣或者吊销执业许可证件或者经营许可证件；构成犯罪的，依法追究刑事责任：
（一）【在运送过程中丢弃医疗废物，在非贮存地点倾倒、堆放医疗废物或者将医疗废物混入其他废物和生活垃圾的】；
（二）未执行危险废物转移联单管理制度的；
（三）将医疗废物交给未取得经营许可证的单位或者个人收集、运送、贮存、处置的；
（四）对医疗废物的处置不符合国家规定的环境保护、卫生标准、规范的；
（五）未按照本条例的规定对污水、传染病病人或者疑似传染病病人的排泄物，进行严格消毒，或者未达到国家规定的排放标准，排入污水处理系统的；
（六）对收治的传染病病人或者疑似传染病病人产生的生活垃圾，未按照医疗废物进行管理和处置的。","违法事实：现已查明，当事人存在将医疗废物混入生活垃圾进行处理的违法事实。你单位将医疗废物混入其他废物和生活垃圾的行为违反了《医疗废物管理条例》第十四条第二款
处罚依据：《医疗废物管理办法》第四十一条第二款、《医疗废物管理条例》第四十七条第(一)项之规定
处罚决定：对你单位处警告；罚款人民币5000元。
|违法事实：在医疗废物暂存处内该单位工人张某将黄色医疗废物袋内的疫苗包装盒和注射器包装纸取出放入黑色塑料袋、编织袋内转放置可回收生活垃圾存放间。该行为违反了《医疗废物管理条例》第十四条第二款的规定，现依据《医疗废物管理条例》第四十七条第（一）项
处罚依据：《医疗废物管理条例》第四十七条第(一)项之规定
处罚决定：对你单位处警告；罚款人民币5000元。",在运送过程中丢弃医疗废物，在非贮存地点倾倒、堆放医疗废物或者将医疗废物混入其他废物和生活垃圾,责令改正|警告|罚款|吊销许可证|追究刑事责任,并处5000元以上1万元以下的罚款；逾期不改正的，处1万元以上3万元以下的罚款,【污染环境罪】,《中华人民共和国刑法》第三百三十八条,"【违反国家规定，排放、倾倒或者处置有放射性的废物、含传染病病原体的废物、有毒物质或者其他有害物质，严重污染环境的】，处三年以下有期徒刑或者拘役，并处或者单处罚金；情节严重的，处三年以上七年以下有期徒刑，并处罚金；有下列情形之一的，处七年以上有期徒刑，并处罚金：
　　（一）在饮用水水源保护区、自然保护地核心保护区等依法确定的重点保护区域排放、倾倒、处置有放射性的废物、含传染病病原体的废物、有毒物质，情节特别严重的；
　　（二）向国家确定的重要江河、湖泊水域排放、倾倒、处置有放射性的废物、含传染病病原体的废物、有毒物质，情节特别严重的；
　　（三）致使大量永久基本农田基本功能丧失或者遭受永久性破坏的；
　　（四）致使多人重伤、严重疾病，或者致人严重残疾、死亡的。
　　有前款行为，同时构成其他犯罪的，依照处罚较重的规定定罪处罚。"
