一级,二级,情形抽取,法条依据,法条内容,类案,处罚依据,处罚种类,处罚幅度,涉刑风险,刑法依据,刑法内容
消防隐患问题,值班人员不合格,安排不具备相应条件的人员在消防控制室值,《高层民用建筑消防安全管理规定》第四十七条第（四）项,"违反本规定，有下列行为之一的，由消防救援机构责令改正，对经营性单位和个人处2000元以上10000元以下罚款，对非经营性单位和个人处500元以上1002元以下罚款：
（一）在高层民用建筑内进行电焊、气焊等明火作业，未履行动火审批手续、进行公告，或者未落实消防现场监护措施的；
（二）高层民用建筑设置的户外广告牌、外装饰妨碍防烟排烟、逃生和灭火救援，或者改变、破坏建筑立面防火结构的；
（三）未设置外墙外保温材料提示性和警示性标识，或者未及时修复破损、开裂和脱落的外墙外保温系统的；
（四）【未按照规定落实消防控制室值班制度，或者安排不具备相应条件的人员值班的】；
（五）未按照规定建立专职消防队、志愿消防队等消防组织的；
（六）因维修等需要停用建筑消防设施未进行公告、未制定应急预案或者未落实防范措施的；
（七）在高层民用建筑的公共门厅、疏散走道、楼梯间、安全出口停放电动自行车或者为电动自行车充电，拒不改正的。","违法事实：现查明甲物业服务股份有限公司分公司负责管理的某高层民用建筑安排不具备相应条件的人员在消防控制室值班，违反了《高层民用建筑消防安全管理规定》第二十六条第二款之规定，依据《浙江省消防行政处罚裁量标准》之规定，该行为属于较轻违法情形。
处罚依据：《高层民用建筑消防安全管理规定》第四十七条第四项。
处罚决定：决定给予甲物业服务股份有限公司分公司罚款人民币2000元整的处罚。
|违法事实：现查明乙物业管理有限公司管理的某大厦高层民用建筑安排不具备相应条件的人员在消防控制室值班，违反了《高层民用建筑消防安全管理规定》第二十六条第二款之规定，依据《浙江省消防行政处罚裁量标准》之规定，该行为属于一般违法情形。
处罚依据：《高层民用建筑消防安全管理规定》第四十七条第四项。
处罚决定：决定给予乙物业管理有限公司罚款人民币3000元整的处罚。",未按照规定落实消防控制室值班制度，或者安排不具备相应条件的人员值班,责令改正|罚款,对经营性单位和个人处2000元以上10000元以下罚款，对非经营性单位和个人处500元以上1000元以下罚款,暂无,,
消防隐患问题,无消防组织,未按照规定建立专职消防队、志愿消防队等消防组织,《高层民用建筑消防安全管理规定》第四十七条第（五）项,"违反本规定，有下列行为之一的，由消防救援机构责令改正，对经营性单位和个人处2000元以上10000元以下罚款，对非经营性单位和个人处500元以上1002元以下罚款：
（一）在高层民用建筑内进行电焊、气焊等明火作业，未履行动火审批手续、进行公告，或者未落实消防现场监护措施的；
（二）高层民用建筑设置的户外广告牌、外装饰妨碍防烟排烟、逃生和灭火救援，或者改变、破坏建筑立面防火结构的；
（三）未设置外墙外保温材料提示性和警示性标识，或者未及时修复破损、开裂和脱落的外墙外保温系统的；
（四）未按照规定落实消防控制室值班制度，或者安排不具备相应条件的人员值班的；
（五）【未按照规定建立专职消防队、志愿消防队等消防组织的】；
（六）因维修等需要停用建筑消防设施未进行公告、未制定应急预案或者未落实防范措施的；
（七）在高层民用建筑的公共门厅、疏散走道、楼梯间、安全出口停放电动自行车或者为电动自行车充电，拒不改正的。","违法事实：现查明某小区（管理单位：甲物业管理有限公司，法定代表人：糜某）进行检查，发现该单位小区属于高层民用建筑住宅小区未按照规定建立微型消防站，违反了《高层民用建筑消防安全管理规定》第二十七条之规定，根据《浙江省消防行政处罚裁量标准》，该行为属于较轻违法情形。
处罚依据：《高层民用建筑消防安全管理规定》第四十七条第五项。
处罚决定：决定给予甲物业管理有限公司罚款人民币2000元整的处罚。
|违法事实：现查明某综合楼（产权人：沈某）未按照规定建立专职消防队、志愿消防队等消防组织，违反了《高层民用建筑消防安全管理规定》第二十七条之规定。依据《浙江省消防救援机构行政处罚裁量基准（三）》第九项之规定，该情形属于一般违法情形。
处罚依据：《高层民用建筑消防安全管理规定》第四十七条第五项。
处罚决定：决定给予沈某罚款人民币500元整的处罚。",未按照规定建立专职消防队、志愿消防队等消防组织,责令改正|罚款,对经营性单位和个人处2000元以上10000元以下罚款，对非经营性单位和个人处500元以上1000元以下罚款,暂无,,
消防隐患问题,维修未公告,因维修等需要停用建筑消防设施未进行公告,《高层民用建筑消防安全管理规定》第四十七条第（六）项,"违反本规定，有下列行为之一的，由消防救援机构责令改正，对经营性单位和个人处2000元以上10000元以下罚款，对非经营性单位和个人处500元以上1002元以下罚款：
（一）在高层民用建筑内进行电焊、气焊等明火作业，未履行动火审批手续、进行公告，或者未落实消防现场监护措施的；
（二）高层民用建筑设置的户外广告牌、外装饰妨碍防烟排烟、逃生和灭火救援，或者改变、破坏建筑立面防火结构的；
（三）未设置外墙外保温材料提示性和警示性标识，或者未及时修复破损、开裂和脱落的外墙外保温系统的；
（四）未按照规定落实消防控制室值班制度，或者安排不具备相应条件的人员值班的；
（五）未按照规定建立专职消防队、志愿消防队等消防组织的；
（六）【因维修等需要停用建筑消防设施未进行公告、未制定应急预案或者未落实防范措施的】；
（七）在高层民用建筑的公共门厅、疏散走道、楼梯间、安全出口停放电动自行车或者为电动自行车充电，拒不改正的。","违法事实：现查明由甲物业管理有限公司管理的某商务大厦（高层民用建筑）因维修等需要停用建筑消防设施未进行公告，违反了《高层民用建筑消防安全管理规定》第三十二条第二款之规定，该单位管理的昌正商务大厦属于高层民用建筑，且该单位属于经营性单位，依据《浙江省消防救援机构行政处罚裁量基准（三）》第十项之规定，违法行为属于一般违法情形，违法行为被发现后积极主动消除消防安全违法行为，符合《浙江省消防行政处罚裁量规定》第八条第一款第一项的从轻处罚情形。
处罚依据：根据《高层民用建筑消防安全管理规定》第四十七条第六项。
处罚决定：决定给予甲物业管理有限公司罚款人民币3000元整的处罚。",因维修等需要停用建筑消防设施未进行公告、未制定应急预案或者未落实防范措施,责令改正|罚款,对经营性单位和个人处2000元以上10000元以下罚款，对非经营性单位和个人处500元以上1000元以下罚款,暂无,,
消防隐患问题,违规停放,违规停放电动自行车/电动摩托车,《高层民用建筑消防安全管理规定》第四十七条第（七）项|《浙江省消防条例》第六十四条,"违反本规定，有下列行为之一的，由消防救援机构责令改正，对经营性单位和个人处2000元以上10000元以下罚款，对非经营性单位和个人处500元以上1003元以下罚款：
（一）在高层民用建筑内进行电焊、气焊等明火作业，未履行动火审批手续、进行公告，或者未落实消防现场监护措施的；
（二）高层民用建筑设置的户外广告牌、外装饰妨碍防烟排烟、逃生和灭火救援，或者改变、破坏建筑立面防火结构的；
（三）未设置外墙外保温材料提示性和警示性标识，或者未及时修复破损、开裂和脱落的外墙外保温系统的；
（四）未按照规定落实消防控制室值班制度，或者安排不具备相应条件的人员值班的；
（五）未按照规定建立专职消防队、志愿消防队等消防组织的；
（六）因维修等需要停用建筑消防设施未进行公告、未制定应急预案或者未落实防范措施的；
（七）【在高层民用建筑的公共门厅、疏散走道、楼梯间、安全出口停放电动自行车或者为电动自行车充电，拒不改正的】。
|违反本条例第三十一条第二款规定，【管理单位未制止电动自行车、电动摩托车在不符合规定要求的室内场所充电的】，由消防救援机构责令管理单位改正，可以处五百元以上二千元以下罚款。","违法事实：现查明韦某在疏散通道、安全出口、楼梯间停放电动自行车、电动摩托车，其行为违反了《浙江省消防条例》第三十一条第三款之规定。
处罚依据：根据《浙江省消防条例》第六十四条。
处罚决定：决定韦某罚款人民币50元。
|违法事实：现查明韦某在疏散通道、安全出口、楼梯间停放电动自行车、电动摩托车，其行为违反了《浙江省消防条例》第三十一条第三款之规定。
处罚依据：根据《浙江省消防条例》第六十四条。
处罚决定：决定某罚款人民币50元。",在高层民用建筑的公共门厅、疏散走道、楼梯间、安全出口停放电动自行车或者为电动自行车充电，拒不改正,责令改正|罚款,对经营性单位和个人处2000元以上10000元以下罚款，对非经营性单位和个人处500元以上1000元以下罚款|可以处五百元以上二千元以下罚款,暂无,,
危险化学品问题,生产经营禁用化学品,生产/经营/使用国家禁止的危险化学品,《危险化学品安全管理条例》第七十五条,"【生产、经营、使用国家禁止生产、经营、使用的危险化学品的】，由安全生产监督管理部门责令停止生产、经营、使用活动，处20万元以上50万元以下的罚款，有违法所得的，没收违法所得；构成犯罪的，依法追究刑事责任。
有前款规定行为的，安全生产监督管理部门还应当责令其对所生产、经营、使用的危险化学品进行无害化处理。
违反国家关于危险化学品使用的限制性规定使用危险化学品的，依照本条第一款的规定处理。",暂无,生产、经营、使用国家禁止生产、经营、使用的危险化学品,责令停止|罚款|没收违法所得|追究刑事责任,处20万元以上50万元以下的罚款,【非法制造、买卖、运输、储存危险物质罪】,《中华人民共和国刑法》第一百二十五条第二款,"非法制造、买卖、运输、邮寄、储存枪支、弹药、爆炸物的，处三年以上十年以下有期徒刑；情节严重的，处十年以上有期徒刑、无期徒刑或者死刑。
【非法制造、买卖、运输、储存毒害性、放射性、传染病病原体等物质，危害公共安全的】，依照前款的规定处罚。
单位犯前两款罪的，对单位判处罚金，并对其直接负责的主管人员和其他直接责任人员，依照第一款的规定处罚。"
危险化学品问题,改建未经审查,未经安全条件审查，新建/改建/扩建生产储存危险化学品的建设项目,《危险化学品安全管理条例》第七十六条,"【未经安全条件审查，新建、改建、扩建生产、储存危险化学品的建设项目的】，由安全生产监督管理部门责令停止建设，限期改正；逾期不改正的，处50万元以上100万元以下的罚款；构成犯罪的，依法追究刑事责任。
未经安全条件审查，新建、改建、扩建储存、装卸危险化学品的港口建设项目的，由港口行政管理部门依照前款规定予以处罚。",暂无,未经安全条件审查，新建、改建、扩建生产、储存危险化学品的建设项目,责令改正|罚款|追究刑事责任,处50万元以上100万元以下的罚款,【非法制造、买卖、运输、储存危险物质罪】,《中华人民共和国刑法》第一百二十五条第二款,"非法制造、买卖、运输、邮寄、储存枪支、弹药、爆炸物的，处三年以上十年以下有期徒刑；情节严重的，处十年以上有期徒刑、无期徒刑或者死刑。
【非法制造、买卖、运输、储存毒害性、放射性、传染病病原体等物质，危害公共安全的】，依照前款的规定处罚。
单位犯前两款罪的，对单位判处罚金，并对其直接负责的主管人员和其他直接责任人员，依照第一款的规定处罚。"
危险化学品问题,无证生产,非法生产危险化学品,《危险化学品安全管理条例》第七十七条第一款|《安全生产许可证条例》第十九条,"【未依法取得危险化学品安全生产许可证从事危险化学品生产，或者未依法取得工业产品生产许可证从事危险化学品及其包装物、容器生产的】，分别依照《安全生产许可证条例》、《中华人民共和国工业产品生产许可证管理条例》的规定处罚。
违反本条例规定，化工企业未取得危险化学品安全使用许可证，使用危险化学品从事生产的，由安全生产监督管理部门责令限期改正，处10万元以上20万元以下的罚款；逾期不改正的，责令停产整顿。
违反本条例规定，未取得危险化学品经营许可证从事危险化学品经营的，由安全生产监督管理部门责令停止经营活动，没收违法经营的危险化学品以及违法所得，并处10万元以上20万元以下的罚款；构成犯罪的，依法追究刑事责任。
|违反本条例规定，【未取得安全生产许可证擅自进行生产的】，责令停止生产，没收违法所得，并处10万元以上50万元以下的罚款；造成重大事故或者其他严重后果，构成犯罪的，依法追究刑事责任。","违法事实：你单位涉嫌非法生产危险化学品，违反法律规定《危险化学品安全管理条例》第十四条第一款“危险化学品生产企业进行生产前，应当依照《安全生产许可证条例》的规定，取得危险化学品安全生产许可证。
处罚依据：《危险化学品安全管理条例》第七十七条第一款和《安全生产许可证条例》第十九条之规定
处罚决定：对你单位处责令停止，没收违法所得人民币13098元；罚款人民币100000元",未依法取得危险化学品安全生产许可证从事危险化学品生产,责令停止|没收违法所得|罚款|追究刑事责任,并处10万元以上50万元以下的罚款,【非法经营罪】,《中华人民共和国刑法》第二百二十五条,"违反国家规定，有下列非法经营行为之一，扰乱市场秩序，情节严重的，处五年以下有期徒刑或者拘役，并处或者单处违法所得一倍以上五倍以下罚金；情节特别严重的，处五年以上有期徒刑，并处违法所得一倍以上五倍以下罚金或者没收财产：
（一）【未经许可经营法律、行政法规规定的专营、专卖物品或者其他限制买卖的物品的】；
（二）买卖进出口许可证、进出口原产地证明以及其他法律、行政法规规定的经营许可证或者批准文件的；
（三）未经国家有关主管部门批准非法经营证券、期货、保险业务的，或者非法从事资金支付结算业务的；
（四）其他严重扰乱市场秩序的非法经营行为。"
危险化学品问题,无证经营,非法经营危险化学品,《危险化学品安全管理条例》第七十七条第三款,"未依法取得危险化学品安全生产许可证从事危险化学品生产，或者未依法取得工业产品生产许可证从事危险化学品及其包装物、容器生产的，分别依照《安全生产许可证条例》、《中华人民共和国工业产品生产许可证管理条例》的规定处罚。
违反本条例规定，化工企业未取得危险化学品安全使用许可证，使用危险化学品从事生产的，由安全生产监督管理部门责令限期改正，处10万元以上20万元以下的罚款；逾期不改正的，责令停产整顿。
【违反本条例规定，未取得危险化学品经营许可证从事危险化学品经营的】，由安全生产监督管理部门责令停止经营活动，没收违法经营的危险化学品以及违法所得，并处10万元以上20万元以下的罚款；构成犯罪的，依法追究刑事责任。","违法事实：2022年3月你公司在未取得危险化学品经营相关资质证书的情况下，非法销售危险化学品。该单位违反了《危险化学品安全管理条例》第三十三条第一款的相关规定。
处罚依据：《危险化学品安全管理条例》第七十七条第三款之规定
处罚决定：对你单位处没收违法所得人民币72742.06元，罚款人民币115000元。
|违法事实：2022年6月8日，本局接镇应急办报告：某一村民房内储存危险化学品。执法人员于当日下午赶到现场，发现甲化工有限公司将树脂和处理剂（约12.1吨）储存在排屋的辅助房内，上述树脂和处理剂的外包装上有明显的易燃性危化标志。当日，本局对甲化工有限公司涉嫌的违法行为予以立案调查。经查，甲化工有限公司未取得危险化学品经营许可证从事危险化学品经营。　
本局认为，国家对危险化学品经营实行许可制度，甲化工有限公司未取得危险化学品经营许可证从事危险化学品经营，其行为已违反了《危险化学品安全管理条例》第三十三条第一款。
处罚依据：《危险化学品安全管理条例》第七十七条第三款和《浙江省安全生产行政处罚自由裁量适用细则（试行）》规定。
处罚决定：（1）责令停止经营；（2）没收违法经营的危险化学品；（3）没收违法所得98000元；（4）罚款100000元。",未取得危险化学品经营许可证从事危险化学品经营,责令停止|没收违法所得|罚款|追究刑事责任,并处10万元以上20万元以下的罚款,【非法经营罪】,《中华人民共和国刑法》第二百二十五条,"违反国家规定，有下列非法经营行为之一，扰乱市场秩序，情节严重的，处五年以下有期徒刑或者拘役，并处或者单处违法所得一倍以上五倍以下罚金；情节特别严重的，处五年以上有期徒刑，并处违法所得一倍以上五倍以下罚金或者没收财产：
（一）【未经许可经营法律、行政法规规定的专营、专卖物品或者其他限制买卖的物品的】；
（二）买卖进出口许可证、进出口原产地证明以及其他法律、行政法规规定的经营许可证或者批准文件的；
（三）未经国家有关主管部门批准非法经营证券、期货、保险业务的，或者非法从事资金支付结算业务的；
（四）其他严重扰乱市场秩序的非法经营行为。"
危险化学品问题,生产无标签化学品,生产无化学品标签的危险化学品,《危险化学品安全管理条例》第七十八条第一款第（三）项,"有下列情形之一的，由安全生产监督管理部门责令改正，可以处5万元以下的罚款；拒不改正的，处5万元以上10万元以下的罚款；情节严重的，责令停产停业整顿：
(一)生产、储存危险化学品的单位未对其铺设的危险化学品管道设置明显的标志，或者未对危险化学品管道定期检查、检测的；
(二)进行可能危及危险化学品管道安全的施工作业，施工单位未按照规定书面通知管道所属单位，或者未与管道所属单位共同制定应急预案、采取相应的安全防护措施，或者管道所属单位未指派专门人员到现场进行管道安全保护指导的；
(三)【危险化学品生产企业未提供化学品安全技术说明书，或者未在包装(包括外包装件)上粘贴、拴挂化学品安全标签的】；
(四)危险化学品生产企业提供的化学品安全技术说明书与其生产的危险化学品不相符，或者在包装(包括外包装件)粘贴、拴挂的化学品安全标签与包装内危险化学品不相符，或者化学品安全技术说明书、化学品安全标签所载明的内容不符合国家标准要求的；
(五)危险化学品生产企业发现其生产的危险化学品有新的危险特性不立即公告，或者不及时修订其化学品安全技术说明书和化学品安全标签的；
(六)危险化学品经营企业经营没有化学品安全技术说明书和化学品安全标签的危险化学品的；
(七)危险化学品包装物、容器的材质以及包装的型式、规格、方法和单件质量(重量)与所包装的危险化学品的性质和用途不相适应的；
(八)生产、储存危险化学品的单位未在作业场所和安全设施、设备上设置明显的安全警示标志，或者未在作业场所设置通信、报警装置的；
(九)危险化学品专用仓库未设专人负责管理，或者对储存的剧毒化学品以及储存数量构成重大危险源的其他危险化学品未实行双人收发、双人保管制度的；
(十)储存危险化学品的单位未建立危险化学品出入库核查、登记制度的；
(十一)危险化学品专用仓库未设置明显标志的；
(十二)危险化学品生产企业、进口企业不办理危险化学品登记，或者发现其生产、进口的危险化学品有新的危险特性不办理危险化学品登记内容变更手续的。
从事危险化学品仓储经营的港口经营人有前款规定情形的，由港口行政管理部门依照前款规定予以处罚。储存剧毒化学品、易制爆危险化学品的专用仓库未按照国家有关规定设置相应的技术防范设施的，由公安机关依照前款规定予以处罚。
生产、储存剧毒化学品、易制爆危险化学品的单位未设置治安保卫机构、配备专职治安保卫人员的，依照《企业事业单位内部治安保卫条例》的规定处罚。","违法事实：2018年12月，你单位甲类仓库内储存的甲醇，以及仓库外堆放待发货的乙醇均未粘贴化学品安全标签，上述两种危险化学品均为你单位生产的产品。该行为违反了《危险化学品安全管理条例》（国务院令第591号）第十五条第一款“危险化学品生产企业应当提供与其生产的危险化学品相符的化学品安全技术说明书，并在危险化学品包装（包括外包装件）上粘贴或者拴挂与包装内危险化学品相符的化学品安全标签。化学品安全技术说明书和化学品安全标签所载明的内容应当符合国家标准的要求。”的规定，你单位以上行为构成未在危险化学品包装上粘贴化学品安全标签。
处罚依据：《危险化学品安全管理条例》第七十八条第一款第三项之规定
处罚决定：对你单位处罚款人民币30000元。",危险化学品生产企业未提供化学品安全技术说明书，或者未在包装(包括外包装件)上粘贴、拴挂化学品安全标签,责令改正|罚款|责令停业整顿,可以处5万元以下的罚款；拒不改正的，处5万元以上10万元以下的罚款,暂无,,
危险化学品问题,经营无标签化学品,经营无化学品标签的危险化学品,《危险化学品安全管理条例》第七十八条第一款第（六）项,"有下列情形之一的，由安全生产监督管理部门责令改正，可以处5万元以下的罚款；拒不改正的，处5万元以上10万元以下的罚款；情节严重的，责令停产停业整顿：
(一)生产、储存危险化学品的单位未对其铺设的危险化学品管道设置明显的标志，或者未对危险化学品管道定期检查、检测的；
(二)进行可能危及危险化学品管道安全的施工作业，施工单位未按照规定书面通知管道所属单位，或者未与管道所属单位共同制定应急预案、采取相应的安全防护措施，或者管道所属单位未指派专门人员到现场进行管道安全保护指导的；
(三)危险化学品生产企业未提供化学品安全技术说明书，或者未在包装(包括外包装件)上粘贴、拴挂化学品安全标签的；
(四)危险化学品生产企业提供的化学品安全技术说明书与其生产的危险化学品不相符，或者在包装(包括外包装件)粘贴、拴挂的化学品安全标签与包装内危险化学品不相符，或者化学品安全技术说明书、化学品安全标签所载明的内容不符合国家标准要求的；
(五)危险化学品生产企业发现其生产的危险化学品有新的危险特性不立即公告，或者不及时修订其化学品安全技术说明书和化学品安全标签的；
(六)【危险化学品经营企业经营没有化学品安全技术说明书和化学品安全标签的危险化学品的】；
(七)危险化学品包装物、容器的材质以及包装的型式、规格、方法和单件质量(重量)与所包装的危险化学品的性质和用途不相适应的；
(八)生产、储存危险化学品的单位未在作业场所和安全设施、设备上设置明显的安全警示标志，或者未在作业场所设置通信、报警装置的；
(九)危险化学品专用仓库未设专人负责管理，或者对储存的剧毒化学品以及储存数量构成重大危险源的其他危险化学品未实行双人收发、双人保管制度的；
(十)储存危险化学品的单位未建立危险化学品出入库核查、登记制度的；
(十一)危险化学品专用仓库未设置明显标志的；
(十二)危险化学品生产企业、进口企业不办理危险化学品登记，或者发现其生产、进口的危险化学品有新的危险特性不办理危险化学品登记内容变更手续的。
从事危险化学品仓储经营的港口经营人有前款规定情形的，由港口行政管理部门依照前款规定予以处罚。储存剧毒化学品、易制爆危险化学品的专用仓库未按照国家有关规定设置相应的技术防范设施的，由公安机关依照前款规定予以处罚。
生产、储存剧毒化学品、易制爆危险化学品的单位未设置治安保卫机构、配备专职治安保卫人员的，依照《企业事业单位内部治安保卫条例》的规定处罚。","违法事实：2022年6月15日，我局安全生产执法人员依法对你公司危险化学品仓库进行执法检查，发现现场仓储经营的绝缘树脂漆无安全标签。主要证据有现场检查记录、责令限期整改指令书、现场照片、询问笔录、《危险化学品经营许可证》复印件、绝缘树脂漆安全技术说明书等。以上事实违反了 《危险化学品安全管理条例》第三十七条 的规定。
处罚依据：依据 《危险化学品安全管理条例》第七十八条第一款第（六）项的规定。
处罚决定：决定处罚款人民币15000元整。
|违法事实：你公司经营的危险化学品无安全技术说明书和安全标签。主要证据有现场检查记录、责令限期整改指令书、现场照片、《营业执照》（副本）复印件、《危险化学品经营许可证》（副本）复印件、相关人员身份证复印件、询问笔录、抽样取证凭证、鉴定委托书、化学品危险性分类报告等。以上事实违反了《危险化学品管理条例》第三十七条的规定。
处罚依据：依据《危险化学品管理条例》第七十八条第（六）项 的规定。
处罚决定：决定给予罚款人民币40000元的行政处罚。",危险化学品经营企业经营没有化学品安全技术说明书和化学品安全标签的危险化学品,责令改正|罚款|责令停业整顿,可以处5万元以下的罚款；拒不改正的，处5万元以上10万元以下的罚款,暂无,,
危险化学品问题,无技术防范设施,专用仓库未设置相应的技术防范设施,《危险化学品安全管理条例》第七十八条第二款,"有下列情形之一的，由安全生产监督管理部门责令改正，可以处5万元以下的罚款；拒不改正的，处5万元以上10万元以下的罚款；情节严重的，责令停产停业整顿：
(一)生产、储存危险化学品的单位未对其铺设的危险化学品管道设置明显的标志，或者未对危险化学品管道定期检查、检测的；
(二)进行可能危及危险化学品管道安全的施工作业，施工单位未按照规定书面通知管道所属单位，或者未与管道所属单位共同制定应急预案、采取相应的安全防护措施，或者管道所属单位未指派专门人员到现场进行管道安全保护指导的；
(三)危险化学品生产企业未提供化学品安全技术说明书，或者未在包装(包括外包装件)上粘贴、拴挂化学品安全标签的；
(四)危险化学品生产企业提供的化学品安全技术说明书与其生产的危险化学品不相符，或者在包装(包括外包装件)粘贴、拴挂的化学品安全标签与包装内危险化学品不相符，或者化学品安全技术说明书、化学品安全标签所载明的内容不符合国家标准要求的；
(五)危险化学品生产企业发现其生产的危险化学品有新的危险特性不立即公告，或者不及时修订其化学品安全技术说明书和化学品安全标签的；
(六)危险化学品经营企业经营没有化学品安全技术说明书和化学品安全标签的危险化学品的；
(七)危险化学品包装物、容器的材质以及包装的型式、规格、方法和单件质量(重量)与所包装的危险化学品的性质和用途不相适应的；
(八)生产、储存危险化学品的单位未在作业场所和安全设施、设备上设置明显的安全警示标志，或者未在作业场所设置通信、报警装置的；
(九)危险化学品专用仓库未设专人负责管理，或者对储存的剧毒化学品以及储存数量构成重大危险源的其他危险化学品未实行双人收发、双人保管制度的；
(十)储存危险化学品的单位未建立危险化学品出入库核查、登记制度的；
(十一)危险化学品专用仓库未设置明显标志的；
(十二)危险化学品生产企业、进口企业不办理危险化学品登记，或者发现其生产、进口的危险化学品有新的危险特性不办理危险化学品登记内容变更手续的。
从事危险化学品仓储经营的港口经营人有前款规定情形的，由港口行政管理部门依照前款规定予以处罚。【储存剧毒化学品、易制爆危险化学品的专用仓库未按照国家有关规定设置相应的技术防范设施】的，由公安机关依照前款规定予以处罚。
生产、储存剧毒化学品、易制爆危险化学品的单位未设置治安保卫机构、配备专职治安保卫人员的，依照《企业事业单位内部治安保卫条例》的规定处罚。","违法事实：2022年8月19日15时许，民警在甲家具有限公司检查危化品过程中发现该单位存在易制爆危险化学品双氧水管理中未按照国家有关规定设置相应的技术防范设施，仓库内监控视频保存时间未达30日。
处罚依据：根据《危险化学品安全管理条例》第七十八条第二款之规定。
处罚决定：给予甲家具有限公司罚款500元的行政处罚。
|违法事实：乙纺织有限公司因生产需要于2022年8月10日购买双氧水2吨，后将购买的双氧水直接储存在公司水洗车间内使用，该水洗车间作为储存场所未按照国家有关规定设置相应的技术防范设施。2022年8月16日上午9时30分许，被公安机关查获，其行为违反《危险化学品安全管理条例》第二十六条第一款之规定。
处罚依据：根据《危险化学品安全管理条例》第七十八条第一款、第二款之规定。
处罚决定：决定给予罚款20000元的行政处罚。",储存剧毒化学品、易制爆危险化学品的专用仓库未按照国家有关规定设置相应的技术防范设施,责令改正|罚款|责令停业整顿,可以处5万元以下的罚款；拒不改正的，处5万元以上10万元以下的罚款,暂无,,
危险化学品问题,重复使用不检查,重复使用危险化学品包装物/容器前不进行检查,《危险化学品安全管理条例》第八十条第一款第（一）项,"生产、储存、使用危险化学品的单位有下列情形之一的，由安全生产监督管理部门责令改正，处5万元以上10万元以下的罚款；拒不改正的，责令停产停业整顿直至由原发证机关吊销其相关许可证件，并由工商行政管理部门责令其办理经营范围变更登记或者吊销其营业执照；有关责任人员构成犯罪的，依法追究刑事责任：
(一)【对重复使用的危险化学品包装物、容器，在重复使用前不进行检查】的；
(二)未根据其生产、储存的危险化学品的种类和危险特性，在作业场所设置相关安全设施、设备，或者未按照国家标准、行业标准或者国家有关规定对安全设施、设备进行经常性维护、保养的；
(三)未依照本条例规定对其安全生产条件定期进行安全评价的；
(四)未将危险化学品储存在专用仓库内，或者未将剧毒化学品以及储存数量构成重大危险源的其他危险化学品在专用仓库内单独存放的；
(五)危险化学品的储存方式、方法或者储存数量不符合国家标准或者国家有关规定的；
(六)危险化学品专用仓库不符合国家标准、行业标准的要求的；
(七)未对危险化学品专用仓库的安全设施、设备定期进行检测、检验的。
从事危险化学品仓储经营的港口经营人有前款规定情形的，由港口行政管理部门依照前款规定予以处罚。",暂无,对重复使用的危险化学品包装物、容器，在重复使用前不进行检查,责令改正|罚款|责令停业整顿|吊销许可证|追究刑事责任,处5万元以上10万元以下的罚款,暂无,,
危险化学品问题,无安全设施,作业场所未设置安全设施或未维护,《危险化学品安全管理条例》第八十条第一款第（二）项,"生产、储存、使用危险化学品的单位有下列情形之一的，由安全生产监督管理部门责令改正，处5万元以上10万元以下的罚款；拒不改正的，责令停产停业整顿直至由原发证机关吊销其相关许可证件，并由工商行政管理部门责令其办理经营范围变更登记或者吊销其营业执照；有关责任人员构成犯罪的，依法追究刑事责任：
(一)对重复使用的危险化学品包装物、容器，在重复使用前不进行检查的；
(二)【未根据其生产、储存的危险化学品的种类和危险特性，在作业场所设置相关安全设施、设备，或者未按照国家标准、行业标准或者国家有关规定对安全设施、设备进行经常性维护、保养的】；
(三)未依照本条例规定对其安全生产条件定期进行安全评价的；
(四)未将危险化学品储存在专用仓库内，或者未将剧毒化学品以及储存数量构成重大危险源的其他危险化学品在专用仓库内单独存放的；
(五)危险化学品的储存方式、方法或者储存数量不符合国家标准或者国家有关规定的；
(六)危险化学品专用仓库不符合国家标准、行业标准的要求的；
(七)未对危险化学品专用仓库的安全设施、设备定期进行检测、检验的。
从事危险化学品仓储经营的港口经营人有前款规定情形的，由港口行政管理部门依照前款规定予以处罚。",暂无,未根据其生产、储存的危险化学品的种类和危险特性，在作业场所设置相关安全设施、设备，或者未按照国家标准、行业标准或者国家有关规定对安全设施、设备进行经常性维护、保养,责令改正|罚款|责令停业整顿|吊销许可证|追究刑事责任,处5万元以上10万元以下的罚款,【危险作业罪】,《中华人民共和国刑法》第一百三十四条之一,"在生产、作业中违反有关安全管理的规定，有下列情形之一，具有发生重大伤亡事故或者其他严重后果的现实危险的，处一年以下有期徒刑、拘役或者管制：
　　（一）关闭、破坏直接关系生产安全的监控、报警、防护、救生设备、设施，或者篡改、隐瞒、销毁其相关数据、信息的；
　　（二）因存在重大事故隐患被依法责令停产停业、停止施工、停止使用有关设备、设施、场所或者立即采取排除危险的整改措施，而拒不执行的；
　　（三）【涉及安全生产的事项未经依法批准或者许可，擅自从事矿山开采、金属冶炼、建筑施工，以及危险物品生产、经营、储存等高度危险的生产作业活动的】。"
