一级,二级,情形抽取,法条依据,法条内容,类案,处罚依据,处罚种类,处罚幅度,涉刑风险,刑法依据,刑法内容
航行和停泊问题,未报告情况,未向海事管理机构报告航次计划/适航状态/船员配备/载货载客情况,《中华人民共和国内河交通安全管理条例》第六十八条第（二）项,"违反本条例的规定，船舶在内河航行时，有下列情形之一的，由海事管理机构责令改正，处5000元以上5万元以下的罚款；情节严重的，禁止船舶进出港口或者责令停航，并可以对责任船员给予暂扣适任证书或者其他适任证件3个月至6个月的处罚：
(一)未按照规定悬挂国旗，标明船名、船籍港、载重线的；
(二)【未按照规定向海事管理机构报告船舶的航次计划、适航状态、船员配备和载货载客等情况的】；
(三)未按照规定申请引航的；
(四)擅自进出内河港口，强行通过交通管制区、通航密集区、航行条件受限制区域或者禁航区的；
(五)载运或者拖带超重、超长、超高、超宽、半潜的物体，未申请或者未按照核定的航路、时间航行的。","违法事实：你单位何某在2017年11月在某大桥附近水域实施的未按照规定向海事管理机构报告船舶的航次计划的行为，经调查，当事人违反了《中华人民共和国内河交通安全管理条例》第十八条之规定。
处罚依据：《中华人民共和国内河交通安全管理条例》第六十八条第（二）项之规定。
处罚决定：对你单位当事人处以罚款人民币5000元整。
|违法事实：你单位周某在2017年11月在某水泥有限公司码头水域实施的未按照规定向海事管理机构报告船舶的航次计划、适航状态、船员配备和载货载客等情况的行为，经调查，当事人违反了《中华人民共和国内河交通安全管理条例》第十八条之规定。
处罚依据：《中华人民共和国内河交通安全管理条例》第六十八条第（二）项之规定。
处罚决定：对你单位当事人处以罚款人民币2000元整。",未按照规定向海事管理机构报告船舶的航次计划、适航状态、船员配备和载货载客等情况,责令改正|罚款|责令停航|暂扣适任证书或者其他适任证件,5000元以上50000元以下罚款,暂无,,
航行和停泊问题,未整改,未按监督检查报告纠正缺陷/采取措施,《中华人民共和国船舶安全监督规则》第五十二条,"违反本规则，有下列行为之一的，由海事管理机构对违法船舶所有人或者船舶经营人处1000元以上1万元以下罚款；情节严重的，处1万元以上3万元以下罚款。对船长或者其他责任人员处100元以上1000元以下罚款；情节严重的，处1000元以上3000元以下罚款：
（一）弄虚作假欺骗海事行政执法人员的；
（二）【未按照《船舶现场监督报告》《船旗国监督检查报告》《港口国监督检查报告》的处理意见纠正缺陷或者采取措施的】；
（三）按照第三十条第一款规定应当申请复查而未申请的。","违法事实：你单位王某在2017年12月在某水域实施的未按照《船旗国监督检查报告》的处理意见纠正缺陷或者采取措施的行为，经调查，当事人违反了《中华人民共和国船舶安全监督规则》第三十四条第一款之规定。
处罚依据：《中华人民共和国船舶安全监督规则》第五十条第（三）项之规定。
处罚决定：对你单位当事人处以罚款人民币1000元整。
|违法事实：你单位许某在2017年12月在杭州某码头水域实施的未按照《船舶现场监督报告》《船旗国监督检查报告》的处理意见纠正缺陷或者采取措施的行为，经调查，当事人违反了《中华人民共和国船舶安全监督规则》第三十四条第一款之规定。
处罚依据：《中华人民共和国船舶安全监督规则》第五十条第（三）项之规定。
处罚决定：对你单位当事人处以罚款人民币1000元整。",违法船舶未按照《船舶现场监督报告》《船旗国监督检查报告》《港口国监督检查报告》的处理意见纠正缺陷或者采取措施,罚款,对违法船舶所有人或者船舶经营人处1000元以上1万元以下罚款；情节严重的，处1万元以上3万元以下罚款。对船长或者其他责任人员处100元以上1000元以下罚款；情节严重的，处1000元以上3000元以下罚款,暂无,,
航行和停泊问题,欺骗执法人员,弄虚作假欺骗海事行政执法人员,《中华人民共和国船舶安全监督规则》第五十二条第（一）项,"违反本规则，有下列行为之一的，由海事管理机构对违法船舶所有人或者船舶经营人处1000元以上1万元以下罚款；情节严重的，处1万元以上3万元以下罚款。对船长或者其他责任人员处100元以上1000元以下罚款；情节严重的，处1000元以上3000元以下罚款：
（一）【弄虚作假欺骗海事行政执法人员的】；
（二）未按照《船舶现场监督报告》《船旗国监督检查报告》《港口国监督检查报告》的处理意见纠正缺陷或者采取措施的；
（三）按照第三十条第一款规定应当申请复查而未申请的。","违法事实：2018年7月，周某在某海事所实施的弄虚作假欺骗海事行政执法人员的行为，经调查，当事人违反了《中华人民共和国船舶安全监督规则》第四十八条的规定。
处罚依据：《中华人民共和国船舶安全监督规则》第五十条第（二）项的规定。
处罚决定：对当事人处以罚款人民币2000元整的行政处罚。",违法船舶弄虚作假欺骗海事行政执法人员,罚款,对违法船舶所有人或者船舶经营人处1000元以上1万元以下罚款；情节严重的，处1万元以上3万元以下罚款。对船长或者其他责任人员处100元以上1000元以下罚款；情节严重的，处1000元以上3000元以下罚款,暂无,,
航行和停泊问题,遮挡船名,故意遮挡船名,《浙江省水上交通安全管理条例》第五十条|《中华人民共和国内河交通安全管理条例》第六十八条第（一）项,"违反本条例第十九条规定，【遮挡或者污损船名、船籍港、载重线的】，由海事管理机构、交通运输主管部门对船长或者履行船长职责的驾驶人员处五百元以上三千元以下罚款；情节严重的，暂扣其适任证书或者其他适任证件三个月至六个月。
|违反本条例的规定，船舶在内河航行时，有下列情形之一的，由海事管理机构责令改正，处5000元以上5万元以下的罚款；情节严重的，禁止船舶进出港口或者责令停航，并可以对责任船员给予暂扣适任证书或者其他适任证件3个月至6个月的处罚：
　　（一）【未按照规定悬挂国旗，标明船名、船籍港、载重线的】；
　　（二）未按照规定向海事管理机构报告船舶的航次计划、适航状态、船员配备和载货载客等情况的；
　　（三）未按照规定申请引航的；
　　（四）擅自进出内河港口，强行通过交通管制区、通航密集区、航行条件受限制区域或者禁航区的；
　　（五）载运或者拖带超重、超长、超高、超宽、半潜的物体，未申请或者未按照核定的航路、时间航行的。","违法事实：你单位王某在2017年12月在某水域实施的遮挡船名的行为，经调查，当事人违反了《浙江省水上交通安全管理条例》第十七条之规定。
处罚依据：《浙江省水上交通安全管理条例》第四十六条之规定。
处罚决定：对你单位当事人处以罚款人民币500元整。
|违法事实：你单位史某在2017年12月在某一线下游引航道水域实施的遮挡船名的行为，经调查，当事人违反了《浙江省水上交通安全管理条例》第十七条之规定。
处罚依据；《浙江省水上交通安全管理条例》第四十六条之规定。
处罚决定：对你单位当事人处以罚款人民币500元整。",船舶在航道水域行驶过程中故意遮挡或者污损船名、船籍港、载重线,罚款|暂扣适任证书或者其他适任证件|责令改正|责令停航,处五百元以上三千元以下罚款|处5000元以上5万元以下的罚款,暂无,,
航行和停泊问题,灯号等未按规定显示,未按规定显示号灯/号型/鸣放声号,《中华人民共和国内河交通安全管理条例》第八十一条|《中华人民共和国内河海事行政处罚规定》第十七条第（五）项,"违反本条例的规定，【船舶在内河航行、停泊或者作业，不遵守航行、避让和信号显示规则的】，由海事管理机构责令改正，处1000元以上1万元以下的罚款；情节严重的，对责任船员给予暂扣适任证书或者其他适任证件3个月至6个月直至吊销适任证书或者其他适任证件的处罚；造成重大内河交通事故的，依照刑法关于交通肇事罪或者其他罪的规定，依法追究刑事责任。
|违反《内河交通安全管理条例》的有关规定，船舶在内河航行、停泊或者作业，不遵守航行、避让和信号显示规则，依照《内河交通安全管理条例》第八十一条的规定，处以1000元以上1万元以下罚款；情节严重的，还应当对责任船员给予扣留船员适任证书或者其他适任证件3个月至6个月直至吊销船员适任证书或者其他适任证件的处罚。本条前款所称不遵守航行、避让和信号显示规则，包括以下情形：
（一）未采用安全航速航行；
（二）未按照要求保持正规了望；
（三）未按照规定的航路或者航行规则航行；
（四）未按照规定倒车、调头、追越；
（五）【未按照规定显示号灯、号型或者鸣放声号】；
（六）未按照规定擅自夜航；
（七）在规定必须报告船位的地点，未报告船位；
（八）在禁止横穿航道的航段，穿越航道；
（九）在限制航速的区域和汛期高水位期间未按照海事管理机构规定的航速航行；
（十）不遵守海事管理机构发布的在能见度不良时的航行规定；
（十一）不遵守海事管理机构发布的有关航行、避让和信号规则规定；
（十二）不遵守海事管理机构发布的航行通告、航行警告规定；
（十三）船舶装卸、载运危险货物或者空舱内有可燃气体时，未按照规定悬挂或者显示信号；
（十四）不按照规定保持船舶自动识别系统处于正常工作状态，或者不按照规定在船舶自动识别设备中输入准确信息，或者船舶自动识别系统发生故障未及时向海事机构报告；
（十五）未在规定的甚高频通信频道上守听；
（十六）未按照规定进行无线电遇险设备测试；
（十七）船舶停泊未按照规定留足值班人员；
（十八）未按照规定采取保障人员上、下船舶、设施安全的措施；
（十九）不遵守航行、避让和信号显示规则的其他情形。","违法事实：你单位孙某在2017年11月在某水域实施的未按照规定显示号灯、号型或者鸣放声号的行为，经调查，当事人违反了《中华人民共和国内河交通安全管理条例》第十七条第四款之规定。
处罚依据：《内河交通安全管理条例》第八十一条、《中华人民共和国内河海事行政处罚规定》第十七条之规定。
处罚决定：对你单位当事人处以罚款人民币1000元整。
|违法事实：你单位在2017年11月在某区水域实施的未按照规定显示锚灯的行为，经调查，当事人违反了《中华人民共和国内河交通安全管理条例》第二十四条第二款、《中华人民共和国内河避碰规则》相关条款之规定。
处罚依据：《内河交通安全管理条例》第八十一条、《中华人民共和国内河海事行政处罚规定》第十七条之规定。
处罚决定：对你单位当事人处以罚款人民币1000元整。",船舶在内河航行、停泊或者作业，未按照规定显示号灯、号型或者鸣放声号,责令改正|罚款|暂扣、吊销船员适任证书或者其他适任证件|追究刑事责任,1000元以上10000元以下罚款,【交通肇事罪】,《中华人民共和国刑法》第一百三十三条,【违反交通运输管理法规，因而发生重大事故，致人重伤、死亡或者使公私财产遭受重大损失的】，处三年以下有期徒刑或者拘役；交通运输肇事后逃逸或者有其他特别恶劣情节的，处三年以上七年以下有期徒刑；因逃逸致人死亡的，处七年以上有期徒刑。
航行和停泊问题,追越,同类船舶追越,《杭州市水上交通安全管理规定》第三十条第（一）项|《中华人民共和国内河海事行政处罚规定》第十七条第（四）项,"违反本规定有下列情形之一的，由海事管理机构按下列规定予以处罚：
　　（一）违反第九条第（三）项规定，【同类船舶在城镇沿河区、杭州鸦雀漾至三堡船闸航段航行时追越的】，处以警告，责令改正，并处以1000元罚款；
　　（二）违反第九条第（十一）项规定，在航船舶舱面工作的人员未穿着救生衣的，处以警告，责令改正，并可处以100元以上2000元以下罚款；
　　（三）违反第九条第（十二）项规定，船舶未按规定配备卫星导航定位通讯系统，或者在航行中系统未处于正常使用状态的，处以警告，责令改正，并可处以100元以上2000元以下罚款；
　　（四）违反第九条第（十三）项规定，遮挡船名或者船籍港字迹的，处以警告，责令改正，并可处以200元以上2000元以下罚款。
|违反《内河交通安全管理条例》的有关规定，船舶在内河航行、停泊或者作业，不遵守航行、避让和信号显示规则，依照《内河交通安全管理条例》第八十一条的规定，处以1000元以上1万元以下罚款；情节严重的，还应当对责任船员给予扣留船员适任证书或者其他适任证件3个月至6个月直至吊销船员适任证书或者其他适任证件的处罚。
　　本条前款所称不遵守航行、避让和信号显示规则，包括以下情形：
　　（一）未采用安全航速航行；
　　（二）未按照要求保持正规了望；
　　（三）未按照规定的航路或者航行规则航行；
　　（四）【未按照规定倒车、调头、追越】；
　　（五）未按照规定显示号灯、号型或者鸣放声号；
　　（六）未按照规定擅自夜航；
　　（七）在规定必须报告船位的地点，未报告船位；
　　（八）在禁止横穿航道的航段，穿越航道；
　　（九）在限制航速的区域和汛期高水位期间未按照海事管理机构规定的航速航行；
　　（十）不遵守海事管理机构发布的在能见度不良时的航行规定；
　　（十一）不遵守海事管理机构发布的有关航行、避让和信号规则规定；
　　（十二）不遵守海事管理机构发布的航行通告、航行警告规定；
　　（十三）船舶装卸、载运危险货物或者空舱内有可燃气体时，未按照规定悬挂或者显示信号；
　　（十四）不按照规定保持船舶自动识别系统处于正常工作状态，或者不按照规定在船舶自动识别设备中输入准确信息，或者船舶自动识别系统发生故障未及时向海事机构报告；
　　（十五）未在规定的甚高频通信频道上守听；
　　（十六）未按照规定进行无线电遇险设备测试；
　　（十七）船舶停泊未按照规定留足值班人员；
　　（十八）未按照规定采取保障人员上、下船舶、设施安全的措施；
　　（十九）不遵守航行、避让和信号显示规则的其他情形。","违法事实；你单位在2017年10月在某水域实施的同类船舶追越的行为，经调查，当事人违反了《杭州市水上交通安全管理规定》第九条第（三）项之规定。
处罚依据：《杭州市水上交通安全管理规定》第三十条第（一）项之规定。
处罚决定：对你单位当事人处以处以警告，责令改正，并处以1000元罚款。
|违法事实：你单位在2017年9月在某水域实施的同类船舶追越的行为，经调查，当事人违反了《杭州市水上交通安全管理规定》第九条第（三）项之规定。
处罚依据：《杭州市水上交通安全管理规定》第三十条第（一）项之规定。
处罚决定：对你单位当事人处以警告，罚款人民币1000元整的行政处罚。",同类船舶不得在城镇沿河区、特定船闸航段航行时追越,警告|责令改正|罚款|暂扣、吊销船员适任证书或者其他适任证件,1000元罚款|处以1000元以上1万元以下罚款,暂无,,
航行和停泊问题,危害船标,危害船标,《中华人民共和国航标条例》第二十二条,违反本条例第十五条、第十六条、第十七条的规定，【危害航标及其辅助设施或者影响航标工作效能的】，由航标管理机关责令其限期改正，给予警告，可以并处2000元以下的罚款；造成损失的，应当依法赔偿。,"违法事实：你单位顾某在2017年11月在某水域实施危害航标的行为，经调查，当事人违反了《中华人民共和国航标条例》第十五条之规定。
处罚依据：《中华人民共和国航标条例》第二十二条之规定。
处罚决定：对你单位当事人处以罚款人民币100元整。
|违法事实：你单位杜某在2017年10月在某水域实施危害航标的行为，经调查，当事人违反了《中华人民共和国航标条例》第十五条之规定。
处罚依据：《中华人民共和国航标条例》第二十二条之规定。
处罚决定：对你单位当事人处以罚款人民币100元整。",危害航标及其辅助设施，或者影响航标工作效能,警告|责令改正|罚款|赔偿损失,2000元以下罚款,暂无,,
航行和停泊问题,未申请引航,未按规定申请引航,《中华人民共和国内河交通安全管理条例》第六十八条第（三）项,"违反本条例的规定，船舶在内河航行时，有下列情形之一的，由海事管理机构责令改正，处5000元以上5万元以下的罚款；情节严重的，禁止船舶进出港口或者责令停航，并可以对责任船员给予暂扣适任证书或者其他适任证件3个月至6个月的处罚：
　　（一）未按照规定悬挂国旗，标明船名、船籍港、载重线的；
　　（二）未按照规定向海事管理机构报告船舶的航次计划、适航状态、船员配备和载货载客等情况的；
　　（三）【未按照规定申请引航的】；
　　（四）擅自进出内河港口，强行通过交通管制区、通航密集区、航行条件受限制区域或者禁航区的；
　　（五）载运或者拖带超重、超长、超高、超宽、半潜的物体，未申请或者未按照核定的航路、时间航行的。",暂无,船舶在内河航行时未按照规定申请引航,责令改正|罚款|责令停航|暂扣适任证书或者其他适任证件,处5000元以上5万元以下的罚款,暂无,,
航行和停泊问题,擅自进出港,船舶未报告擅自进出内河港口，强行通过交通管制,《中华人民共和国内河交通安全管理条例》第六十八条第（四）项,"违反本条例的规定，船舶在内河航行时，有下列情形之一的，由海事管理机构责令改正，处5000元以上5万元以下的罚款；情节严重的，禁止船舶进出港口或者责令停航，并可以对责任船员给予暂扣适任证书或者其他适任证件3个月至6个月的处罚：
　　（一）未按照规定悬挂国旗，标明船名、船籍港、载重线的；
　　（二）未按照规定向海事管理机构报告船舶的航次计划、适航状态、船员配备和载货载客等情况的；
　　（三）未按照规定申请引航的；
　　（四）【擅自进出内河港口，强行通过交通管制区、通航密集区、航行条件受限制区域或者禁航区的】；
　　（五）载运或者拖带超重、超长、超高、超宽、半潜的物体，未申请或者未按照核定的航路、时间航行的。","违法事实：2019年4月，朱某在某航段实施的擅自进出内河港口，强行通过交通管制区的行为，经调查，当事人违反了《中华人民共和国内河交通安全管理条例》第二十条之规定。
处罚决定：《中华人民共和国内河交通安全管理条例》第六十八条第（四）项之规定。
处罚决定：对当事人处以罚款人民币2000元整的行政处罚。
|违法事实： 2021年6月，市交通运输局执法人员在某航道巡查时，发现一船舶在该航道停靠，等待过闸时。执法人员上船检查，经查当时该船上有2人分别是徐某、赵某。该船载有880吨机沙运往某地，是由赵某驾驶的。该船到达航道时，未在船舶报告系统上报告进出港记录。经检查相关证件，并对徐某制作现场笔录后发现：徐某涉嫌违反《中华人民共和国内河交通安全管理条例》 第二十条，其行为涉嫌擅自进出内河港口。
处罚依据：《中华人民共和国内河交通安全管理条例》第六十八条第（四）项之规定。
处罚决定：罚款人民币2000元整。",船舶在内河航行，擅自进出内河港口,责令改正|罚款|责令停航|暂扣适任证书或者其他适任证件,处5000元以上5万元以下的罚款,暂无,,
航行和停泊问题,强行通过限航区,强行通过交通管制区/通航密集区/航行条件受限制区域/禁航区,《中华人民共和国内河交通安全管理条例》第六十八条第（四）项,"违反本条例的规定，船舶在内河航行时，有下列情形之一的，由海事管理机构责令改正，处5000元以上5万元以下的罚款；情节严重的，禁止船舶进出港口或者责令停航，并可以对责任船员给予暂扣适任证书或者其他适任证件3个月至6个月的处罚：
　　（一）未按照规定悬挂国旗，标明船名、船籍港、载重线的；
　　（二）未按照规定向海事管理机构报告船舶的航次计划、适航状态、船员配备和载货载客等情况的；
　　（三）未按照规定申请引航的；
　　（四）【擅自进出内河港口，强行通过交通管制区、通航密集区、航行条件受限制区域或者禁航区的】；
　　（五）载运或者拖带超重、超长、超高、超宽、半潜的物体，未申请或者未按照核定的航路、时间航行的。","违法事实：2020年4月，市交通运输局执法人员在某航段巡查时，发现该船在航标交通管制航段不服从水上执法人员现场指挥，强行通过交通管制区域。
处罚依据：《中华人民共和国内河交通安全管理条例》第六十八条第（四）项之规定。
处罚决定：责令改正并罚款人民币2000元整。
|违法事实：2021年5月，市交通运输局执法人员通过港航“智慧海事”综合监管平台进行了取证：发现一船舶空载上行航经某船闸监控区域，经执法人员登陆港航智慧监管平台船舶综合查询信息发现：该船总长58.70米，最大船宽10.80米，型深3.88米，根据《浙江省地方海事辖区内河通航管理规定》及市交通运输行政执法队《航行通告》要求，进入航区高等级航道（四级航道以上）的船舶总长不得大于55米，总宽不得大于10.80米之规定，该航段属于三级航道。
处罚依据：《中华人民共和国内河交通安全管理条例》第六十八条第（四）项之规定。
处罚决定：责令改正并罚款人民币2000元整。",船舶在内河航行，强行通过交通管制区、通航密集区、航行条件受限制区域或者禁航区,责令改正|罚款|责令停航|暂扣适任证书或者其他适任证件,处5000元以上5万元以下的罚款,暂无,,
航行和停泊问题,载运、拖带超限,未经申请载运、拖带超重超长超高超宽物体,《中华人民共和国内河交通安全管理条例》第六十八条第（五）项,"违反本条例的规定，船舶在内河航行时，有下列情形之一的，由海事管理机构责令改正，处5000元以上5万元以下的罚款；情节严重的，禁止船舶进出港口或者责令停航，并可以对责任船员给予暂扣适任证书或者其他适任证件3个月至6个月的处罚：
　　（一）未按照规定悬挂国旗，标明船名、船籍港、载重线的；
　　（二）未按照规定向海事管理机构报告船舶的航次计划、适航状态、船员配备和载货载客等情况的；
　　（三）未按照规定申请引航的；
　　（四）擅自进出内河港口，强行通过交通管制区、通航密集区、航行条件受限制区域或者禁航区的；
　　（五）【载运或者拖带超重、超长、超高、超宽、半潜的物体，未申请或者未按照核定的航路、时间航行的】。","违法事实：2019年4月，陆某在某航段实施的未申请，拖带超长的物体的行为，经调查，当事人违反了《中华人民共和国内河交通安全管理条例》第二十二条之规定。
处罚决定：《中华人民共和国内河交通安全管理条例》第六十八条第（五）项之规定。
处罚决定：对当事人处以罚款人民币5000元整的行政处罚。
|违法事实：2017年12月，王某在某航段实施的未申请，拖带超长的物体的行为，经调查，当事人违反了《中华人民共和国内河交通安全管理条例》第二十二条之规定。
处罚决定：《中华人民共和国内河交通安全管理条例》第六十八条第（五）项之规定。
处罚决定：对当事人处以罚款人民币5000元整的行政处罚。",船舶在内河航行时，载运或者拖带超重、超长、超高、超宽、半潜的物体，未申请或者未按照核定的航路、时间航行,责令改正|罚款|责令停航|暂扣适任证书或者其他适任证件,处5000元以上5万元以下的罚款,暂无,,
航行和停泊问题,作业未批准,未经批准或备案在内河通航水域/岸线上作业活动,《中华人民共和国内河交通安全管理条例》第七十条,违反本条例的规定，【在内河通航水域或者岸线上进行有关作业或者活动未经批准或者备案】，或者未设置标志、显示信号的，由海事管理机构责令改正，处5000元以上5万元以下的罚款。,暂无,船舶在内河通航水域或者岸线上进行有关作业、活动未经批准或者备案,责令改正|罚款,处5000元以上5万元以下的罚款,暂无,,
航行和停泊问题,作业未设置标志,作业时未设置标志/显示信号,《中华人民共和国内河交通安全管理条例》第七十条,违反本条例的规定，在内河通航水域或者岸线上进行有关作业或者活动未经批准或者备案，或者【未设置标志、显示信号】的，由海事管理机构责令改正，处5000元以上6万元以下的罚款。,"违法事实：2021年1月，市交通运输局执法人员通过港航“智慧海事”综合监管平台进行了取证：发现甲公司一船舶在附近水域违反《中华人民共和国内河交通安全管理条例》第二十九条，其行为在内河通航水域进行可能影响通航安全的作业或者活动，未设置标志、显示信号。
处罚依据：《中华人民共和国内河交通安全管理条例》第七十条之规定。
处罚决定：决定给予你单位以下行政处罚，罚款人民币1000元整。
|违法事实：2018年4月，孙某在某航段在内河通航水域进行可能影响通航安全的作业，未设置标志、显示信号，经调查，当事人违反了《中华人民共和国内河交通安全管理条例》第二十九条之规定。
处罚依据：《中华人民共和国内河交通安全管理条例》第七十条之规定。
处罚决定：对当事人处以罚款人民币5000元整的行政处罚。",在内河通航水域或者岸线上进行有关作业或者活动未设置标志、显示信号,责令改正|罚款,处5000元以上5万元以下的罚款,暂无,,
航行和停泊问题,不遵守规则,不遵守航行/避让/信号显示规则,《中华人民共和国内河交通安全管理条例》第八十一条|《中华人民共和国内河海事行政处罚规定》第十七条第（十一）项,"违反本条例的规定，【船舶在内河航行、停泊或者作业，不遵守航行、避让和信号显示规则的】，由海事管理机构责令改正，处1000元以上1万元以下的罚款；情节严重的，对责任船员给予暂扣适任证书或者其他适任证件3个月至6个月直至吊销适任证书或者其他适任证件的处罚；造成重大内河交通事故的，依照刑法关于交通肇事罪或者其他罪的规定，依法追究刑事责任。|违反《内河交通安全管理条例》的有关规定，船舶在内河航行、停泊或者作业，不遵守航行、避让和信号显示规则，依照《内河交通安全管理条例》第八十一条的规定，处以1000元以上1万元以下罚款；情节严重的，还应当对责任船员给予扣留船员适任证书或者其他适任证件3个月至6个月直至吊销船员适任证书或者其他适任证件的处罚。
　　本条前款所称不遵守航行、避让和信号显示规则，包括以下情形：
　　（一）未采用安全航速航行；
　　（二）未按照要求保持正规了望；
　　（三）未按照规定的航路或者航行规则航行；
　　（四）未按照规定倒车、调头、追越；
　　（五）未按照规定显示号灯、号型或者鸣放声号；
　　（六）未按照规定擅自夜航；
　　（七）在规定必须报告船位的地点，未报告船位；
　　（八）在禁止横穿航道的航段，穿越航道；
　　（九）在限制航速的区域和汛期高水位期间未按照海事管理机构规定的航速航行；
　　（十）不遵守海事管理机构发布的在能见度不良时的航行规定；
　　（十一）【不遵守海事管理机构发布的有关航行、避让和信号规则规定】；
　　（十二）不遵守海事管理机构发布的航行通告、航行警告规定；
　　（十三）船舶装卸、载运危险货物或者空舱内有可燃气体时，未按照规定悬挂或者显示信号；
　　（十四）不按照规定保持船舶自动识别系统处于正常工作状态，或者不按照规定在船舶自动识别设备中输入准确信息，或者船舶自动识别系统发生故障未及时向海事机构报告；
　　（十五）未在规定的甚高频通信频道上守听；
　　（十六）未按照规定进行无线电遇险设备测试；
　　（十七）船舶停泊未按照规定留足值班人员；
　　（十八）未按照规定采取保障人员上、下船舶、设施安全的措施；
　　（十九）不遵守航行、避让和信号显示规则的其他情形。","违法事实：2021年11月，当事人郝某驾驶船舶重载途经某视频监控点航段处时，被视频监控抓拍，县交通运输局行政执法人员通过港航“智慧海事”综合监管平台核查发现：该船舶总长40.7米，超过海事管理机构发布《关于某航道实行交通管制的航行通告》规定中，船舶主尺度控制：在每年的11月1日至次年4月14日，船舶总长小于40米，总宽小于7.6米，满载吃水小于2.2的规定。其行为涉嫌不遵守航行、避让和信号显示规则的其他情形。
处罚依据：《中华人民共和国内河交通安全管理条例》第八十一条、《中华人民共和国内河海事行政处罚规定》第十七条第一款、第二款第（十九）项之规定。
处罚决定：罚款人民币1000元整；给予当事船员郝某的违法行为记2分。
|违法事实：2022年7月，市交通运输局执法人员通过视频监控系统对某大桥水域进行非现场监管时，发现一艘游艇进入“夏日冬泳”活动比赛水域，经现场人员核实，该游艇为金某号。该船本航次未发生事故。
处罚依据：《中华人民共和国内河交通安全管理条例》第八十一条、《中华人民共和国内河海事行政处罚规定》第十七条第一款、第二款第（十九）项之规定。
处罚决定：责令改正并罚款人民币1000元整。",船舶在内河航行、停泊或者作业，不遵守海事管理机构发布的航行、避让和信号显示规则,责令改正|罚款|暂扣、吊销适任证书或者其他适任证件|追究刑事责任,处1000元以上1万元以下的罚款,【交通肇事罪】,《中华人民共和国刑法》第一百三十三条,【违反交通运输管理法规，因而发生重大事故，致人重伤、死亡或者使公私财产遭受重大损失的】，处三年以下有期徒刑或者拘役；交通运输肇事后逃逸或者有其他特别恶劣情节的，处三年以上七年以下有期徒刑；因逃逸致人死亡的，处七年以上有期徒刑。
航行和停泊问题,不采用安全航速,不采用安全航速,《中华人民共和国内河船舶船员值班规则》第八十九条第（四）项,"船员有下列行为之一的，依据《中华人民共和国船员条例》第五十二条，由海事管理机构处以1000元以上1万元以下罚款；情节严重的，并给予暂扣船员适任证书6个月以上24个月以下直至吊销船员适任证书的处罚：
　　（一）未保持正规了望；
　　（二）未正确履行值班职责；
　　（三）未按照要求值班交接；
　　（四）【不采用安全航速】；
　　（五）不按照规定守听航行通信；
　　（六）不按照规定测试、检修船舶设备；
　　（七）发现或者发生险情、事故、保安事件或者影响航行安全的情况未及时报告；
　　（八）未按照规定填写或者记载有关船舶法定文书。","违法事实： 2021年9月，机关行政执法人员通过港航‘“智慧海事”监控平台发现，一船舶在某航道不采用安全航速。执法人员依法对唐某进行了询问并制作了《询问笔录》，同时还取得唐某身份证原件等相关证据。
处罚依据：《中华人民共和国内河船舶船员值班规则》第八十九条第（四）项之规定。
处罚决定：罚款人民币1000元整。
|违法事实：2022年1月9日，当事人李某驾驶的一船舶从甲公司码头空载开航，驶往某地。当事人驾驶该船途径某航段时未采用安全航速航行，导致船舶碰撞污水管，事故未造成人员受伤和水域污染。
处罚依据：《中华人民共和国内河船舶船员值班规则》第八十九条第（四）项之规定。
处罚决定：罚款人民币1000元整。",船舶航行时不采用安全航速,罚款|暂扣、吊销船员适任证书,处以1000元以上1万元以下罚款,暂无,,
