一级,二级,情形抽取,法条依据,法条内容,类案,处罚依据,处罚种类,处罚幅度,涉刑风险,刑法依据,刑法内容
其他问题,出假报告,年检机构出具虚假检验结果,《中华人民共和国道路交通安全法》第九十四条第二款,"机动车安全技术检验机构实施机动车安全技术检验超过国务院价格主管部门核定的收费标准收取费用的，退还多收取的费用，并由价格主管部门依照《中华人民共和国价格法》的有关规定给予处罚。
【机动车安全技术检验机构不按照机动车国家安全技术标准进行检验，出具虚假检验结果的】，由公安机关交通管理部门处所收检验费用五倍以上十倍以下罚款，并依法撤销其检验资格；构成犯罪的，依法追究刑事责任。",暂无,机动车安全技术检验机构不按照机动车国家安全技术标准进行检验，出具虚假检验结果。,罚款|撤销资格|追究刑事责任,处所收检验费用五倍以上十倍以下罚款,【提供虚假证明文件罪】,《中华人民共和国刑法》第二百二十九条,"【承担资产评估、验资、验证、会计、审计、法律服务、保荐、安全评价、环境影响评价、环境监测等职责的中介组织的人员故意提供虚假证明文件，情节严重的】，处五年以下有期徒刑或者拘役，并处罚金；有下列情形之一的，处五年以上十年以下有期徒刑，并处罚金：
　　（一）提供与证券发行相关的虚假的资产评估、会计、审计、法律服务、保荐等证明文件，情节特别严重的；
　　（二）提供与重大资产交易相关的虚假的资产评估、会计、审计等证明文件，情节特别严重的；
　　（三）在涉及公共安全的重大工程、项目中提供虚假的安全评价、环境影响评价等证明文件，致使公共财产、国家和人民利益遭受特别重大损失的。
　　有前款行为，同时索取他人财物或者非法收受他人财物构成犯罪的，依照处罚较重的规定定罪处罚。
　　第一款规定的人员，严重不负责任，出具的证明文件有重大失实，造成严重后果的，处三年以下有期徒刑或者拘役，并处或者单处罚金。"
其他问题,非法安装警报器,非法安装警报器/标志灯具,《中华人民共和国道路交通安全法》第九十七条,【非法安装警报器、标志灯具】的，由公安机关交通管理部门强制拆除，予以收缴，并处二百元以上二千元以下罚款。,"违法事实：2016年03月，当事人侯某在某地违反非法安装警报器的行为。
处罚依据：《中华人民共和国道路交通安全法》第九十七条之规定。
处罚决定：罚款200元。
|违法事实：2020年01月，当事人方某在某路口违反非法安装标志灯具的行为。
处罚依据：《中华人民共和国道路交通安全法》第九十七条之规定。
处罚决定：罚款200元。",机动车非法安装警报器、标志灯具。,强制拆除|收缴|罚款,并处二百元以上二千元以下罚款,暂无,,
其他问题,出借机动车,将机动车交给无证人员驾驶,《中华人民共和国道路交通安全法》第九十九条,"有下列行为之一的，由公安机关交通管理部门处二百元以上二千元以下罚款：
（一）未取得机动车驾驶证、机动车驾驶证被吊销或者机动车驾驶证被暂扣期间驾驶机动车的；
（二）【将机动车交由未取得机动车驾驶证或者机动车驾驶证被吊销、暂扣的人驾驶的】；
（三）造成交通事故后逃逸，尚不构成犯罪的；
（四）机动车行驶超过规定时速百分之五十的；
（五）强迫机动车驾驶人违反道路交通安全法律、法规和机动车安全驾驶要求驾驶机动车，造成交通事故，尚不构成犯罪的；
（六）违反交通管制的规定强行通行，不听劝阻的；
（七）故意损毁、移动、涂改交通设施，造成危害后果，尚不构成犯罪的；
（八）非法拦截、扣留机动车辆，不听劝阻，造成交通严重阻塞或者较大财产损失的。
行为人有前款第二项、第四项情形之一的，可以并处吊销机动车驾驶证；有第一项、第三项、第五项至第八项情形之一的，可以并处十五日以下拘留。",暂无,将机动车交由未取得机动车驾驶证或者机动车驾驶证被吊销、暂扣的人驾驶。,罚款|吊销驾驶证,处二百元以上二千元以下罚款,暂无,,
其他问题,损毁交通设施,故意损毁、移动、涂改交通设施,《中华人民共和国道路交通安全法》第九十九条,"有下列行为之一的，由公安机关交通管理部门处二百元以上二千元以下罚款：
（一）未取得机动车驾驶证、机动车驾驶证被吊销或者机动车驾驶证被暂扣期间驾驶机动车的；
（二）将机动车交由未取得机动车驾驶证或者机动车驾驶证被吊销、暂扣的人驾驶的；
（三）造成交通事故后逃逸，尚不构成犯罪的；
（四）机动车行驶超过规定时速百分之五十的；
（五）强迫机动车驾驶人违反道路交通安全法律、法规和机动车安全驾驶要求驾驶机动车，造成交通事故，尚不构成犯罪的；
（六）违反交通管制的规定强行通行，不听劝阻的；
（七）【故意损毁、移动、涂改交通设施，造成危害后果，尚不构成犯罪的】；
（八）非法拦截、扣留机动车辆，不听劝阻，造成交通严重阻塞或者较大财产损失的。
行为人有前款第二项、第四项情形之一的，可以并处吊销机动车驾驶证；有第一项、第三项、第五项至第八项情形之一的，可以并处十五日以下拘留。","违法事实：2021年05月，马某驾驶一辆福田牌轻型自卸货车，在某道路附近处，以车辆碾压的方式损坏警示柱，该行为属于实施故意损毁交通设施，造成危害后果，尚不构成犯罪的违法行为，被交警大队在视频巡查中发现。
处罚依据：《中华人民共和国道路交通安全法》第九十九条第一款第(七)项、第九十九条第二款之规定。
处罚决定：决定给予马某行政拘留五日的行政处罚。
|违法事实：2019年11月，违法行为人章某在某路口故意将插在地上的红白路桩移动，并将该路桩扔在路边。违法行为人章某的行为构成故意移动交通设施。
处罚依据：《中华人民共和国道路交通安全法》第九十九条第一款第(七)项、第九十九条第二款之规定。
处罚决定：决定给予章某行政拘留五日的行政处罚。",故意损毁、移动、涂改交通设施，造成危害后果，尚不构成犯罪。,拘留|罚款,并处十五日以下拘留|处二百元以上二千元以下罚款,暂无,,
其他问题,非法拦截车辆,非法拦截、扣留机动车辆,《中华人民共和国道路交通安全法》第九十九条第（八）项,"有下列行为之一的，由公安机关交通管理部门处二百元以上二千元以下罚款：
（一）未取得机动车驾驶证、机动车驾驶证被吊销或者机动车驾驶证被暂扣期间驾驶机动车的；
（二）将机动车交由未取得机动车驾驶证或者机动车驾驶证被吊销、暂扣的人驾驶的；
（三）造成交通事故后逃逸，尚不构成犯罪的；
（四）机动车行驶超过规定时速百分之五十的；
（五）强迫机动车驾驶人违反道路交通安全法律、法规和机动车安全驾驶要求驾驶机动车，造成交通事故，尚不构成犯罪的；
（六）违反交通管制的规定强行通行，不听劝阻的；
（七）故意损毁、移动、涂改交通设施，造成危害后果，尚不构成犯罪的；
（八）【非法拦截、扣留机动车辆，不听劝阻，造成交通严重阻塞或者较大财产损失的】。
行为人有前款第二项、第四项情形之一的，可以并处吊销机动车驾驶证；有第一项、第三项、第五项至第八项情形之一的，可以并处十五日以下拘留。",暂无,非法拦截、扣留机动车辆，不听劝阻，造成交通严重阻塞或者较大财产损失。,拘留|罚款,并处十五日以下拘留|处二百元以上二千元以下罚款,暂无,,
其他问题,施工未防护,道路施工作业/道路出现损毁未及时警示、防护,《中华人民共和国道路交通安全法》第一百零五条,【道路施工作业或者道路出现损毁，未及时设置警示标志、未采取防护措施】，或者应当设置交通信号灯、交通标志、交通标线而没有设置或者应当及时变更交通信号灯、交通标志、交通标线而没有及时变更，致使通行的人员、车辆及其他财产遭受损失的，负有相关职责的单位应当依法承担赔偿责任。,暂无,道路施工作业或者道路出现损毁，未及时设置警示标志、未采取防护措施。,赔偿损失,赔偿致使通行的人员、车辆及其他财产遭受的损失,暂无,,
其他问题,未设置标志,未设置交通信号灯/交通标志/交通标线,《中华人民共和国道路交通安全法》第一百零五条,道路施工作业或者道路出现损毁，未及时设置警示标志、未采取防护措施，或者【应当设置交通信号灯、交通标志、交通标线而没有设置】或者应当及时变更交通信号灯、交通标志、交通标线而没有及时变更，致使通行的人员、车辆及其他财产遭受损失的，负有相关职责的单位应当依法承担赔偿责任。,暂无,应当设置交通信号灯、交通标志、交通标线而没有设置。,赔偿损失,赔偿致使通行的人员、车辆及其他财产遭受的损失,暂无,,
其他问题,未变更标志,未及时变更交通信号灯/交通标志/交通标线,《中华人民共和国道路交通安全法》第一百零五条,道路施工作业或者道路出现损毁，未及时设置警示标志、未采取防护措施，或者应当设置交通信号灯、交通标志、交通标线而没有设置或者【应当及时变更交通信号灯、交通标志、交通标线而没有及时变更】，致使通行的人员、车辆及其他财产遭受损失的，负有相关职责的单位应当依法承担赔偿责任。,暂无,应当及时变更交通信号灯、交通标志、交通标线而没有及时变更。,赔偿损失,赔偿致使通行的人员、车辆及其他财产遭受的损失,暂无,,
其他问题,妨碍安全视距,在道路两侧及隔离带上种植树木遮挡路灯/交通信号灯/交通标志,《中华人民共和国道路交通安全法》第一百零六条,【在道路两侧及隔离带上种植树木、其他植物或者设置广告牌、管线等，遮挡路灯、交通信号灯、交通标志，妨碍安全视距的】，由公安机关交通管理部门责令行为人排除妨碍；拒不执行的，处二百元以上二千元以下罚款，并强制排除妨碍，所需费用由行为人负担。,暂无,在道路两侧及隔离带上种植树木、其他植物或者设置广告牌、管线等，遮挡路灯、交通信号灯、交通标志，妨碍安全视距。,排除妨碍|罚款|强制执行,拒不执行的，处二百元以上二千元以下罚款，并强制排除妨碍，所需费用由行为人负担,暂无,,
其他问题,妨碍安全视距,设置广告牌、管线遮挡路灯/交通信号灯/交通标志,《中华人民共和国道路交通安全法》第一百零六条,【在道路两侧及隔离带上种植树木、其他植物或者设置广告牌、管线等，遮挡路灯、交通信号灯、交通标志，妨碍安全视距的】，由公安机关交通管理部门责令行为人排除妨碍；拒不执行的，处二百元以上二千元以下罚款，并强制排除妨碍，所需费用由行为人负担。,暂无,在道路两侧及隔离带上种植树木、其他植物或者设置广告牌、管线等，遮挡路灯、交通信号灯、交通标志，妨碍安全视距。,排除妨碍|罚款|强制执行,拒不执行的，处二百元以上二千元以下罚款，并强制排除妨碍，所需费用由行为人负担,暂无,,
安全问题,客运超载,客运超载（载客超过核定人数未达20%）,《中华人民共和国道路交通安全法》第九十二条第一款,"【公路客运车辆载客超过额定乘员的】，处二百元以上五百元以下罚款；超过额定乘员百分之二十或者违反规定载货的，处五百元以上二千元以下罚款。
　　货运机动车超过核定载质量的，处二百元以上五百元以下罚款；超过核定载质量百分之三十或者违反规定载客的，处五百元以上二千元以下罚款。
　　有前两款行为的，由公安机关交通管理部门扣留机动车至违法状态消除。
　　运输单位的车辆有本条第一款、第二款规定的情形，经处罚不改的，对直接负责的主管人员处二千元以上五千元以下罚款。","违法事实：2019年04月当事人刘某某收费站违反公路客运车辆载客超过核定载客人数未达20%的行为。
处罚依据：《中华人民共和国道路交通安全法》第九十二条第一款之规定。
处罚决定：罚款200元。
|违法事实：2020年01月当事人徐某在沈海高速某收费站进口内广场违反公路客运车辆载客超过核定载客人数未达20%的行为。
处罚依据：《中华人民共和国道路交通安全法》第九十二条第一款之规定。
处罚决定：罚款400元",客运车辆超载，且超载人数未达核定人数的20％。,扣留机动车|罚款,处二百元以上五百元以下罚款,【危险驾驶罪】,《中华人民共和国刑法》第一百三十三条之一,"在道路上驾驶机动车，有下列情形之一的，处拘役，并处罚金：
　　（一）追逐竞驶，情节恶劣的；
　　（二）醉酒驾驶机动车的；
　　（三）【从事校车业务或者旅客运输，严重超过额定乘员载客，或者严重超过规定时速行驶的】；
　　（四）违反危险化学品安全管理规定运输危险化学品，危及公共安全的。
　　机动车所有人、管理人对前款第三项、第四项行为负有直接责任的，依照前款的规定处罚。
　　有前两款行为，同时构成其他犯罪的，依照处罚较重的规定定罪处罚。"
安全问题,客运超载,客运超载（载客超过核定人数20％以上）,《中华人民共和国道路交通安全法》第九十二条第一款,"公路客运车辆载客超过额定乘员的，处二百元以上五百元以下罚款；【超过额定乘员百分之二十】或者违反规定载货的，处五百元以上二千元以下罚款。
　　货运机动车超过核定载质量的，处二百元以上五百元以下罚款；超过核定载质量百分之三十或者违反规定载客的，处五百元以上二千元以下罚款。
　　有前两款行为的，由公安机关交通管理部门扣留机动车至违法状态消除。
　　运输单位的车辆有本条第一款、第二款规定的情形，经处罚不改的，对直接负责的主管人员处二千元以上五千元以下罚款。","违法事实：2019年06月当事人蒋某在沈海高速大桥北收费站出口外广场违反驾驶公路客运车辆、公共汽车以外的其他营运客车载人超过核定人数20％以上的行为。
处罚依据：《中华人民共和国道路交通安全法》第九十二条第一款之规定。
处罚决定：罚款100元。
|违法事实：2018年07月当事人孙某在长深高速某收费站违反驾驶营运客车（不包括公共汽车）以外的其他载客汽车载人超过核定人数20％以上的行为。
处罚依据：《中华人民共和国道路交通安全法》第九十二条第一款之规定。
处罚决定：罚款100元。",客运车辆超载，且超载人数超过核定人数的20％。,扣留机动车|罚款,处五百元以上二千元以下罚款,【危险驾驶罪】,《中华人民共和国刑法》第一百三十三条之一,"在道路上驾驶机动车，有下列情形之一的，处拘役，并处罚金：
　　（一）追逐竞驶，情节恶劣的；
　　（二）醉酒驾驶机动车的；
　　（三）【从事校车业务或者旅客运输，严重超过额定乘员载客，或者严重超过规定时速行驶的】；
　　（四）违反危险化学品安全管理规定运输危险化学品，危及公共安全的。
　　机动车所有人、管理人对前款第三项、第四项行为负有直接责任的，依照前款的规定处罚。
　　有前两款行为，同时构成其他犯罪的，依照处罚较重的规定定罪处罚。"
安全问题,货运超载,货运超载（超过核定载质量30%以上）,《中华人民共和国道路交通安全法》第九十二条第二款,"公路客运车辆载客超过额定乘员的，处二百元以上五百元以下罚款；超过额定乘员百分之二十或者违反规定载货的，处五百元以上二千元以下罚款。
　　货运机动车超过核定载质量的，处二百元以上五百元以下罚款；【超过核定载质量百分之三十或者违反规定载客的】，处五百元以上二千元以下罚款。
　　有前两款行为的，由公安机关交通管理部门扣留机动车至违法状态消除。
　　运输单位的车辆有本条第一款、第二款规定的情形，经处罚不改的，对直接负责的主管人员处二千元以上五千元以下罚款。","违法事实：2019年09月当事人姚某在沈海高速某收费站收费站外广场违反驾驶货车载物超过核定载质量30%以上行为。
处罚依据：《中华人民共和国道路交通安全法》第九十二条第二款之规定。
处罚决定：罚款1000元。
|违法事实：2019年12月当事人肖某在某路交叉口违反驾驶货车载物超过核定载质量30%以上行为。
处罚依据：《中华人民共和国道路交通安全法》第九十二条第二款之规定。
处罚决定：罚款1000元。",货运车辆超载，且超载货物超过核定载质量30%以上。,扣留机动车|罚款,处五百元以上二千元以下罚款,暂无,,
安全问题,携带违禁品,乘坐飞机携带打火机等禁运物品,《中华人民共和国民用航空安全保卫条例》第三十二条第（四）项|《中华人民共和国民用航空安全保卫条例》第三十五条第(三)项,"除国务院另有规定的外，乘坐民用航空器的，禁止随身携带或者交运下列物品：
　　（一）枪支、弹药、军械、警械；
　　（二）管制刀具；
　　（三）易燃、易爆、有毒、腐蚀性、放射性物品；
　　（四）【国家规定的其他禁运物品】。|违反本条例的有关规定，由民航公安机关按照下列规定予以处罚：
　　（一）有本条例第二十四条第四项所列行为的，可以处以警告或者3000元以下的罚款；
　　（二）有本条例第二十四条第三项所列行为的，可以处以警告、没收非法所得或者5000元以下罚款；
　　（三）【违反本条例第三十条第二款、第三十二条的规定，尚未构成犯罪的，可以处以5000元以下罚款、没收或者扣留非法携带的物品】。","违法事实：2021年12月，饶某在机场欲乘坐某航班，于左脚鞋内隐匿携带一把银色金属材质、刀刃长6.5公分的折叠水果刀，在接受安全检查时被查出。
处罚依据：《中华人民共和国民用航空安全保卫条例》第三十二条第(四)项、第三十五条第(三)项之规定。
处罚决定：决定给予饶某罚款1000元的行政处罚。
|违法事实：2022年2月，何某在机场欲乘坐今日航班到重庆，于左鞋鞋垫下藏匿携带一个点烟器（黑色金属外壳，外有“Happy Birthday”字样），在接受安检时被查出。
处罚依据：《中华人民共和国民用航空安全保卫条例》第三十二条第（四）项、第三十五条第(三)项之规定。
处罚决定：决定给予何某罚款500元的行政处罚。",乘坐民用航空器随身携带禁运物品。,罚款|没收或扣留违法物品,处以5000元以下罚款,【非法携带枪支、弹药、管制刀具、危险物品危及公共安全罪】,《中华人民共和国刑法》第一百三十条,【非法携带枪支、弹药、管制刀具或者爆炸性、易燃性、放射性、毒害性、腐蚀性物品，进入公共场所或者公共交通工具，危及公共安全，情节严重的】，处三年以下有期徒刑、拘役或者管制。
安全问题,托运违禁品,托运危险物品/违禁品,《中华人民共和国民用航空安全保卫条例》第三十条第二款|《中华人民共和国民用航空安全保卫条例》第三十五条第(三)项,"空运的货物必须经过安全检查或者对其采取的其他安全措施。
　　【货物托运人不得伪报品名托运或者在货物中夹带危险物品】。|违反本条例的有关规定，由民航公安机关按照下列规定予以处罚：
　　（一）有本条例第二十四条第四项所列行为的，可以处以警告或者3000元以下的罚款；
　　（二）有本条例第二十四条第三项所列行为的，可以处以警告、没收非法所得或者5000元以下罚款；
　　（三）【违反本条例第三十条第二款、第三十二条的规定，尚未构成犯罪的，可以处以5000元以下罚款、没收或者扣留非法携带的物品】。","违法事实：2021年9月，甲公司在机场厦航货站欲通过厦门航空发往兰州的一票航空托运货物中，被查获4瓶罐装丁烷便携式气体瓶，系易燃压缩气体瓶，属于航空运输危险品。
处罚依据：《中华人民共和国民用航空安全保卫条例》第三十条第二款、第三十五条第(三)项之规定。
处罚决定：决定给予罚款3000元的行政处罚。
|违法事实：2020年6月，乙公司在机场国航货站货检4号检查通道，托运一票发往天津的航空货物过程中，被查获一箱礼花弹，共24支，属航空危险品。
处罚依据：《中华人民共和国民用航空安全保卫条例》第三十条第二款、第三十五条第(三)项之规定。
处罚决定：决定给予罚款3000元的行政处罚。",航空托运时，在托运物品中夹带易燃易爆等危险物品。,罚款|没收或扣留违法物品,处以5000元以下罚款,【非法携带枪支、弹药、管制刀具、危险物品危及公共安全罪】,《中华人民共和国刑法》第一百三十条,【非法携带枪支、弹药、管制刀具或者爆炸性、易燃性、放射性、毒害性、腐蚀性物品，进入公共场所或者公共交通工具，危及公共安全，情节严重的】，处三年以下有期徒刑、拘役或者管制。
安全问题,携带管制刀具,非法携带枪支/弹药/管制器具,《中华人民共和国治安管理处罚法》第三十二条第二款,"非法携带枪支、弹药或者弩、匕首等国家规定的管制器具的，处五日以下拘留，可以并处五百元以下罚款；情节较轻的，处警告或者二百元以下罚款。
　　【非法携带枪支、弹药或者弩、匕首等国家规定的管制器具进入公共场所或者公共交通工具的】，处五日以上十日以下拘留，可以并处五百元以下罚款。","违法事实：2020年8月，机场安检员发现旅客潘某欲乘坐今日航班前往怀化，在随身携带的行李内有五枚未击发的子弹，在安全检查过程中被查出。
处罚依据：《中华人民共和国治安管理处罚法》第三十二条第二款之规定。
处罚决定：决定给予潘某行政拘留五日的行政处罚。
|违法事实： 2021年11月，潘某携带一把长约1.1米、塑胶把柄、刀柄、刀鞘上有银色龙纹装饰的黑棕色开刃宝剑乘坐车辆进入机场地下停车场时被安检员查获，经鉴定该宝剑为管制刀具。潘某称该宝剑是朋友赠送给其放置在家辟邪的，因陪同朋友到机场领取失物，不慎带入地下停车场。
处罚依据：《中华人民共和国治安管理处罚法》第三十二条之规定。
处罚决定：决定给予潘某罚款200元的行政处罚。",故意或过失将禁止携带的枪支、弹药或者弩、匕首等国家规定的管制器具携带进入公共场所或者公共交通工具。,拘留|罚款,处五日以上十日以下拘留|可以并处五百元以下罚款,【非法携带枪支、弹药、管制刀具、危险物品危及公共安全罪】,《中华人民共和国刑法》第一百三十条,【非法携带枪支、弹药、管制刀具或者爆炸性、易燃性、放射性、毒害性、腐蚀性物品，进入公共场所或者公共交通工具，危及公共安全，情节严重的】，处三年以下有期徒刑、拘役或者管制。
,,,,,,,,,,,
,,,,,,,,,,,
