一级,二级,情形抽取,法条依据,法条内容,类案,处罚依据,处罚种类,处罚幅度,涉刑风险,刑法依据,刑法内容
排水排污设施管理问题,泥沙排入排水管,将泥沙排入排水管,《杭州市市政设施管理条例》第六十二条第（三）项,"违反本条例，有下列行为之一的，由城市管理行政执法机关责令行为人改正，赔偿损失，并处以五百元以上五千元以下的罚款：
（一）直接在车行道、人行道上搅拌水泥沙浆、混凝土及其他拌合物；
（二）擅自依附桥涵设置管线；
（三）【将泥沙、水泥浆排入雨水污水管（沟）内】；
（四）阻塞排水管（沟）及出水口。","违法事实：你单位位于杭州市西湖区西园七路与西园八路交叉口东北侧的三墩单元某某-M1-53地块拓峰科技新制造业项目厂房工地，建设单位为杭州某科技股份有限公司，施工单位为浙江某控股集团有限公司，你单位作为分包方分包其中的土方施工项目。2021年12月，当事人在该工地内进行土方施工作业，在工地南门车辆进出运输有泥沙掉落在地面时，造成路面有部分泥沙积水。工地施工人员未采取有效相应措施，直接用水枪冲洗含泥沙积水的路面，造成含泥沙污水排入到该处的一个市政雨水井中，未造成淤塞。该行为于2021年12月被执法人员查获。执法人员现场开具相关法律文书，现场施工人员吕相群和许潇俊予以签收。在执法人员责令下，当事人立即停止了违法行为，并安排人员将现场清理干净，整改了违法行为。当事人将泥沙排入排水管（沟）内，对排水设施的完好、畅通造成影响，其行为违反了《杭州市市政设施管理条例》第四十条第（五）项的规定，属于将泥沙排入排水管（沟）内的违法行为。 
处罚依据：《杭州市市政设施管理条例》第六十二条第（三）项之规定
处罚决定：对你单位处罚款人民币1500元整
|违法事实：你单位与长浜路交叉口西北角沈家经济合作社XC某3-15B1、B2地块项目的项目单位为杭州市拱墅区东某经济合作社。2021年10月你单位工作人员在沈家巷该项目工地出入口冲洗车辆，为保证工地门口整洁，将冲洗下来的残余泥沙用水管冲到沈家巷上，形成的泥沙水最终排入沈家巷两处市政污水井里。2021年10月1执法人员巡查发现，现场检查打开污水井未发现淤塞。2021年10月，执法人员复查时当事人已整改，现场无泥沙水外流。当事人的行为违反了《杭州市市政设施管理条例》第四十条第（五）项的规定，属于将泥沙排入排水管（沟）内的违法行为。
处罚依据：《杭州市市政设施管理条例》第六十二条第（三）项之规定
处罚决定：对你单位处罚款人民币2000元整",将泥沙、水泥浆排入雨水污水管（沟）内,责令改正|赔偿损失|罚款,并处以五百元以上五千元以下的罚款,暂无,,
排水排污设施管理问题,破坏排水、污水设施,穿凿/堵塞城镇排水或污水处理设施,《城镇排水与污水处理条例》第四十二条第（二）项|《城镇排水与污水处理条例》第五十六条,"禁止从事下列危及城镇排水与污水处理设施安全的活动：
（一）损毁、盗窃城镇排水与污水处理设施；
（二）【穿凿、堵塞城镇排水与污水处理设施】；
（三）向城镇排水与污水处理设施排放、倾倒剧毒、易燃易爆、腐蚀性废液和废渣；
（四）向城镇排水与污水处理设施倾倒垃圾、渣土、施工泥浆等废弃物；
（五）建设占压城镇排水与污水处理设施的建筑物、构筑物或者其他设施；
（六）其他危及城镇排水与污水处理设施安全的活动。
|违反本条例规定，【从事危及城镇排水与污水处理设施安全的活动的】，由城镇排水主管部门责令停止违法行为，限期恢复原状或者采取其他补救措施，给予警告；逾期不采取补救措施或者造成严重后果的，对单位处10万元以上30万元以下罚款，对个人处2万元以上10万元以下罚款；造成损失的，依法承担赔偿责任；构成犯罪的，依法追究刑事责任。","违法事实：你单位与某有限公司签有桩基及主体工程分包合同，当事人于2021年3月底正式进入工地开始施工，具体负责该项目桩基工程和主体结构施工以及施工现场泥浆和土方的清理清运工作，场地渣土车和混凝土车车辆 冲洗、排水沟清理、三级沉淀池清理等。该工地东侧和南侧各有一个车辆出入口，分别设置有一个三级沉淀池，施工废水经沉淀后用水泵抽至工地南侧市政雨水预留井，再通过九和路市政雨水井，往东排至红普路 东侧六号港。截止2021年5月25日该工地总用水量70899吨，每天约有100辆土方车和混凝土车辆需清洗，沉淀池一般每周清理1至2次，但因沉淀池清理次数不够，池中有泥沙淤积，南侧出入口沉淀池排水进出口设置不够规范（进出口设置在同一侧），致使车辆清洗后泥沙水未 经充分沉淀直接排至九和路雨水井，九和路人行道上雨水预留井中泥沙 淤积深度50厘米，九和路路中间雨水井泥沙淤积最高有100厘米，最低40厘米，九和路雨水主排管管径为80厘米，长350 米雨水管有淤积，严重堵塞处雨水管中泥沙高70厘米，对九和路城镇排水设施造成了严重影响。在执法人员责令下，当事人于5月26日和27日委托浙江管仁 环境工程有限公司对九和路工地南侧出入口雨水井至红普路东侧六号港350米被堵塞雨水管网进行清理，二天内共清理淤泥25车次。但当事人于5月27日在清理沉淀池过程中又将沉淀池废水临时用水泵接皮 管排至工地西侧地铁七堡维修站雨水沟，现场发现雨水沟内有部分泥沙淤积，该水直接排至九和路市政雨水井，指出后当事人立即进行整改。当事人的行为违反了《城镇排水与污水处理条例》第四十二条第二项：“禁止从事下列危及城镇排水与污水处理设施安全的活动：（二）穿凿、堵塞城镇排水与污水处理设施。”之规定，属于堵塞城镇排水设施的违法行为。
处罚依据：《城镇排水与污水处理条例》第五十六条之规定 
处罚决定：对你单位处罚款人民币200000万元整 
|违法事实：你单位施工人员操作失误，在防护桩的槽钢起吊作业时，导致槽钢掉落，凿穿了天目山路下的D800污水管，凿破处长30厘米，宽15厘米。当事人在收到《责令限期改正违法行为通知书》后，在期限内未整改完毕，其行为违反《城镇排水与污水处理条例》第四十二条第（二）项之规定： 禁止从事下列危及城镇排水与污水处理设施安全的活动：（二）穿凿、堵塞城镇排水与污水处理设施；属穿凿城镇排水与污水处理设施行为。
处罚依据：《城镇排水与污水处理条例》第五十六条之规定
处罚决定：对你单位处罚款100000万元整",穿凿、堵塞城镇排水与污水处理设施,责令改正|警告|罚款|赔偿损失,对单位处10万元以上30万元以下罚款，对个人处2万元以上10万元以下罚款,暂无,,
排水排污设施管理问题,雨水、污水管网混接,将雨水管网、污水管网相互混接,《城镇排水与污水处理条例》第四十八条,违反本条例规定，【在雨水、污水分流地区，建设单位、施工单位将雨水管网、污水管网相互混接的】，由城镇排水主管部门责令改正，处5万元以上10万元以下的罚款；造成损失的，依法承担赔偿责任。,"违法事实：你单位在施工过程中，将施工工地办公区和宿舍区的雨水通过内部的收集管沟排入天目山路南侧的雨水收集沟内，当事人在排放过程中，为了不让雨水满溢，流畅排放，就在天目山路南侧的雨水收集沟上接了一根白色的塑料管，并将该管接入天目山路的一个市政污水井，将一部分雨水通过该管排水市政污水井内，致使雨水管网、污水管网相互混接。该行为于2020年07月01日 10时09分被执法队员依据职权检查时查获。经过执法队员检查后，当事人现场进行了整改，将排水口子进行了封堵。当事人的行为违法了《城镇排水与污水处理条例》第十九条第二款之规定，属于将雨水管网、污水管网相互混接的违法行为。
处罚依据:《城镇排水与污水处理条例》第四十八条之规定；
处罚决定：对你单位处罚款人民币90000元整 
|违法事实：你单位在某地铁3号线一期工程土建施工SG3—3标项目工地公办区及宿舍区内雨水收集管沟的走向，是接入化粪池，后经过纳管直接排放天目山路一侧的城镇排水设施污水井内。当事人的行为违反《城镇排水与污水处理条例》第十九条第二款之规定。属将雨水管网、污水管网相互混接行为。 
处罚依据：《城镇排水与污水处理条例》第四十八条之规定
处罚决定：对你单位处罚款90000元整",在雨水、污水分流地区，建设单位、施工单位将雨水管网、污水管网相互混接,责令改正|罚款|赔偿损失,处5万元以上10万元以下的罚款,暂无,,
排水排污设施管理问题,妨碍防汛排涝,妨碍城市河道防汛排涝功能,《杭州市城市河道建设和管理条例》第四十八条第（九）项,"违反本条例第四十四条规定，有下列行为之一的，由城市管理行政执法部门责令停止违法行为，限期改正，或者采取其他补救措施，并按照下列规定予以处罚：
（一）损毁或者擅自遮挡、拆除、移动、改动城市河道附属设施，损毁通讯、照明设施的，处五百元以上两千元以下罚款；
（二）损毁水工程设施或者防汛、水文水质监测设施，处一万元以上五万元以下罚款；
（三）擅自从城市河道内抽取生产经营用水的，处两万元以上十万元以下罚款；
（四）洗刷油类容器、腐臭物品及污染水体的机具、车辆，倾倒污水等危害城市河道水体行为，情节轻微的，对个人处两百元以上两千元以下罚款；对单位处五百元以上五千元以下罚款；
（五）在城市河道内洗涤、洗澡，或者在禁止水域游泳、垂钓，拒不改正的，处五十元罚款。在禁止水域内非法捕捞水生动物的，没收捕获物和捕捞工具，处五十元以上两千元以下罚款；
（六）在沿河护栏、杆线、树木、绿篱等设施或者建（构）筑物上悬挂、晾晒有碍景观物品，拒不改正的，处五十元罚款；
（七）在涵闸闸口、泵站进出水口等禁止停泊区域内抛锚停船，拒不改正的，处五百元以上两千元以下罚款；
（八）设置拦河渔具，利用船舶、船坞等水上设施侵占河道水域从事餐饮、娱乐、住宿等活动，逾期不改正的，处一万元以上五万元以下罚款；
（九）【修建围堤、阻水渠道、阻水道路，沉置船舶，或者实施其他妨碍城市河道防汛排涝功能行为的】，处一万元以上五万元以下罚款。","违法事实：你单位承接了杭州市钱塘新区某支路杭政储出[2020]某号地块工地的施工建设。2021年4 月进驻施工现场，7月份左右开始在松华路上冲洗混凝土泵车，将冲洗出来的泥浆水排入松华路与玉湖街交叉口金沙渠旁雨水排放口，流入金沙渠河道。造成金沙渠排水口附近河道受泥浆污染，主河道部分淤积，淤积面积约20平方米，淤积深度0.5米，直接影响河道排水和防汛功能。当事人的行为于2021年9月执法队员依据职权检查时查获。 2021年9月当事人对河道进行清淤、疏通管道。当事人妨碍城市河道防汛排涝功能，该行为对城市河道行洪造成了一定的影响，已经违反了《杭州市城市河道建设和管理条例》第四十四条第（十）项“的规定，属妨碍城市河道防汛排涝功能的违法行为。
处罚依据：《杭州市城市河道建设和管理条例》第四十八条第（九）项之规定
处罚决定：对你单位处罚款人民币30000元整",修建围堤、阻水渠道、阻水道路，沉置船舶，或者实施其他妨碍城市河道防汛排涝功能行为,责令改正|罚款,处一万元以上五万元以下罚款,暂无,,
供水供电设施管理问题,危害电力设施,损害发电/变电/电力线路设施,《浙江省电网设施建设保护和供用电秩序维护条例》第四十一条,违反本条例第二十条规定，【危害电网设施的】，由县级以上人民政府经济和信息化主管部门责令改正；拒不改正的，处五百元以上三千元以下罚款；情节严重的，处三千元以上一万元以下罚款。,"违法事实：你单位于2021年9月开始对某路段改扩建工程进行混凝土浇注作业。2022年3月，你单位混凝土泵车（型号：中联牌ZE）在大道交叉口进行混凝土浇注作业时，因操作不当，导致泵车小管与高压线距离小于导线与穿越物体之间安全距离，通过架空电力线路保护区，造成斜上方的220KV高压线放电到泵车上，致使横元2P10线路发生跳闸，220KV高压线损伤。该行为于2022年3月被执法队员查获。当事人的行为违反了《浙江省电网设施建设保护和供用电秩序维护条例》第二十条第（五）项以及《电力设施保护条例》第十七条第（三）项之规定,属于危害电力线路设施的违法行为；
处罚依据：《浙江省电网设施建设保护和供用电秩序维护条例》第四十一条之规定；
处罚决定：对你单位处罚款人民币6500元整",危害电网设施,责令改正|罚款,处五百元以上三千元以下罚款；情节严重的，处三千元以上一万元以下罚款。,暂无,,
供水供电设施管理问题,擅自取水,未经批准擅自取水,《中华人民共和国水法》第六十九条,"有下列行为之一的，由县级以上人民政府水行政主管部门或者流域管理机构依据职权，责令停止违法行为，限期采取补救措施，处二万元以上十万元以下的罚款；情节严重的，吊销其取水许可证:
（一）未经批准擅自取水的；
（二）【未依照批准的取水许可规定条件取水的】。","违法事实：你单位与杭州某有限公司签有内部承包施工合同，工程名称为某某路(环城北路-同协路)整治工程（红线外）-景观工程EPC总承包桃影石畈节点-水田畈公园。你单位于2021年12月开始在该项目正式施工，2022年4月,因为离河较近，为了图方便，便安装电泵和水管将备塘河里的水抽起，再用来绿化带内道路施工，抽水电泵型号为某某Z50-25.2-22.8,流量为25.2立方米每小时,功率为3.05千瓦，未经办理取水许可证。当事人的行为违反了《中华人民共和国水法》第四十八条第一款的规定，属于未经批准擅自取水的违法行为。 
处罚依据：《中华人民共和国水法》第六十九条第（一）项之规定
处罚决定：对你单位处罚款人民币24000元整 
|违法事实：你单位在杭州市上城区某路叉口某项目工地擅自从工地东侧城市河道二号港取水用于工地内部道路冲洗作业。当事人利用一台型号为50WQ15-30的电动水泵，连接一根直径为5cm的管子从河道取水，水泵的流量均为15㎥/h。经调查当事人并未办理取水许可。当事人未经批准擅自取水的行为违反了《中华人民共和国水法》第四十八条第一款规定，属于未经批准擅自取水的违法行为。
处罚依据：《中华人民共和国水法》第六十九条第（一）项之规定
处罚决定：对你单位处罚款人民币24000元整；",未依照批准的取水许可规定条件取水,责令停止|罚款|吊销许可证,处二万元以上十万元以下的罚款,暂无,,
供水供电设施管理问题,盗用消防用水,擅自通过消防专用供水设施用水,《浙江省城市供水管理办法》第四十条第一款第（四）项,"违反本办法规定，有下列行为之一的，由城市供水行政主管部门予以处罚：
（一）盗用公共供水的，责令其改正，补交公共供水水费，可处以1000元以上1万元以下的罚款；
（二）擅自转供公共供水的，责令其改正，可处以200元以上5000元以下的罚款；
（三）在城市公共供水管道上直接装泵抽水的，责令其改正，可处以200元以上5000元以下的罚款；
（四）【未经批准擅自通过消防专用供水设施用水的，责令其改正，可处以500元以上1000元以下的罚款】；
（五）阻挠或者干扰供水设施抢修工作的，责令其改正，可处以200元以上5000元以下的罚款。
未按合同约定缴纳水费的，责令其补缴所欠水费，并按合同约定支付违约金。
有第一款第（一）、（二）、（三）、（四）项所列行为之一的和第二款行为的，经县级以上人民政府批准，可以在一定时间内对其停止供水。","违法事实：你单位当事人为了冲洗清理被污泥污染的路面，在某城市人行道上未经批准擅自通过消防栓取水，现场被水务集团城西分公司稽查人员查获，当事人未能提供供水企业同意和消防部门批准等手续，该行为后经我执法人员调查取证予以查实。依据《浙江省城市供水管理办法》第二十五条第一款之规定，该行为系未经批准擅自通过消防专用供水设施用水的违法行为。
处罚依据：《浙江省城市供水管理办法》第四十条第一款第（四）项之规定
处罚决定：对你单位处罚款人民币750元整
|违法事实：你单位当事人为了进行公交站台雨棚改造施工，在某路绿化带内未经批准擅自通过消防栓取水，现场被水务集团城南分公司稽查人员查获，当事人未能提供供水企业同意和消防部门批准等手续，该行为后经我执法人员调查取证予以查实。依据《浙江省城市供水管理办法》第二十五条第一款之规定，该行为系未经批准擅自通过消防专用供水设施用水的违法行为。
处罚依据：《浙江省城市供水管理办法》第四十条第一款第（四）项之规定
处罚决定：对你单位处罚款人民币750元整",未经批准擅自通过消防专用供水设施用水,责令改正|罚款,可处以500元以上1000元以下的罚款,暂无,,
供水供电设施管理问题,损坏供水设施,危害供水设施安全,《杭州市城市供水管理条例》第五十二条第（四）项,"违反本条例规定,有下列行为之一的,由城市供水行政主管部门责令其停止违法行为、限期改正,并处以500元以上30000元以下的罚款:
(一)新建、改建、扩建的工程项目未按规定建设配套节约用水设施,或配套节约用水设施未经验收合格而将主体工程项目投入使用的;(二)城市公共供水工程未经验收合格投入使用的;
(三)使用不符合标准的输水管材和设备的;
(四)【损坏公共供水设施或者危害供水设施安全造成严重后果的】;
(五)涉及供水设施的建设工程施工,未按规定的技术标准和规范施工或未按规定采取相应的保护措施的;
(六)擅自改装、迁移或拆除公共供水设施的;
(七)未经城市供水行政主管部门批准,擅自从事供水经营活动的;(八)擅自将自建设施供水管网系统与城市公共供水管网系统连接的;
(九)将产生或者使用有毒、有害物质单位的生产用水管网系统及设备与城市公共供水管网系统作直接连接的。","违法事实：你单位在某路交叉口城际铁路附属工程工地用挖掘机开挖沟槽时导致DN某某供水管破损，致自来水流失，当事人的行为违反了《杭州市城市供水管理条例》第二十三第一款第（四）项“城市供水行政主管部门应当会同规划部门划定城市公共供水设施的安全保护范围。在城市公共供水设施安全保护范围内,禁止从事下列活动:（四）其他损坏供水设施或者危及供水设施安全的活动。”之规定，属于损坏公共供水设施的违法行为。
处罚依据：《杭州市城市供水管理条例》第五十二条第（四）项之规定
处罚决定：对你单位处罚款人民币15200元整 　
|违法事实：你单位在某街交叉口南侧西塘河边工地用挖掘机进行破路探挖时不慎挖破地下原水管DN某支管DN某消防管，致自来水流失，当事人的行为违反了《杭州市城市供水管理条例》第二十三第一款第（四）项“城市供水行政主管部门应当会同规划部门划定城市公共供水设施的安全保护范围。在城市公共供水设施安全保护范围内,禁止从事下列活动:（四）其他损坏供水设施或者危及供水设施安全的活动。”之规定，属于损坏公共供水设施的违法行为。 行政处罚种类：罚款
处罚依据：《杭州市城市供水管理条例》第五十二条第（四）项之规定
处罚决定：对你单位处罚款人民币15200元整",损坏公共供水设施或者危害供水设施安全造成严重后果,责令改正|罚款,并处以500元以上30000元以下的罚款,暂无,,
供水供电设施管理问题,损坏供水设施,损坏公共供水设施,《杭州市城市供水管理条例》第五十二条第（四）项,"违反本条例规定,有下列行为之一的,由城市供水行政主管部门责令其停止违法行为、限期改正,并处以500元以上30000元以下的罚款:
(一)新建、改建、扩建的工程项目未按规定建设配套节约用水设施,或配套节约用水设施未经验收合格而将主体工程项目投入使用的;(二)城市公共供水工程未经验收合格投入使用的;
(三)使用不符合标准的输水管材和设备的;
(四)【损坏公共供水设施或者危害供水设施安全造成严重后果的】;
(五)涉及供水设施的建设工程施工,未按规定的技术标准和规范施工或未按规定采取相应的保护措施的;
(六)擅自改装、迁移或拆除公共供水设施的;
(七)未经城市供水行政主管部门批准,擅自从事供水经营活动的;(八)擅自将自建设施供水管网系统与城市公共供水管网系统连接的;
(九)将产生或者使用有毒、有害物质单位的生产用水管网系统及设备与城市公共供水管网系统作直接连接的。","违法事实：你单位正准备旋挖钻机钻孔打桩作业，在钻孔打桩作业前对打桩位地下进行人工探挖，探挖到地下2.4米时未发现原水进水管，就在未上报建设单位，也未联系市水务集团城西分公司的情况下进行了钻孔打桩，结果造成祥符水厂DN1200原水进水管破损漏水。当事人的行为违反了《杭州市城市供水管理条例》第二十三条第一款第（三）项“城市供水行政主管部门应当会同规划部门划定城市公共供水设施的安全保护范围。在城市公共供水设施安全保护范围内，禁止从事下列活动：（三）打桩或者顶进作业”的规定，已构成在公共供水设施安全保护范围打桩造成损坏公共供水设施严重后果的违法行为。 
处罚依据：《杭州市城市供水管理条例》第五十二条第（四）项之规定 
处罚决定：对你单位处罚款人民币15200元整",损坏公共供水设施或者危害供水设施安全造成严重后果,责令改正|罚款,并处以500元以上30000元以下的罚款,暂无,,
其他市政设施管理问题,移动破坏井盖,擅自移动窖井盖/下水道盖板等,《杭州市市政设施管理条例》第六十一条第（四）项,"违反本条例，有下列行为之一的，由城市管理行政执法机关责令行为人改正，赔偿损失，并可处以二百元以上二千元以下的罚款：
（一）在城市道路设施管理范围内堆放易燃易爆、有毒、放射性、恶臭、粉尘飞扬的物品；
（二）擅自占用城市道路设摊经营；
（三）在桥梁上和地道内设摊经营；
（四）【损坏、移动井盖、井座】；
（五）擅自在城市排水设施管理范围内堆放物品、埋设管线、挖坑取土；
（六）在城市河道设施管理范围内倾倒垃圾、废料、泥浆水等废弃物；
（七）移动或毁损路名牌等道路附属设施；
（八）擅自在城市道路、桥涵内设置停车泊位、停车场。损坏、移动井盖、井座","违法事实：你单位在某地块安置房项目工地施工，由于施工过程中产生的废水较多，沉淀池里面的水一时排不出去，积水较多，打算通过一根软管向外排放，就擅自打开东新单元 XC0606- R21-02地块安置房南侧庙桥港河旁边绿化带内移动窨井盖的雨水井盖，当时没有考虑安全和可能对市政设施造成损坏等因素，没有及时将井盖复位。
当事人的行为违反《杭州市市政设施管理条例》第四十条 第（三）项的规定，属于移动窨井盖的违法行为。
处罚依据：《杭州市市政设施管理条例》第六十一条第（四）项之规定
处罚决定：对你单位处罚款人民币1100元整。
|违法事实：你单位是某号地块的施工单位，当事人为满足工人用电需求，擅自移动了工地外路上的下水道盖板，将电缆线从中穿出给板房供电，然后将盖板一角用砖头垫起。2021年12 月6日被我局执法人员巡查发现。当事人的行为会造成下水道堵塞，影响行人通行，违反了《杭州市市政设施管理条例》第四十条第（三）项的规定，构成移动窨井盖的违法行为
处罚依据：《杭州市市政设施管理条例》第六十一条第（四）项 之规定
处罚决定：对你单位处:罚款人民币1100元整",损坏、移动井盖、井座,责令改正|罚款,并可处以二百元以上二千元以下的罚款,暂无,,
其他市政设施管理问题,人防工程修建不合规,不按国家规定标准修建人防工程,《中华人民共和国人民防空法》第四十九条第（二）项,"有下列行为之一的，由县级以上人民政府人民防空主管部门对当事人给予警告，并责令限期改正违法行为，可以对个人并处五千元以下的罚款、对单位并处一万元至五万元的罚款；造成损失的，应当依法赔偿损失：
（一）侵占人民防空工程的；
（二）【不按照国家规定的防护标准和质量标准修建人民防空工程的】；
（三）违反国家有关规定，改变人民防空工程主体结构、拆除人民防空工程设备设施或者采用其他方法危害人民防空工程的安全和使用效能的；
（四）拆除人民防空工程后拒不补建的；
（五）占用人民防空通信专用频率、使用与防空警报相同的音响信号或者擅自拆除人民防空通信、警报设备设施的；
（六）阻挠安装人民防空通信、警报设施，拒不改正的；
（七）向人民防空工程内排入废水、废气或者倾倒废弃物的。","违法事实：你单位在某河段亮化提升工程三标段工程项目地下二层U-V轴交4-5轴、W轴交6-7轴、W轴交13-15轴共三处人防门框墙（人防临战封堵门）上方模板安装过程中，违反《人民防空工程施工及验收规范》（GB50134-2004）6.2.1.5项、《人民防空工程质量验收与评价标准》（RFJ01-2015）6.4.2项的规定，用于固定模板的对拉螺栓违规使用塑料套管（总计29个），导致混凝土浇筑完成后影响了人防门框墙防护密闭性能，被查后，当事人立即着手进行整改，并按时完成了整改。当事人的行为违反了《中华人民共和国人民防空法》第二十三条第一款“人民防空工程建设的设计、施工、质量必须符合国家规定的防护标准和质量标准。”的规定，属于不按国家规定标准修建人防工程的违法行为。
处罚依据：《中华人民共和国人民防空法》第四十九条第（二）项 之规定
处罚决定：对你单位处给予警告并处以罚款人民币30000元整",不按照国家规定的防护标准和质量标准修建人民防空工程,警告|责令停止|罚款|赔偿损失,对个人并处五千元以下的罚款、对单位并处一万元至五万元的罚款,暂无,,
其他市政设施管理问题,在管道线路旁违规作业,未经批准或不符合要求进行工程挖掘,《中华人民共和国石油天然气管道保护法》第三十五条第一款第（三）项|《中华人民共和国石油天然气管道保护法》第五十三条,"进行下列施工作业，施工单位应当向管道所在地县级人民政府主管管道保护工作的部门提出申请：
（一）穿跨越管道的施工作业；
（二）在管道线路中心线两侧各五米至五十米和本法第五十八条第一项所列管道附属设施周边一百米地域范围内，新建、改建、扩建铁路、公路、河渠，架设电力线路，埋设地下电缆、光缆，设置安全接地体、避雷接地体；
（三）【在管道线路中心线两侧各二百米和本法第五十八条第一项所列管道附属设施周边五百米地域范围内，进行爆破、地震法勘探或者工程挖掘、工程钻探、采矿。】
县级人民政府主管管道保护工作的部门接到申请后，应当组织施工单位与管道企业协商确定施工作业方案，并签订安全防护协议；协商不成的，主管管道保护工作的部门应当组织进行安全评审，作出是否批准作业的决定。
|【未经依法批准，进行本法第三十三条第二款或者第三十五条规定的施工作业的】，由县级以上地方人民政府主管管道保护工作的部门责令停止违法行为；情节较重的，处一万元以上五万元以下的罚款；对违法修建的危害管道安全的建筑物、构筑物或者其他设施限期拆除；逾期未拆除的，由县级以上地方人民政府主管管道保护工作的部门组织拆除，所需费用由违法行为人承担。","违法事实：你单位在某高架路旁边进行挖掘施工。该挖掘施工属于运河三级航道整治工程某标段工程项目绕城大桥结构施工。该工程项目是由中某航务工程局有限公司承包，该项目主要是绕城高速的拓展工程。而绕城大桥结构施工由当事人宁波某建筑劳务有限公司进行分包（附工程分包协议书）。该挖掘施工点位于镇-杭输油管道旁边，当事人在输油管道线路中心线两侧进行工程挖掘没有办理过审批手续。当事人的行为违反了《中华人民共和国石油天然气管道保护法》第三十五条第一款第（三）项规定，属于未经批准在管道线路中心线两侧进行工程挖掘的违法行为。
处罚依据：《中华人民共和国石油天然气管道保护法》第五十三条之规定；
处罚决定：对你单位处罚款人民币30000元整；",在管道线路中心线两侧各二百米和管道附属设施周边五百米地域范围内，进行爆破、地震法勘探或者工程挖掘、工程钻探、采矿,责令改正|罚款,处一万元以上五万元以下的罚款,暂无,,
其他市政设施管理问题,施工未征求意见,未在施工前书面征求相关单位意见,《杭州市城市轨道交通管理条例》第六十二条第一款,"违反本条例规定，作业单位和个人有下列行为之一的，由建设、城市管理等部门按照各自职责责令改正，处二千元以上二万元以下罚款；情节严重的，处二万元以上二十万元以下罚款：
（一）【未在施工前书面征求城市轨道交通建设单位、运营单位意见的】；
（二）未按照要求编制城市轨道交通安全防护方案，或者未按照经城市轨道交通建设单位或者运营单位认可的城市轨道交通安全防护方案施工的。
前款所列违法行为造成损害的，由作业单位和个人依法承担民事责任。","违法事实：经查明：2021年8月你单位在某地铁站前进行施工作业。该施工作业是给水管道改造施工，主要是沿路埋设DN600和DN300的给水管道。是在8月18日开始施工的，预计工期大概有40天左右。 2021年8月被执法队员查获时，正好在地铁站前进行施工作业，施工位置属于地铁2号线保护区范围内。当事人在地铁2号线的保护区范围内进行施工作业时，未在施工前书面征求城市轨道交通运营单位意见。该行为于2021年8月25日10：11时，被执法队员查获。当事人的行为属于未在施工前书面征求城市轨道交通运营单位意见的，违反了《杭州市城市轨道交通管理条例》第二十七条第三款的规定；
处罚依据：《杭州市城市轨道交通管理条例》第六十二条第一款第（一)项之规定处罚决定：对你单位处罚款人民币11000元整
|违法事实：你单位在地铁某站A出口旁进行电力施工作业。该电力施工作业是道路提升改正工程的配套项目，主要是对路北侧的电力设备进行移位以及沿着路北侧埋设电力管线。埋设的电力管线要经过地铁站A出口北侧2米范围，该范围属于地铁4号线的保护区范围，你单位进行埋设电力管线的施工作业时，未在施工前书面征求城市轨道交通运营单位意见。该行为于2021年5月被执法队员查获。当事人的行为属于未在施工前书面征求城市轨道交通运营单位意见的，违反了《杭州市城市轨道交通管理条例》第二十七条第三款的规定。
处罚依据：《杭州市城市轨道交通管理条例》第六十二条第一款第（一)项之规定
处罚决定：对你单位处罚款人民币6600元整",未在施工前书面征求城市轨道交通建设单位、运营单位意见,责令改正|罚款,处二千元以上二万元以下罚款；情节严重的，处二万元以上二十万元以下罚款,暂无,,
