一级,二级,情形抽取,法条依据,法条内容,类案,处罚依据,处罚种类,处罚幅度,涉刑风险,刑法依据,刑法内容
建设工程质量问题,监理按合格签字,将不合格的工程内容签署同意交验的意见,《建设工程质量管理条例》第六十七条第（二）项|《公路水运工程质量监督管理规定》第四十三条,"工程监理单位有下列行为之一的，责令改正，处50万元以上100万元以下的罚款，降低资质等级或者吊销资质证书；有违法所得的，予以没收；造成损失的，承担连带赔偿责任：
（一）与建设单位或者施工单位串通，弄虚作假、降低工程质量的；
（二）【将不合格的建设工程、建筑材料、建筑构配件和设备按照合格签字的】。
| 违反本规定第十七条规定，【监理单位在监理工作中弄虚作假、降低工程质量的，或者将不合格的建设工程、建筑材料、建筑构配件和设备按照合格签字的】，依照《建设工程质量管理条例》第六十七条规定，责令改正，按以下标准处以罚款，降低资质等级或者吊销资质证书；有违法所得的，予以没收：
（一）未造成工程质量事故的，处50万元以上60万元以下的罚款；
（二）造成工程质量一般事故的，处60万元以上70万元以下的罚款；
（三）造成工程质量较大事故的，处70万元以上80万元以下的罚款；
（四）造成工程质量重大及以上等级事故的，处80万元以上100万元以下的罚款。","违法事实：1.某大桥、中桥桥台等台背局部填料为宕渣，不符合设计要求；2.某处边沟深度等不符合设计要求；3.路堑挡墙镶面石尺寸和其他处的挡墙深度埋深不合格。监理单位甲公司已经将上述不合格的工程内容按合格签字了。
处罚依据：《建设工程质量管理条例》第六十七条第（二）项、第七十三条、《公路水运工程质量监督管理规定》第四十三条之规定。
处罚决定：罚款人民币500000元整。
|违法事实： 经查，某公路路段工程隧道左洞加宽段现场锚杆数量和间距不符合设计图纸及技术规范要求，乙公司仍对其中路段锚杆支护完成了中间交验审批，将不合格的工程按合格签字。该行为违反了《建设工程质量管理条例》第三十六条、《公路水运工程质量监督管理规定》第十七条之规定。市交通运输局对乙公司立案进行了查处，作出了罚款人民币500000元整的行政处罚决定。2021年1月送达了《行政处罚事先告知书》、《行政处罚决定书》。该段工程实行总监负责制，余某为该项目总监，全面主持监理办工作，是监理单位直接负责该项目监理工作的主管人员,其涉嫌对监理单位在该工程中将不合格的工程按合格签字被行政处罚负有责任。当日执法人员对总监余某制作了询问笔录，其承认作为总监对乙公司在该段工程中将不合格的工程按合格签字被行政处罚负有责任，在隧道锚杆支护中间交验前未认真检查，在某段落锚杆支护不符合设计图纸和技术规范对锚杆数量和间距要求的情况下仍在该段锚杆支护中间交验审批表中签署了同意交验的意见。
处罚依据：《建设工程质量管理条例》第六十七条第（二）项、《公路水运工程质量监督管理规定》第四十三条之规定。
处罚决定：罚款人民币25000元整。",工程监理单位将不合格的建设工程、建筑材料、建筑构配件和设备按照合格签字。,责令改正|罚款|降低资质等级|吊销资质证书|没收违法所得|赔偿损失,"处50万元以上100万元以下的罚款；有违法所得的，予以没收；造成损失的，承担连带赔偿责任
|未造成工程质量事故的，处50万元以上60万元以下的罚款；
造成工程质量一般事故的，处60万元以上70万元以下的罚款；
造成工程质量较大事故的，处70万元以上80万元以下的罚款；
造成工程质量重大及以上等级事故的，处80万元以上100万元以下的罚款。",【工程重大安全事故罪】,《中华人民共和国刑法》第一百三十七条,【建设单位、设计单位、施工单位、工程监理单位违反国家规定，降低工程质量标准，造成重大安全事故的】，对直接责任人员，处五年以下有期徒刑或者拘役，并处罚金；后果特别严重的，处五年以上十年以下有期徒刑，并处罚金。
建设工程质量问题,质检结果造假,质量检测结果与事实严重不符,《浙江省交通建设工程质量和安全生产管理条例》第三十四条,从业单位违反本条例第十五条第一款规定，【篡改、伪造工程资料】，或者违反本条例第二十八条第二款规定，拒绝、阻碍检查或者隐匿、谎报有关情况和资料的，由交通运输行政主管部门责令改正，给予警告，并处三万元以上十万元以下罚款；情节严重的，处十万元以上五十万元以下罚款，并由原发证机关降低其资质等级或者吊销其资质证书。,"违法事实: 你单位受某市2020年度“四好农村路”林埭镇东方红路延伸段工程监理单位委托2021年05月对沈家廊桥1-1#基桩进行了检测，并出具了该基桩完整性为 I 类的基桩检测报告，检测报告中所附现场检测照片非1-1#基桩现场检测照，检测结果与该基桩存在严重质量缺陷的事实不符。
处罚依据：《浙江省交通建设工程质量和安全生产管理条例》第三十四条之规定
处罚决定：对你单位处责令改正并警告，罚款人民币70000元整。",篡改、伪造工程资料，或者拒绝、阻碍检查，隐匿、谎报有关情况和资料。,责令改正|警告|罚款|降低资质等级|吊销资质证书,并处三万元以上十万元以下罚款；情节严重的，处十万元以上五十万元以下罚款,暂无,,
建设工程质量问题,验收未记录,未按规定对关键工序验收实施现场影像记录,《浙江省交通建设工程质量和安全生产管理条例》第二十二条|《浙江省交通建设工程质量和安全生产管理条例》第三十五条第（五）项,"监理单位根据独立、客观、公正原则，对所监理的工程履行下列工程质量和安全生产监理职责：
（一）审查施工安全专项风险评估报告、施工组织设计、危险性较大的分部分项工程的安全专项施工方案、工程开工报告，核查工程开工前和危险性较大的分部分项工程施工前的安全生产条件，对不符合监理规范规定或者合同约定的，不得签字确认；
（二）检查施工单位的质量和安全生产保障措施落实情况，核查施工单位主要管理人员和关键设备到位情况，核查相关从业人员依法应当取得的执业资格证书或者考核合格证书，核查相关设备的合格证书、检验检测报告或者验收报告；
（三）对技术复杂、专业性强以及危险性较大的分部分项工程，编制专项监理细则并组织实施；
（四）按照规范实施监理试验检测，并对施工单位的试验检测工作实施检查；
（五）对施工单位使用、安装未经监理人员签字确认的材料、构配件，或者未经监理人员签字同意进入下一道工序施工的，提出整改要求或者暂停施工要求，同时抄报建设单位；
（六）【按照规范实施监理旁站并及时、真实、完整地做好监理记录；对桥梁、隧道、码头、船闸等结构物的隐蔽工程，在其关键工序验收时，实施现场影像记录】；
（七）对完成的工序及时签署意见，对完工的分部分项工程及时进行验收，对符合要求的工程计量文件在监理合同约定时限内及时签字确认。
|从业单位有下列情形之一的，由交通运输行政主管部门责令改正，给予警告，可以并处二万元以上十五万元以下罚款；情节严重的，处十五万元以上五十万元以下罚款，并由原发证机关降低其资质等级或者吊销其资质证书：
（一）建设单位违反本条例第十六条第一款规定，未按要求开展施工安全总体风险评估、安全生产条件检查或者日常检查，或者发现工程质量问题和生产安全事故隐患未及时组织整改的；
（二）勘察单位有违反本条例第十八条规定情形之一的；
（三）设计单位有违反本条例第十九条规定情形之一的；
（四）施工单位有违反本条例第二十条规定情形之一的；
（五）【监理单位有违反本条例第二十二条规定情形之一的】。","违法事实: 2022年3月2日11时30分，浙江省交通运输厅执法人员根据上海铁路监督管理局移交的湖杭铁路群众举报，在湖杭铁路站前3标项目经理部进行调查时发现监理单位郑州中原铁道建设工程监理有限公司未按照规范要求对桩头凿完后主筋伸入承台长度验收进行影像记录，其行为涉嫌违反《浙江省交通建设工程质量和安全生产管理条例》第二十二条“未按规范实施监理旁站并及时、真实、完整地做好监理记录；对桥梁、隧道、码头、船闸等结构物的隐蔽工程，在其关键工序验收时，实施现场影像记录”。
处罚依据：《浙江省交通建设工程质量和安全生产管理条例》第三十五条之规定,
处罚决定：对你单位处责令改正并警告，罚款人民币20000元整。",对桥梁、隧道、码头、船闸等结构物的隐蔽工程，监理单位未按规范在其关键工序验收时实施现场影像记录。,责令改正|警告|罚款|降低资质等级|吊销资质证书,可以并处二万元以上十五万元以下罚款；情节严重的，处十五万元以上五十万元以下罚款,暂无,,
建设工程质量问题,未办理质量监督手续,建设单位未按照国家规定办理工程质量监督手续,《建设工程质量管理条例》第五十六条第（六）项|《公路水运工程质量监督管理规定》第四十五条,"违反本条例规定，建设单位有下列行为之一的，责令改正，处20万元以上50万元以下的罚款：
（一）迫使承包方以低于成本的价格竞标的；
（二）任意压缩合理工期的；
（三）明示或者暗示设计单位或者施工单位违反工程建设强制性标准，降低工程质量的；
（四）施工图设计文件未经审查或者审查不合格，擅自施工的；
（五）建设项目必须实行工程监理而未实行工程监理的；
（六）【未按照国家规定办理工程质量监督手续的】；
（七）明示或者暗示施工单位使用不合格的建筑材料、建筑构配件和设备的；
（八）未按照国家规定将竣工验收报告、有关认可文件或者准许使用文件报送备案的。
|违反本规定第二十二条规定，【建设单位未按照规定办理工程质量监督手续的】，依照《建设工程质量管理条例》第五十六条规定，责令改正，按以下标准处以罚款：
（一）未造成工程质量事故的，处20万元以上30万元以下的罚款；
（二）造成工程质量一般事故的，处30万元以上40万元以下的罚款；
（三）造成工程质量较大及以上等级事故的，处40万元以上50万元以下的罚款。","违法事实: 你单位在2022年5月被某市交通运输局执法人员在某码头改建工程巡查时，发现建你单位在办理工程质量监督手续前已完成项目施工，涉嫌违反《建设工程质量管理条例》第十三条、《公路水运工程质量监督管理规定》第二十二条第一款，其行为涉嫌交通建设单位未按照国家规定办理工程质量监督手续。
处罚依据：《建设工程质量管理条例》第五十六条、《公路水运工程质量监督管理规定》第四十五条之规定
处罚决定：对你单位处罚款人民币200000元整。",交通建设单位未按照国家规定办理工程质量监督手续,责令改正｜罚款,"未造成工程质量事故的，处20万元以上30万元以下的罚款；
造成工程质量一般事故的，处30万元以上40万元以下的罚款；
造成工程质量较大及以上等级事故的，处40万元以上50万元以下的罚款",【工程重大安全事故罪】,《中华人民共和国刑法》第一百三十七条,【建设单位、设计单位、施工单位、工程监理单位违反国家规定，降低工程质量标准，造成重大安全事故的】，对直接责任人员，处五年以下有期徒刑或者拘役，并处罚金；后果特别严重的，处五年以上十年以下有期徒刑，并处罚金。
水上交通安全问题,船舶未自查,船舶未按照规定开展自查,《中华人民共和国船舶安全监督规则》第五十三条,【船舶未按照规定开展自查或者未随船保存船舶自查记录的】，对船舶所有人或者船舶经营人处1000元以上1万元以下罚款。,"违法事实: 你单位在2022年7月被某市交通运输局行政执法人员在***锚地船舶诚信抽查时，发现船舶***善货03996本航次建德到嘉兴自查清单未填写，未按照规定开展自查。该船被查后及时整改，且本航次未发生事故。
处罚依据：《中华人民共和国船舶安全监督规则》第五十三条之规定
处罚决定：对你单位处罚款人民币1000元整。
｜违法事实: 你单位在2022年7月被某市交通运输局执法人员在某码头水域巡查时，发现浙嵊州货09**有违法嫌疑，执法人员要求现场人员孙某接受检查。经检查相关证件，并对孙某制作现场笔录后发现：浙嵊州货09**船于***出发，2022年7月4日抵达至***，未按规定开展开航前自查（最后的自查时间是2022年6月26日）。
处罚依据：《中华人民共和国船舶安全监督规则》第五十三条之规定
处罚决定：对你单位处罚款人民币1000元整。",船舶未按照规定开展自查或者未随船保存船舶自查记录。,罚款,对船舶所有人或者船舶经营人处1000元以上1万元以下罚款,暂无,,
水上交通安全问题,过闸申报作假,过闸申报信息与实际测量信息不符,《通航建筑物运行管理办法》第三十九条,【过闸船舶未按照规定向运行单位如实提供过闸信息的】，由负责航道管理的部门处罚决定：对你单位处责令改正，处1000元以上1万元以下的罚款。,"违法事实: 你单位在2022年7月被某市交通运输局执法人员在***船闸***引航道水域巡查时，发现某经营的***城货0766有违法嫌疑，执法人员要求现场人员盛某接受检查。经检查相关证件，并对盛某制作现场笔录后发现***城货0766《船舶检验证书》所载型深为2.88米，申报过闸船中吃水2.4米，干舷应为0.48米，检查时执法人员实际测得左舷干舷为0.26米，右舷干舷为0.28米，申报信息与实际测量信息不符，盛某涉嫌违反《通航建筑物运行管理办法》第十七条第一款，其行为涉嫌过闸船舶未按照规定向运行单位如实提供过闸信息。
处罚依据：《通航建筑物运行管理办法》第三十九条之规定
处罚决定：对你单位处责令改正并罚款人民币3000元整。
｜违法事实: 你单位在2022年7月被某市交通运输局执法人员在***船闸***上游引航道水域巡查时，发现潘某经营的***杭货02930有违法嫌疑，执法人员要求现场人员潘某接受检查。经检查相关证件，并对潘某制作现场笔录后发现***杭货02930《船舶检验证书》所载型深3.15米，申报船舶过闸船中吃水2.6米，申报干舷应为0.55米，执法人员检查时实测左侧干舷 0.1米，实测右侧干舷0.1米，申报信息与实际测量信息不符，潘某涉嫌违反《通航建筑物运行管理办法》第十七条第一款，其行为涉嫌过闸船舶、船员未按照规定向运行单位如实提供过闸信息。
处罚依据：《通航建筑物运行管理办法》第三十九条之规定
处罚决定：对你单位处责令改正并罚款人民币3000元整。",过闸船舶未按照规定向运行单位提供过闸信息,责令改正｜罚款,处1000元以上1万元以下的罚款,暂无,,
水上交通安全问题,触碰航标,触碰航标不报告,《中华人民共和国航标条例》第二十一条|《内河航标管理办法》第五十一条,"船舶违反本条例第十四条第二款的规定，【触碰航标不报告的】，航标管理机关可以根据情节处以2万元以下的罚款；造成损失的，应当依法赔偿。
|对违反本办法第四十五条规定【造成航标损毁的】，应按损失情况赔偿，航标管理机构可以视情节轻重，给予2万元以下的罚款；造成事故的要承担法律责任。","违法事实: 你单位在2022年6月被某市交通运输局执法人员在浙江省杭州市******船闸对开水域事故调查过程中，发现2022年6月，林某经营的浙余杭货0****碰撞航标后未及时报告，经调查后发现由汤某驾驶的浙余杭货0****右舷触碰航标钱08甲号，导致航标浮筒灯架和灯具灭失，林某涉嫌违反《中华人民共和国航标条例》第十四条第二款、《内河航标管理办法》第四十五条，其行为涉嫌触碰航标不报告。
处罚依据：《中华人民共和国航标条例》第二十一条、《内河航标管理办法》第五十一条之规定
处罚决定：对你单位处依法赔偿并罚款人民币2000元整。",触碰航标不报告，造成航标毁损、灭失。,罚款｜赔偿损失,视情节轻重，给予2万元以下的罚款,【交通肇事罪】,《中华人民共和国刑法》第一百三十三条,【违反交通运输管理法规，因而发生重大事故，致人重伤、死亡或者使公私财产遭受重大损失的】，处三年以下有期徒刑或者拘役；交通运输肇事后逃逸或者有其他特别恶劣情节的，处三年以上七年以下有期徒刑；因逃逸致人死亡的，处七年以上有期徒刑。
水上交通安全问题,超范围活动,水上游乐设施超越划定的水域范围活动,《浙江省水上交通安全管理条例》第五十七条,违反本条例第三十五条第一款规定，【用于漂流、游乐等水上活动的竹筏、橡皮艇、摩托艇、水上自行车、脚踏船、水上气球等超越划定的水域范围活动的】，由海事管理机构、交通运输主管部门、政府确定的负有水上活动安全监督管理职责的部门或者机构按照管理职责责令改正，对违法行为人可以处五百元以上三千元以下罚款。,"违法事实: 你单位在2022年5月被某市交通运输局执法人员在***湖***水域巡查时，发现方某驾驶的游乐船驶出划定水域在***湖***水域航行。经核查该船为杭州******度假酒店有限公司划定水域（杭州******度假酒店有限公司临***湖岸边水域）内的游乐船，在接受检查后，该船立即返回划定水域，本航次未发生事故。其行为涉嫌违反《浙江省水上交通安全管理条例》第三十五条第一款，用于漂流、游乐等水上活动的竹筏、橡皮艇、摩托艇、水上自行车、脚踏船、水上气球等超越划定的水域范围活动。
处罚依据：《浙江省水上交通安全管理条例》第五十七条之规定
处罚决定：对你单位处责令改正并罚款人民币500元整。
｜违法事实: 你单位在2022年5月被某市交通运输局执法人员通过视频监控平台发现一艘水上摩托艇在***东南旅游码头水域航行，经核查是方某驾驶的杭州***滨江度假酒店有限公司划定水域（杭州***滨江度假酒店有限公司临***岸边水域内）的娱乐摩托艇，在接受检查后，该船立即返回划定水域，本航次未发生事故。其行为涉嫌违反《浙江省水上交通安全管理条例》第三十五条第一款，用于漂流、游乐等水上活动的竹筏、橡皮艇、摩托艇、水上自行车、脚踏船、水上气球等超越划定的水域范围活动。
处罚依据：《浙江省水上交通安全管理条例》第五十七条之规定
处罚决定：对你单位处责令改正并罚款人民币500元整。",用于漂流、游乐等水上活动的竹筏、橡皮艇、摩托艇、水上自行车、脚踏船、水上气球等超越划定的水域范围活动。,责令改正｜罚款,可以处五百元以上三千元以下罚款,暂无,,
水上交通安全问题,冒险航行,在涌潮中冒险航行,《杭州市船舶防涌潮、防洪、防台安全管理规定》第二十四条第（三）项,"有下列情况之一的，由海事管理机构予以警告、责令改正，并可处以500元以上2000元以下的罚款：
　　（一）船闸不按规定擅将船舶放入钱塘江的；
　　（二）涌潮警报期间作业区、装卸点不按规定继续作业的；
　　（三）【船舶在涌潮中冒险航行的】；
　　（四）客船、渡船在涌潮警报期间不按规定继续载客（车）过潮的；
　　（五）发布清港指令后船舶不离港的；
　　（六）涌潮警报期间船队拖带过潮的。","违法事实: 你单位在2022年6月被某市交通运输局执法人员通过港航综合视频监控系统和港航船舶动态管理系统进行了取证，发现***货868于2022年6月潮水期间通过某市钱江一桥时冒险航行，当日15时28分钱江***潮高1.6米，16时2分海月桥潮高1.6米，涉嫌违反《杭州市船舶防涌潮、防洪、防台安全管理规定》第十条，其行为涉嫌在涌潮中冒险航行。
处罚依据：《杭州市船舶防涌潮、防洪、防台安全管理规定》第二十四条第（三）项之规定
处罚决定：对你单位处责令改正并警告，罚款人民币500元整。
｜违法事实: 你单位在2022年7月被某市交通运输局执法人员通过港航船舶动态管理系统进行了取证，发现7月13日海月桥发布潮高2.0米后，浙越城货66**在******水域顺潮冒险航行，涉嫌违反《杭州市船舶防涌潮、防洪、防台安全管理规定》第十条，其行为涉嫌在涌潮中冒险航行。
处罚依据：《杭州市船舶防涌潮、防洪、防台安全管理规定》第二十四条第（三）项之规定
处罚决定：对你单位处责令改正并警告，罚款人民币500元整。",船舶在涌潮中冒险航行。,警告｜责令改正｜罚款,并可处以500元以上2000元以下的罚款,暂无,,
水上交通安全问题,超范围经营,超越经营范围从事港口普货经营,《浙江省港口管理条例》第四十六条|《港口危险货物安全管理规定》第七十一条,"【未依法取得相应的港口经营许可证，或者超越许可范围从事危险货物港口经营的】，由所在地港口行政管理部门责令停止违法经营，没收违法所得；违法所得十万元以上的，并处违法所得二倍以上五倍以下罚款；违法所得不足十万元的，处五万元以上二十万元以下的罚款。
|【未依法取得相应的港口经营许可证，或者超越许可范围从事危险货物港口经营的】，由所在地港口行政管理部门责令停止违法经营，没收违法所得；违法所得十万元以上的，并处违法所得二倍以上五倍以下罚款；违法所得不足十万元的，处五万元以上二十万元以下的罚款。","违法事实: 你单位在2022年6月被某市交通运输局行政执法人员就6月16日群众举报你单位超营运资质卸载煤炭进行非现场调查取证，核实该公司于2022年6月为安顺669卸载煤炭。经查，根据杭港政罚〔2022〕261，安顺669当日卸煤炭申报载货量为975吨。该码头《港口经营许可证》准许的装卸服务货种只有砂石料，不涉及煤炭。该码头超越经营范围从事港口普货经营，未造成事故。
处罚依据：《浙江省港口管理条例》第四十六条、《港口危险货物安全管理规定》第七十一条之规定
处罚决定：对你单位处责令停止违法经营并罚款人民币5000元整，没收违法所得人民币4875元整。",未依法取得相应的港口经营许可证，或者超越许可范围从事危险货物港口经营。,责令停止|没收违法所得|罚款,违法所得十万元以上的，并处违法所得二倍以上五倍以下罚款；违法所得不足十万元的，处五万元以上二十万元以下的罚款,暂无,,
水上交通安全问题,未设置限高标志,未按照规定设置货物堆载限高标志,《杭州市港口管理办法》第三十一条第（五）项,"港口经营人有违反本办法规定行为的，由市港航管理机构按照下列规定予以处罚：
(一)违反第十八条规定，未按照规定申请办理变更登记的，责令限期改正，并处以1000元以上5000元以下罚款;
(二)违反第十九条第二款规定，未向市港航管理机构报告的，责令限期改正，并处以5000元以上3万元以下罚款;
(三)违反第二十条规定，为未办理进出港手续的船舶提供装卸服务，或者超过船舶核定载重线装载货物的，责令改正，并处以1000元以上5000元以下罚款;
(四)违反第二十一条规定，未按照安全停泊的要求调度船舶，维持码头前沿泊秩序的，责令改正，并处以500元以上2000元以下罚款;
(五)违反第二十二条规定，【未按照规定设置货物堆载限高标志的】，责令改正，并可处以200元以上2000元以下罚款;超过设计荷载堆载货物或者超出核定的区域堆放货物的，责令改正，并处以2000元以上1万元以下罚款;
(六)违反第二十三条规定，未对港口作业区实施封闭管理或者未按照规定设置灭火、防雷设施的，责令限期改正，逾期未改正的，处以2000元以上2万元以下罚款;未按照规定设置视频监控设施、安全标志的，责令限期改正，逾期未改正的，处以500元以上5000元以下罚款;
(七)违反第二十四条规定，未按照港口作业操作规程实施吊装、船舶靠离泊作业的，处以5000元以上3万元以下罚款;实施船舶靠离泊作业未安排人员进行现场安全管理的，处以1000元以上1万元以下罚款;
(八)违反第二十五条第一款规定，未按照规定对港口设施进行安全现状评价的，责令改正，并处以1万元以上3万元以下罚款;
(九)违反第二十六条第二款规定，未按照规定组织港口应急预案演练的，责令限期改正，逾期未改正的，处以1万元以上3万元以下罚款。","违法事实: 你单位在2022年6月本机关行政执法人员在某码头巡查时，发现你单位有违法嫌疑，涉嫌违反《杭州市港口管理办法》第二十二条，其行为涉嫌未按照规定设置货物堆载限高标志。
处罚依据：《杭州市港口管理办法》第三十一条第（五）项之规定
处罚决定：对你单位处责令改正并罚款人民币2000元整。",港口经营人未按照规定设置货物堆载限高标志。,责令改正｜罚款,并可处以200元以上2000元以下罚款,暂无,,
水上交通安全问题,向水体排放废油,船舱废油流出污染水面,《中华人民共和国水污染防治法》第九十条第（一）项,"违反本法规定，有下列行为之一的，由海事管理机构、渔业主管部门按照职责分工责令停止违法行为，处一万元以上十万元以下的罚款；造成水污染的,责令限期采取治理措施，消除污染，处二万元以上二十万元以下的罚款；逾期不采取治理措施的，海事管理机构、渔业主管部门按照职责分工可以指定有治理能力的单位代为治理，所需费用由船舶承担：
（一）【向水体倾倒船舶垃圾或者排放船舶的残油、废油的】；
（二）未经作业地海事管理机构批准，船舶进行散装液体污染危害性货物的过驳作业的；
（三）船舶及有关作业单位从事有污染风险的作业活动，未按照规定采取污染防治措施的；
（四）以冲滩方式进行船舶拆解的；
（五）进入中华人民共和国内河的国际航线船舶，排放不符合规定的船舶压载水的。","违法事实: 你单位在2022年7月，某区信访局转来信息，群众反映其于2022年7月左右发现某小区外江面有两艘清淤船损坏，停泊在岸边（发生倾斜），机油流至某江，造成江面污染，要求相关部门处理。交通运输局执法人员等人携带防污染物资赶到现场处置。经现场查看，该小区南侧北支江北岸边停有2艘旧船，其中1艘船艉下沉进水，致使舱内残油、废油流出，在船身周围形成长约200米、宽小于1米的污染带。经查，两船系你单位所有，为其北支江整治工程施工所用，无船名、无船舶证书（已另案处理）。执法人员责令该公司立即停止违法行为，限期采取治理措施，消除污染。
处罚依据：《中华人民共和国水污染防治法》第九十条第（一）项之规定
处罚决定：对你单位处责令停止违法行为，责令消除污染并罚款人民币35000元整。",向水体倾倒船舶垃圾，或者排放船舶的残油、废油。,责令改正｜罚款,处一万元以上十万元以下的罚款,【污染环境罪】,《中华人民共和国刑法》第三百三十八条,"【违反国家规定，排放、倾倒或者处置有放射性的废物、含传染病病原体的废物、有毒物质或者其他有害物质，严重污染环境的】，处三年以下有期徒刑或者拘役，并处或者单处罚金；情节严重的，处三年以上七年以下有期徒刑，并处罚金；有下列情形之一的，处七年以上有期徒刑，并处罚金：
　　（一）在饮用水水源保护区、自然保护地核心保护区等依法确定的重点保护区域排放、倾倒、处置有放射性的废物、含传染病病原体的废物、有毒物质，情节特别严重的；
　　（二）向国家确定的重要江河、湖泊水域排放、倾倒、处置有放射性的废物、含传染病病原体的废物、有毒物质，情节特别严重的；
　　（三）致使大量永久基本农田基本功能丧失或者遭受永久性破坏的；
　　（四）致使多人重伤、严重疾病，或者致人严重残疾、死亡的。
　　有前款行为，同时构成其他犯罪的，依照处罚较重的规定定罪处罚。"
水上交通安全问题,向水体排放污水,生活污水处理装置未正常使用，向外排放污水,《浙江省水污染防治条例》第五十七条,【产生生活污水的一百总吨以上内河货船未按照要求安装并使用生活污水收集、存储装置，向水体排放生活污水的】，由交通运输主管部门、海事管理机构责令限期改正，处一千元以上一万元以下罚款。,"违法事实: 你单位在2022年3月从富阳空船出发准备前往桐庐综合码头装货。该船配备的生活污水管道铅封受损，生活污水收集、存储装置未正常使用，检查后对该管道进行割除，期间该船未向水体排放生活污水。
处罚依据：《浙江省水污染防治条例》第五十七条之规定
处罚决定：对你单位处责令停止违法行为并罚款人民币1000元整。
｜违法事实: 你单位在2022年7月机关行政执法人员在杭州市富阳区***锚地水域巡检时发现，皖创业918经现场标识检测，该船舶生活污水排放管三通阀向船舷外管路开放。
处罚依据：《浙江省水污染防治条例》第五十七条之规定
处罚决定：对你单位处责令停止违法行为并罚款人民币1000元整。",产生生活污水的一百总吨以上内河货船未按照要求安装并使用生活污水收集、存储装置，向水体排放生活污水。,责令改正｜罚款,处一千元以上一万元以下罚款,【污染环境罪】,《中华人民共和国刑法》第三百三十八条,"【违反国家规定，排放、倾倒或者处置有放射性的废物、含传染病病原体的废物、有毒物质或者其他有害物质，严重污染环境的】，处三年以下有期徒刑或者拘役，并处或者单处罚金；情节严重的，处三年以上七年以下有期徒刑，并处罚金；有下列情形之一的，处七年以上有期徒刑，并处罚金：
　　（一）在饮用水水源保护区、自然保护地核心保护区等依法确定的重点保护区域排放、倾倒、处置有放射性的废物、含传染病病原体的废物、有毒物质，情节特别严重的；
　　（二）向国家确定的重要江河、湖泊水域排放、倾倒、处置有放射性的废物、含传染病病原体的废物、有毒物质，情节特别严重的；
　　（三）致使大量永久基本农田基本功能丧失或者遭受永久性破坏的；
　　（四）致使多人重伤、严重疾病，或者致人严重残疾、死亡的。
　　有前款行为，同时构成其他犯罪的，依照处罚较重的规定定罪处罚。"
水上交通安全问题,燃油不合格,船舶燃油硫含量超标,《中华人民共和国大气污染防治法》第一百零六条,违反本法规定，【使用不符合标准或者要求的船舶用燃油的】，由海事管理机构、渔业主管部门按照职责处一万元以上十万元以下的罚款。,"违法事实: 你单位在2022年7月被某市交通运输局执法人员在某旅游码头巡查时，对你单位所有的256船进行燃油硫含量抽样检测，结果燃油硫含量为 44.327mg/kg。后取样送第三方某环境科技有限公司检测，2022年7月20日该船燃油硫含量检测结果为 41.9mg/kg。期间256船未发生污染事故。其行为涉嫌违反《中华人民共和国大气污染防治法》第六十三条第一款，使用不符合标准或者要求的船舶用燃油。
处罚依据：《中华人民共和国大气污染防治法》第一百零六条之规定
处罚决定：对你单位处罚款人民币10000元整。
｜违法事实: 你单位在2022年7月被某市交通运输局执法人员在某水域安全检查和燃油检测，皖颍上货****燃油首次快检硫含量268.831mg／kg，第三方检测硫含量262.0mg／kg。其行为违反《中华人民共和国大气污染防治法》第六十三条第一款，涉嫌使用不符合标准或者要求的船舶用燃油。
处罚依据：《中华人民共和国大气污染防治法》第一百零六条之规定
处罚决定：对你单位处罚款人民币10000元整。",船舶使用不符合标准或者要求的船舶用燃油。,罚款,处一万元以上十万元以下的罚款,暂无,,
