一级,二级,情形抽取,法条依据,法条内容,类案,处罚依据,处罚种类,处罚幅度,涉刑风险,刑法依据,刑法内容
动物防疫管理问题,无证经营,未取得动物防疫条件合格证开办动物饲养场/屠宰加工场,《中华人民共和国动物防疫法》第九十八条第（一）项,"违反本法规定，有下列行为之一的，由县级以上地方人民政府农业农村主管部门责令改正，处三千元以上三万元以下罚款；情节严重的，责令停业整顿，并处三万元以上十万元以下罚款：
（一）【开办动物饲养场和隔离场所、动物屠宰加工场所以及动物和动物产品无害化处理场所，未取得动物防疫条件合格证的】；
（二）经营动物、动物产品的集贸市场不具备国务院农业农村主管部门规定的防疫条件的；
（三）未经备案从事动物运输的；
（四）未按照规定保存行程路线和托运人提供的动物名称、检疫证明编号、数量等信息的；
（五）未经检疫合格，向无规定动物疫病区输入动物、动物产品的；
（六）跨省、自治区、直辖市引进种用、乳用动物到达输入地后未按照规定进行隔离观察的；
（七）未按照规定处理或者随意弃置病死动物、病害动物产品的；","违法事实：当事人兴办动物饲养场未取得动物防疫条件合格证的行为违反了《中华人民共和国动物防疫法》第二十五条第二款“开办动物饲养场和隔离场所、动物屠宰加工场所以及动物和动物产品无害化处理场所，应当向县级以上地方人民政府农业农村主管部门提出申请，并附具相关材料。受理申请的农业农村主管部门应当依照本法和《中华人民共和国行政许可法》的规定进行审查。经审查合格的，发给动物防疫条件合格证；不合格的，应当通知申请人并说明理由”的规定。鉴于当事人未曾发生过相同违法行为，为初次违法，且未造成明显危害后果，并能积极主动配合执法人员的调查，依据《中华人民共和国行政处罚法》第六条、《规范农业行政处罚自由裁量权办法》第十四条“有下列情形之一的，农业农村主管部门依法从轻或减轻处罚：（八）其他依法应当从轻或减轻处罚的”之规定，决定给予当事人从轻处罚，以达到处罚与教育相结合的目的。
处罚依据：依据《中华人民共和国动物防疫法》第九十八条之规定。
处罚决定：责令当事人立即改正违法行为，并作出如下从轻处罚款3000元。
|违法事实：当事人于2022年3月28日、31日分两次从甲公司调入肉鸭220羽到乙家禽批发部。2022年4月1日凌晨，本机关对乙家禽批发部进行执法检查，发现当事人正在使用活禽屠宰设备将销售剩余活禽181羽进行屠宰。当事人能提供该批屠宰活禽《动物检疫合格证明》，但该批发部并未取得动物防疫条件合格证。该行为属涉嫌未取得动物防疫条件合格证,开办动物屠宰加工场所。
当事人的行为违反了《中华人民共和国动物防疫法》第二十五条第二款“开办动物饲养场和隔离场所、动物屠宰加工场所以及动物和动物产品无害化处理场所，应当向县级以上地方人民政府农业农村主管部门提出申请，并附具相关材料。受理申请的农业农村主管部门应当依照本法和《中华人民共和国行政许可法》的规定进行审查。经审查合格的，发给动物防疫条件合格证；不合格的，应当通知申请人并说明理由。”之规定。
处罚依据：依据《中华人民共和国动物防疫法》第九十八条第一项之规定，参照《浙江省农业行政处罚自由裁量基准（一）》“开办动物饲养场和隔离场所、动物屠宰加工场所以及动物和动物产品无害化处理场所，未取得动物防疫条件合格证的，初次违法，能及时按规定改正，未造成明显危害后果，或者有其它从轻处罚的情形。处三千元以上一万五千元以下罚款。”之规定。
处罚决定：罚款9000元。",开办动物饲养场和隔离场所、动物屠宰加工场所以及动物和动物产品无害化处理场所，未取得动物防疫条件合格证的,责令改正|责令停业整顿|罚款,处三千元以上三万元以下罚款；情节严重的，责令停业整顿，并处三万元以上十万元以下罚款,暂无,,
动物防疫管理问题,无隔离措施,经营动物/动物产品的集贸市场无围墙隔离,《中华人民共和国动物防疫法》第九十八条第（二）项,"违反本法规定，有下列行为之一的，由县级以上地方人民政府农业农村主管部门责令改正，处三千元以上三万元以下罚款；情节严重的，责令停业整顿，并处三万元以上十万元以下罚款：
（一）开办动物饲养场和隔离场所、动物屠宰加工场所以及动物和动物产品无害化处理场所，未取得动物防疫条件合格证的；
（二）【经营动物、动物产品的集贸市场不具备国务院农业农村主管部门规定的防疫条件的】；
（三）未经备案从事动物运输的；
（四）未按照规定保存行程路线和托运人提供的动物名称、检疫证明编号、数量等信息的；
（五）未经检疫合格，向无规定动物疫病区输入动物、动物产品的；
（六）跨省、自治区、直辖市引进种用、乳用动物到达输入地后未按照规定进行隔离观察的；
（七）未按照规定处理或者随意弃置病死动物、病害动物产品的；","违法事实：当事人为便于活羊交易，人为拆除用于物理分离的围墙，主观上存在过错。鉴于当事人初次违法，能及时按规定改正，未造成明显危害后果。
处罚依据：根据《中华人民共和国动物防疫法》第九十八条第二项的规定及浙江省农业行政处罚自由裁量基准（动物防疫）序号7适用情形“初次违法能及时按规定改正，未造成明显危害后果；或者有其他从轻处罚的情形”的裁量基准“处三千元以上一万五千元以下罚款”的规定。
处罚决定：处罚款人民币3000元整",经营动物、动物产品的集贸市场不具备国务院农业农村主管部门规定的防疫条件,责令改正|责令停业整顿|罚款,处三千元以上三万元以下罚款；情节严重的，责令停业整顿，并处三万元以上十万元以下罚款,暂无,,
动物防疫管理问题,运输未备案,未经备案从事动物运输,《中华人民共和国动物防疫法》第九十八条第（三）项,"违反本法规定，有下列行为之一的，由县级以上地方人民政府农业农村主管部门责令改正，处三千元以上三万元以下罚款；情节严重的，责令停业整顿，并处三万元以上十万元以下罚款：
（一）开办动物饲养场和隔离场所、动物屠宰加工场所以及动物和动物产品无害化处理场所，未取得动物防疫条件合格证的；
（二）经营动物、动物产品的集贸市场不具备国务院农业农村主管部门规定的防疫条件的；
（三）【未经备案从事动物运输的】；
（四）未按照规定保存行程路线和托运人提供的动物名称、检疫证明编号、数量等信息的；
（五）未经检疫合格，向无规定动物疫病区输入动物、动物产品的；
（六）跨省、自治区、直辖市引进种用、乳用动物到达输入地后未按照规定进行隔离观察的；
（七）未按照规定处理或者随意弃置病死动物、病害动物产品的；",暂无,未经备案从事动物运输,责令改正|责令停业整顿|罚款,处三千元以上三万元以下罚款；情节严重的，责令停业整顿，并处三万元以上十万元以下罚款,暂无,,
动物防疫管理问题,未保存信息,未按照规定保存行程路线和托运人提供的动物名称/检疫证明编号/数量等信息,《中华人民共和国动物防疫法》第九十八条第（四）项,"违反本法规定，有下列行为之一的，由县级以上地方人民政府农业农村主管部门责令改正，处三千元以上三万元以下罚款；情节严重的，责令停业整顿，并处三万元以上十万元以下罚款：
（一）开办动物饲养场和隔离场所、动物屠宰加工场所以及动物和动物产品无害化处理场所，未取得动物防疫条件合格证的；
（二）经营动物、动物产品的集贸市场不具备国务院农业农村主管部门规定的防疫条件的；
（三）未经备案从事动物运输的；
（四）【未按照规定保存行程路线和托运人提供的动物名称、检疫证明编号、数量等信息的】；
（五）未经检疫合格，向无规定动物疫病区输入动物、动物产品的；
（六）跨省、自治区、直辖市引进种用、乳用动物到达输入地后未按照规定进行隔离观察的；
（七）未按照规定处理或者随意弃置病死动物、病害动物产品的；",暂无,未按照规定保存行程路线和托运人提供的动物名称、检疫证明编号、数量等信息,责令改正|责令停业整顿|罚款,处三千元以上三万元以下罚款；情节严重的，责令停业整顿，并处三万元以上十万元以下罚款,暂无,,
动物防疫管理问题,输入未检疫,未经检疫合格，向无规定动物疫病区输入动物/动物产品,《中华人民共和国动物防疫法》第九十八条第（五）项,"违反本法规定，有下列行为之一的，由县级以上地方人民政府农业农村主管部门责令改正，处三千元以上三万元以下罚款；情节严重的，责令停业整顿，并处三万元以上十万元以下罚款：
（一）开办动物饲养场和隔离场所、动物屠宰加工场所以及动物和动物产品无害化处理场所，未取得动物防疫条件合格证的；
（二）经营动物、动物产品的集贸市场不具备国务院农业农村主管部门规定的防疫条件的；
（三）未经备案从事动物运输的；
（四）未按照规定保存行程路线和托运人提供的动物名称、检疫证明编号、数量等信息的；
（五）【未经检疫合格，向无规定动物疫病区输入动物、动物产品的】；
（六）跨省、自治区、直辖市引进种用、乳用动物到达输入地后未按照规定进行隔离观察的；
（七）未按照规定处理或者随意弃置病死动物、病害动物产品的；",暂无,未经检疫合格，向无规定动物疫病区输入动物、动物产品,责令改正|责令停业整顿|罚款,处三千元以上三万元以下罚款；情节严重的，责令停业整顿，并处三万元以上十万元以下罚款,暂无,,
动物防疫管理问题,跨省引进未审批,未办理审批手续跨省引进种用动物,《中华人民共和国动物防疫法》第九十八条第（六）项,"违反本法规定，有下列行为之一的，由县级以上地方人民政府农业农村主管部门责令改正，处三千元以上三万元以下罚款；情节严重的，责令停业整顿，并处三万元以上十万元以下罚款：
（一）开办动物饲养场和隔离场所、动物屠宰加工场所以及动物和动物产品无害化处理场所，未取得动物防疫条件合格证的；
（二）经营动物、动物产品的集贸市场不具备国务院农业农村主管部门规定的防疫条件的；
（三）未经备案从事动物运输的；
（四）未按照规定保存行程路线和托运人提供的动物名称、检疫证明编号、数量等信息的；
（五）未经检疫合格，向无规定动物疫病区输入动物、动物产品的；
（六）【跨省、自治区、直辖市引进种用、乳用动物到达输入地后未按照规定进行隔离观察的】；
（七）未按照规定处理或者随意弃置病死动物、病害动物产品的；","违法事实：当事人未办理审批手续跨省引进种用动物的行为事实清楚，证据确凿，违反了《中华人民共和国动物防疫法》第四十六条的规定。鉴于当事人未曾发生过相同违法行为。
处罚依据：根据《中华人民共和国动物防疫法》第七十七条、《规范农业行政处罚自由裁量权办法》第十四条、第十一条和《宁波市行政处罚自由裁量权行使规则》第十一条之规定，
处罚决定：本机关责令当事人立即改正违法行为，给予从轻处罚，罚款1000元。",跨省、自治区、直辖市引进种用、乳用动物到达输入地后未按照规定进行隔离观察,责令改正|责令停业整顿|罚款,处三千元以上三万元以下罚款；情节严重的，责令停业整顿，并处三万元以上十万元以下罚款,暂无,,
动物防疫管理问题,违规处理病死动物,未按规定处理或随意弃置病死动物/病害动物产品,《中华人民共和国动物防疫法》第九十八条第（七）项,"违反本法规定，有下列行为之一的，由县级以上地方人民政府农业农村主管部门责令改正，处三千元以上三万元以下罚款；情节严重的，责令停业整顿，并处三万元以上十万元以下罚款：
（一）开办动物饲养场和隔离场所、动物屠宰加工场所以及动物和动物产品无害化处理场所，未取得动物防疫条件合格证的；
（二）经营动物、动物产品的集贸市场不具备国务院农业农村主管部门规定的防疫条件的；
（三）未经备案从事动物运输的；
（四）未按照规定保存行程路线和托运人提供的动物名称、检疫证明编号、数量等信息的；
（五）未经检疫合格，向无规定动物疫病区输入动物、动物产品的；
（六）跨省、自治区、直辖市引进种用、乳用动物到达输入地后未按照规定进行隔离观察的；
（七）【未按照规定处理或者随意弃置病死动物、病害动物产品的】；",暂无,未按照规定处理或者随意弃置病死动物、病害动物产品,责令改正|责令停业整顿|罚款,处三千元以上三万元以下罚款；情节严重的，责令停业整顿，并处三万元以上十万元以下罚款,暂无,,
动物防疫管理问题,运输未检疫动物,运输未经检疫的动物,《中华人民共和国动物防疫法》第九十七条第一款|《中华人民共和国动物防疫法》第一百条,"违反本法第二十九条规定，屠宰、经营、运输动物或者生产、经营、加工、贮藏、运输动物产品的，由县级以上地方人民政府农业农村主管部门责令改正、采取补救措施，没收违法所得、动物和动物产品，并处同类检疫合格动物、动物产品货值金额十五倍以上三十倍以下罚款；同类检疫合格动物、动物产品货值金额不足一万元的，并处五万元以上十五万元以下罚款；【其中依法应当检疫而未检疫的】，依照本法第一百条的规定处罚。
前款规定的违法行为人及其法定代表人（负责人）、直接负责的主管人员和其他直接责任人员，自处罚决定作出之日起五年内不得从事相关活动；构成犯罪的，终身不得从事屠宰、经营、运输动物或者生产、经营、加工、贮藏、运输动物产品等相关活动。
|违反本法规定，【屠宰、经营、运输的动物未附有检疫证明，经营和运输的动物产品未附有检疫证明、检疫标志的】，由县级以上地方人民政府农业农村主管部门责令改正，处同类检疫合格动物、动物产品货值金额一倍以下罚款；对货主以外的承运人处运输费用三倍以上五倍以下罚款，情节严重的，处五倍以上十倍以下罚款。","违法事实：当事人运输未经检疫的马，违反《中华人民共和国动物防疫法》第二十九条第三项规定，已构成违法。
处罚根据：《中华人民共和国动物防疫法》第九十七条第一款、《中华人民共和国动物防疫法》第一百条之规定
处罚决定：对你处罚款5000元。
|违法事实：当事人运输依法应当检疫而未检疫的生猪的行为，违反了《中华人民共和国动物防疫法》第二十九条第三项的规定，已构成违法。
处罚依据：《中华人民共和国动物防疫法》第一百条之规定
处罚决定：对你处罚款75526.5元。",屠宰、经营、运输的动物未附有检疫证明，经营和运输的动物产品未附有检疫证明、检疫标志,责令改正|罚款,处同类检疫合格动物、动物产品货值金额一倍以下罚款；对货主以外的承运人处运输费用三倍以上五倍以下罚款，情节严重的，处五倍以上十倍以下罚款,暂无,,
动物防疫管理问题,经营未检疫动物,经营未经检疫的动物,《中华人民共和国动物防疫法》第一百条第一款,"【违反本法规定，屠宰、经营、运输的动物未附有检疫证明，经营和运输的动物产品未附有检疫证明、检疫标志的】，由县级以上地方人民政府农业农村主管部门责令改正，处同类检疫合格动物、动物产品货值金额一倍以下罚款；对货主以外的承运人处运输费用三倍以上五倍以下罚款，情节严重的，处五倍以上十倍以下罚款。
违反本法规定，用于科研、展示、演出和比赛等非食用性利用的动物未附有检疫证明的，由县级以上地方人民政府农业农村主管部门责令改正，处三千元以上一万元以下罚款。","违法事实：当事人经营依法应当检疫而未经检疫的动物的行为，违反了《中华人民共和国动物防疫法》第二十九条第一款第（三）项“禁止屠宰、经营、运输下列动物和生产、经营、加工、贮藏、运输下列动物产品：（三）依法应当检疫而未经检疫或者检疫不合格的；”之规定，已构成违法。
处罚依据：《中华人民共和国动物防疫法》第一百条第一款之规定
处罚决定：对你处罚款人民币1560元。",屠宰、经营、运输的动物未附有检疫证明，经营和运输的动物产品未附有检疫证明、检疫标志,责令改正|罚款,处同类检疫合格动物、动物产品货值金额一倍以下罚款；对货主以外的承运人处运输费用三倍以上五倍以下罚款，情节严重的，处五倍以上十倍以下罚款,暂无,,
动物防疫管理问题,转让检疫标识,转让、伪造或者变造检疫证明、检疫标志或者畜禽标识,《中华人民共和国动物防疫法》第一百零三条第一款,"【违反本法规定，转让、伪造或者变造检疫证明、检疫标志或者畜禽标识的】，由县级以上地方人民政府农业农村主管部门没收违法所得和检疫证明、检疫标志、畜禽标识，并处五千元以上五万元以下罚款。
持有、使用伪造或者变造的检疫证明、检疫标志或者畜禽标识的，由县级以上人民政府农业农村主管部门没收检疫证明、检疫标志、畜禽标识和对应的动物、动物产品，并处三千元以上三万元以下罚款。","违法事实：当事人将生猪耳标转让给他人的行为，违反了《中华人民共和国动物防疫法》第七十八条的规定，已构成违法。
处罚依据：《中华人民共和国动物防疫法》第一百零三条第一款之规定
处罚决定：对你处责令立即改正，没收生猪耳标104个；处罚款人民币25000元。",转让、伪造或者变造检疫证明、检疫标志或者畜禽标识,没收违法所得|罚款,并处五千元以上五万元以下罚款,暂无,,
动物防疫管理问题,擅自发布疫情,擅自发布动物疫情,《中华人民共和国动物防疫法》第一百零四条第（一）项,"违反本法规定，有下列行为之一的，由县级以上地方人民政府农业农村主管部门责令改正，处三千元以上三万元以下罚款：
（一）【擅自发布动物疫情的】；
（二）不遵守县级以上人民政府及其农业农村主管部门依法作出的有关控制动物疫病规定的；
（三）藏匿、转移、盗掘已被依法隔离、封存、处理的动物和动物产品的。",暂无,擅自发布动物疫情,责令改正|罚款,处三千元以上三万元以下罚款,暂无,,
动物防疫管理问题,不遵守控制疫病规定,不遵守控制动物疫病规定,《中华人民共和国动物防疫法》第一百零四条第（二）项,"违反本法规定，有下列行为之一的，由县级以上地方人民政府农业农村主管部门责令改正，处三千元以上三万元以下罚款：
（一）擅自发布动物疫情的；
（二）【不遵守县级以上人民政府及其农业农村主管部门依法作出的有关控制动物疫病规定的】；
（三）藏匿、转移、盗掘已被依法隔离、封存、处理的动物和动物产品的。",暂无,不遵守县级以上人民政府及其农业农村主管部门依法作出的有关控制动物疫病规定,责令改正|罚款,处三千元以上三万元以下罚款,暂无,,
动物防疫管理问题,转移封存动物产品,擅自转移已被依法隔离、封存、处理的动物和动物产品,《中华人民共和国动物防疫法》第一百零四条第（三）项,"违反本法规定，有下列行为之一的，由县级以上地方人民政府农业农村主管部门责令改正，处三千元以上三万元以下罚款：
（一）擅自发布动物疫情的；
（二）不遵守县级以上人民政府及其农业农村主管部门依法作出的有关控制动物疫病规定的；
（三）【藏匿、转移、盗掘已被依法隔离、封存、处理的动物和动物产品的】。","违法事实：当事人转移已被依法隔离、封存、处理的动物和动物产品的行为，违反了《中华人民共和国动物防疫法》第四十三条第二款“任何单位和个人不得藏匿、转移、盗掘已被依法隔离、封存、处理的动物和动物产品”的规定。
处罚依据：依照《中华人民共和国动物防疫法》第一百零四条第（三）项的规定。
处罚决定：罚款人民币3600元整。",藏匿、转移、盗掘已被依法隔离、封存、处理的动物和动物产品,责令改正|罚款,处三千元以上三万元以下罚款,暂无,,
动物防疫管理问题,无证经营,未经许可从事动物诊疗活动,《中华人民共和国动物防疫法》第一百零五条第一款,"违反本法规定，【未取得动物诊疗许可证从事动物诊疗活动的】，由县级以上地方人民政府农业农村主管部门责令停止诊疗活动，没收违法所得，并处违法所得一倍以上三倍以下罚款；违法所得不足三万元的，并处三千元以上三万元以下罚款。
动物诊疗机构违反本法规定，未按照规定实施卫生安全防护、消毒、隔离和处置诊疗废弃物的，由县级以上地方人民政府农业农村主管部门责令改正，处一千元以上一万元以下罚款；造成动物疫病扩散的，处一万元以上五万元以下罚款；情节严重的，吊销动物诊疗许可证。","违法事实：当事人未取得动物诊疗许可证从事动物诊疗活动的行为违反了《中华人民共和国动物防疫法》第六十二条“从事动物诊疗活动的机构，应当向县级以上地方人民政府农业农村主管部门申请动物诊疗许可证。受理申请的农业农村主管部门应当依照本法和《中华人民共和国行政许可法》的规定进行审查。经审查合格的，发给动物诊疗许可证；不合格的，应当通知申请人并说明理由。”的规定，已构成违法。
处罚依据：《中华人民共和国动物防疫法》第一百零五条第一款之规定
处罚决定：对你处罚款10000元，没收违法所得260元，两项共计罚没款10260元。
|违法事实：当事人当事人未取得动物诊疗许可证从事动物诊疗活动的行为，违反了《中华人民共和国动物防疫法》第六十二条的规定，已构成违法。
处罚依据：《中华人民共和国动物防疫法》第一百零五条第一款之规定
处罚决定：对你处没收违法所得47.52；处罚款4500。",未取得动物诊疗许可证从事动物诊疗活动,责令停止|没收违法所得|罚款,并处违法所得一倍以上三倍以下罚款；违法所得不足三万元的，并处三千元以上三万元以下罚款,暂无,,
农药管理问题,无证生产农药,未取得农药生产许可证生产农药或者生产假农药,《农药管理条例》第五十二条,"【未取得农药生产许可证生产农药或者生产假农药的】，由县级以上地方人民政府农业主管部门责令停止生产，没收违法所得、违法生产的产品和用于违法生产的工具、设备、原材料等，违法生产的产品货值金额不足1万元的，并处5万元以上10万元以下罚款，货值金额1万元以上的，并处货值金额10倍以上20倍以下罚款，由发证机关吊销农药生产许可证和相应的农药登记证；构成犯罪的，依法追究刑事责任。
取得农药生产许可证的农药生产企业不再符合规定条件继续生产农药的，由县级以上地方人民政府农业主管部门责令限期整改；逾期拒不整改或者整改后仍不符合规定条件的，由发证机关吊销农药生产许可证。
农药生产企业生产劣质农药的，由县级以上地方人民政府农业主管部门责令停止生产，没收违法所得、违法生产的产品和用于违法生产的工具、设备、原材料等，违法生产的产品货值金额不足1万元的，并处1万元以上5万元以下罚款，货值金额1万元以上的，并处货值金额5倍以上10倍以下罚款；情节严重的，由发证机关吊销农药生产许可证和相应的农药登记证；构成犯罪的，依法追究刑事责任。
委托未取得农药生产许可证的受托人加工、分装农药，或者委托加工、分装假农药、劣质农药的，对委托人和受托人均依照本条第一款、第三款的规定处罚。",暂无,未取得农药生产许可证生产农药或者生产假农药,责令停止生产|没收违法所得|罚款|吊销许可证|追究刑事责任,违法生产的产品货值金额不足1万元的，并处5万元以上10万元以下罚款，货值金额1万元以上的，并处货值金额10倍以上20倍以下罚款,【生产、销售伪劣农药、兽药、化肥、种子罪】,《中华人民共和国刑法》第一百四十七条,【生产假农药、假兽药、假化肥，销售明知是假的或者失去使用效能的农药、兽药、化肥、种子，或者生产者、销售者以不合格的农药、兽药、化肥、种子冒充合格的农药、兽药、化肥、种子，使生产遭受较大损失的】，处三年以下有期徒刑或者拘役，并处或者单处销售金额百分之五十以上二倍以下罚金；使生产遭受重大损失的，处三年以上七年以下有期徒刑，并处销售金额百分之五十以上二倍以下罚金；使生产遭受特别重大损失的，处七年以上有期徒刑或者无期徒刑，并处销售金额百分之五十以上二倍以下罚金或者没收财产。
农药管理问题,出售不合格农药,销售未附具产品质量检验合格证的农药,《农药管理条例》第五十三条第（二）项,"农药生产企业有下列行为之一的，由县级以上地方人民政府农业主管部门责令改正，没收违法所得、违法生产的产品和用于违法生产的原材料等，违法生产的产品货值金额不足1万元的，并处1万元以上2万元以下罚款，货值金额1万元以上的，并处货值金额2倍以上5倍以下罚款；拒不改正或者情节严重的，由发证机关吊销农药生产许可证和相应的农药登记证：
（一）采购、使用未依法附具产品质量检验合格证、未依法取得有关许可证明文件的原材料；
（二）【出厂销售未经质量检验合格并附具产品质量检验合格证的农药】；
（三）生产的农药包装、标签、说明书不符合规定；
（四）不召回依法应当召回的农药。","违法事实：当事人销售未附具产品质量检验合格证的农药四聚乙醛一案事实清楚，证据充分，根据《农药管理条例》第五十七条“农药经营者有下列行为之一的，由县级以上地方人民政府农业主管部门责令改正，没收违法所得和违法经营的农药，并处5000元以上5万元以下罚款；拒不改正或者情节严重的，由发证机关吊销农药经营许可证：（一）设立分支机构未依法变更农药经营许可证，或者未向分支机构所在地县级以上地方人民政府农业主管部门备案；（二）向未取得农药生产许可证的农药生产企业或者未取得农药经营许可证的其他农药经营者采购农药；（三）采购、销售未附具产品质量检验合格证或者包装、标签不符合规定的农药；（四）不停止销售依法应当召回的农药。”的规定，本机关将作出的行政处罚决定已于2018年6月25日对当事人进行了事先告知，当事人无陈述申辩。当事人销售未附具产品质量检验合格证的农药，所售出该批农药产品较少，没有发生大的危害后果，其违法行为情节一般。本机关已于2018年4月2日责令当事人停止销售未附具产品质量检验合格证的农药四聚乙醛，禁止对经营的农药进行拆零销售。
处罚依据：依照《农药管理条例》第五十七条的规定。
处罚决定：1、没收违法所得26元；2、没收拆零的四聚乙醛43小包；3、罚款5500元。",出厂销售未经质量检验合格并附具产品质量检验合格证的农药,责令改正|没收违法所得|罚款|吊销资格证,违法生产的产品货值金额不足1万元的，并处1万元以上2万元以下罚款，货值金额1万元以上的，并处货值金额2倍以上5倍以下罚款,暂无,,
农药管理问题,生产的农药包装、标签、说明书不符合规定,生产的农药包装、标签、说明书不符合规定,《农药管理条例》第五十三条第（三）项,"农药生产企业有下列行为之一的，由县级以上地方人民政府农业主管部门责令改正，没收违法所得、违法生产的产品和用于违法生产的原材料等，违法生产的产品货值金额不足1万元的，并处1万元以上2万元以下罚款，货值金额1万元以上的，并处货值金额2倍以上5倍以下罚款；拒不改正或者情节严重的，由发证机关吊销农药生产许可证和相应的农药登记证：
（一）采购、使用未依法附具产品质量检验合格证、未依法取得有关许可证明文件的原材料；
（二）出厂销售未经质量检验合格并附具产品质量检验合格证的农药；
（三）【生产的农药包装、标签、说明书不符合规定】；
（四）不召回依法应当召回的农药。",暂无,生产的农药包装、标签、说明书不符合规定,责令改正|没收违法所得|罚款|吊销资格证,违法生产的产品货值金额不足1万元的，并处1万元以上2万元以下罚款，货值金额1万元以上的，并处货值金额2倍以上5倍以下罚款,暂无,,
农药管理问题,不召回应召回农药,不召回依法应当召回的农药,《农药管理条例》第五十三条第（四）项,"农药生产企业有下列行为之一的，由县级以上地方人民政府农业主管部门责令改正，没收违法所得、违法生产的产品和用于违法生产的原材料等，违法生产的产品货值金额不足1万元的，并处1万元以上2万元以下罚款，货值金额1万元以上的，并处货值金额2倍以上5倍以下罚款；拒不改正或者情节严重的，由发证机关吊销农药生产许可证和相应的农药登记证：
（一）采购、使用未依法附具产品质量检验合格证、未依法取得有关许可证明文件的原材料；
（二）出厂销售未经质量检验合格并附具产品质量检验合格证的农药；
（三）生产的农药包装、标签、说明书不符合规定；
（四）【不召回依法应当召回的农药】。",暂无,不召回依法应当召回的农药,责令改正|没收违法所得|罚款|吊销资格证,违法生产的产品货值金额不足1万元的，并处1万元以上2万元以下罚款，货值金额1万元以上的，并处货值金额2倍以上5倍以下罚款,暂无,,
农药管理问题,不执行原材料进货、农药出厂销售记录制度,农药生产企业不执行原材料进货、农药出厂销售记录制度,《农药管理条例》第五十四条,【农药生产企业不执行原材料进货、农药出厂销售记录制度，或者不履行农药废弃物回收义务的】，由县级以上地方人民政府农业主管部门责令改正，处1万元以上5万元以下罚款；拒不改正或者情节严重的，由发证机关吊销农药生产许可证和相应的农药登记证。,暂无,农药生产企业不执行原材料进货、农药出厂销售记录制度，或者不履行农药废弃物回收义务,责令改正|罚款|吊销资格证,处1万元以上5万元以下罚款,暂无,,
农药管理问题,不履行回收义务,不履行农药废弃物回收义务,《农药管理条例》第五十四条,【农药生产企业不执行原材料进货、农药出厂销售记录制度，或者不履行农药废弃物回收义务的】，由县级以上地方人民政府农业主管部门责令改正，处1万元以上5万元以下罚款；拒不改正或者情节严重的，由发证机关吊销农药生产许可证和相应的农药登记证。,暂无,农药生产企业不执行原材料进货、农药出厂销售记录制度，或者不履行农药废弃物回收义务,责令改正|罚款|吊销资格证,处1万元以上5万元以下罚款,暂无,,
