一级,二级,情形抽取,法条依据,法条内容,类案,处罚依据,处罚种类,处罚幅度,涉刑风险,刑法依据,刑法内容
交通,机动车驾驶,交通肇事逃逸,《中华人民共和国道路交通安全法》第九十九条,"有下列行为之一的，由公安机关交通管理部门处二百元以上二千元以下罚款：
　　（一）未取得机动车驾驶证、机动车驾驶证被吊销或者机动车驾驶证被暂扣期间驾驶机动车的；
　　（二）将机动车交由未取得机动车驾驶证或者机动车驾驶证被吊销、暂扣的人驾驶的；
　　（三）【造成交通事故后逃逸，尚不构成犯罪的】；
　　（四）机动车行驶超过规定时速百分之五十的；
　　（五）强迫机动车驾驶人违反道路交通安全法律、法规和机动车安全驾驶要求驾驶机动车，造成交通事故，尚不构成犯罪的；
　　（六）违反交通管制的规定强行通行，不听劝阻的；
　　（七）故意损毁、移动、涂改交通设施，造成危害后果，尚不构成犯罪的；
　　（八）非法拦截、扣留机动车辆，不听劝阻，造成交通严重阻塞或者较大财产损失的。
　　行为人有前款第二项、第四项情形之一的，可以并处吊销机动车驾驶证；有第一项、第三项、第五项至第八项情形之一的，可以并处十五日以下拘留。","主要违法事实： 2021年02月24日18时13分许，周某驾驶小型轿车沿某区头十一线由东向西行驶到前进街道前进桥东侧50米地段时，与由西向东行驶的高某驾驶的电动自行车相撞，造成高某受伤及两车车损，发生碰撞事故后周某驾车逃离现场。2021年05月19日经司法鉴定中心鉴定，被鉴定人高某左手损伤，鉴定为轻微伤。
以上事实有周某的询问笔录、网上查询信息、驾驶证复印件、行驶证复印件、车辆强制保险复印件、道路交通事故现场图，现场勘查笔录、道路交通事故责任认定书、证人证言、司法鉴定意见书等证据证实。
你实施造成交通事故后逃逸，尚不构成犯罪的违法行为，根据《中华人民共和国道路交通安全法》第九十九条第一款第(三)项：“有下列行为之一的，由公安机关交通管理部门处二百元以上二千元以下罚款：（三）造成交通事故后逃逸，尚不构成犯罪的；”及第九十九条第二款：“行为人有前款第二项、第四项情形之一的，可以并处吊销机动车驾驶证；有第一项、第三项、第五项至第八项情形之一的，可以并处十五日以下拘留。”之规定。现由市公安局某区分局拟对你作出行政拘留十日的行政处罚。
行政处罚的种类和依据：根据《中华人民共和国道路交通安全法》第九十九条第一款第(三)项、第九十九条第二款之规定，决定给予周某行政拘留十日的行政处罚。|主要违法事实：2021年06月15日19时49分许，周某驾驶小型普通客车沿某村道由北向南行驶至3组地段时，与路边坐着的行人陈某碰撞，造成陈某受伤，车辆损坏。事故发生后，周某驾车逃离现场。2021年7月13日经司法鉴定中心鉴定，陈某人体损伤已构成轻伤一级。
行政处罚的种类和依据：根据《中华人民共和国道路交通安全法》第九十九条第一款第(三)项、第九十九条第二款之规定，决定给予周某行政拘留十日的行政处罚。",驾驶机动车发生碰撞事故后驾车（或弃车）逃离现场，尚不构成犯罪的。,拘留|罚款,并处十五日以下拘留|处二百元以上二千元以下罚款,【交通肇事罪】,《中华人民共和国刑法》第一百三十三条,违反交通运输管理法规，因而发生重大事故，致人重伤、死亡或者使公私财产遭受重大损失的，处三年以下有期徒刑或者拘役；【交通运输肇事后逃逸或者有其他特别恶劣情节的】，处三年以上七年以下有期徒刑；因逃逸致人死亡的，处七年以上有期徒刑。
交通,驾驶证,未取得有效机动车驾驶证驾驶机动车,《中华人民共和国道路交通安全法》第九十九条,"有下列行为之一的，由公安机关交通管理部门处二百元以上二千元以下罚款：
　　（一）【未取得机动车驾驶证、机动车驾驶证被吊销或者机动车驾驶证被暂扣期间驾驶机动车的】；
　　（二）将机动车交由未取得机动车驾驶证或者机动车驾驶证被吊销、暂扣的人驾驶的；
　　（三）造成交通事故后逃逸，尚不构成犯罪的；
　　（四）机动车行驶超过规定时速百分之五十的；
　　（五）强迫机动车驾驶人违反道路交通安全法律、法规和机动车安全驾驶要求驾驶机动车，造成交通事故，尚不构成犯罪的；
　　（六）违反交通管制的规定强行通行，不听劝阻的；
　　（七）故意损毁、移动、涂改交通设施，造成危害后果，尚不构成犯罪的；
　　（八）非法拦截、扣留机动车辆，不听劝阻，造成交通严重阻塞或者较大财产损失的。
　　行为人有前款第二项、第四项情形之一的，可以并处吊销机动车驾驶证；有第一项、第三项、第五项至第八项情形之一的，可以并处十五日以下拘留。","主要违法事实：2021年11月3日13时38分许，郑某驾驶无号电动汽车在本市西湖区双浦镇袁浦路由东向西行驶至兰溪口村附近时，实施未取得机动车驾驶证驾驶机动车的违法行为，被民警查获。
行政处罚的种类和依据：根据《中华人民共和国道路交通安全法》第九十九条第一款第(一)项、第九十九条第二款之规定，决定给予郑某行政拘留五日的行政处罚。|2020年03月14日14时54分00秒当事人陶某在S28台金高速往金华方向123公里900米处违反未取得驾驶证驾驶机动车的行为,被罚款900元。",无证驾驶机动车的。,拘留|罚款,并处十五日以下拘留|处二百元以上二千元以下罚款,【交通肇事罪】,《中华人民共和国刑法》第一百三十三条,违反交通运输管理法规，因而发生重大事故，致人重伤、死亡或者使公私财产遭受重大损失的，处三年以下有期徒刑或者拘役；【交通运输肇事后逃逸或者有其他特别恶劣情节的】，处三年以上七年以下有期徒刑；因逃逸致人死亡的，处七年以上有期徒刑。
交通,驾驶证,驾驶证被依法扣留期间仍驾驶机动车,《中华人民共和国道路交通安全法》第九十九条,"有下列行为之一的，由公安机关交通管理部门处二百元以上二千元以下罚款：
　　（一）【未取得机动车驾驶证、机动车驾驶证被吊销或者机动车驾驶证被暂扣期间驾驶机动车的】；
　　（二）将机动车交由未取得机动车驾驶证或者机动车驾驶证被吊销、暂扣的人驾驶的；
　　（三）造成交通事故后逃逸，尚不构成犯罪的；
　　（四）机动车行驶超过规定时速百分之五十的；
　　（五）强迫机动车驾驶人违反道路交通安全法律、法规和机动车安全驾驶要求驾驶机动车，造成交通事故，尚不构成犯罪的；
　　（六）违反交通管制的规定强行通行，不听劝阻的；
　　（七）故意损毁、移动、涂改交通设施，造成危害后果，尚不构成犯罪的；
　　（八）非法拦截、扣留机动车辆，不听劝阻，造成交通严重阻塞或者较大财产损失的。
　　行为人有前款第二项、第四项情形之一的，可以并处吊销机动车驾驶证；有第一项、第三项、第五项至第八项情形之一的，可以并处十五日以下拘留。","2020年03月28日19时47分00秒当事人樊某在G6021杭长高速开化南收费站外广场违反驾驶证被依法扣留期间仍驾驶机动车的行为,被罚款200元。|2019年03月13日02时49分00秒当事人方某在天目山路古翠路口东口东向西违反违法记分达到12分仍驾驶机动车的行为,被罚款500元。",因扣分达12分或酒驾等情形驾驶证依法被扣留，期间仍驾驶机动车的。,拘留|罚款,并处十五日以下拘留|处二百元以上二千元以下罚款,暂无,,
交通,驾驶证,驾驶证超过有效期仍驾驶机动车的,《中华人民共和国道路交通安全法》第九十九条,"有下列行为之一的，由公安机关交通管理部门处二百元以上二千元以下罚款：
　　（一）【未取得机动车驾驶证、机动车驾驶证被吊销或者机动车驾驶证被暂扣期间驾驶机动车的】；
　　（二）将机动车交由未取得机动车驾驶证或者机动车驾驶证被吊销、暂扣的人驾驶的；
　　（三）造成交通事故后逃逸，尚不构成犯罪的；
　　（四）机动车行驶超过规定时速百分之五十的；
　　（五）强迫机动车驾驶人违反道路交通安全法律、法规和机动车安全驾驶要求驾驶机动车，造成交通事故，尚不构成犯罪的；
　　（六）违反交通管制的规定强行通行，不听劝阻的；
　　（七）故意损毁、移动、涂改交通设施，造成危害后果，尚不构成犯罪的；
　　（八）非法拦截、扣留机动车辆，不听劝阻，造成交通严重阻塞或者较大财产损失的。
　　行为人有前款第二项、第四项情形之一的，可以并处吊销机动车驾驶证；有第一项、第三项、第五项至第八项情形之一的，可以并处十五日以下拘留。","2019年03月13日02时49分00秒当事人方某在天目山路古翠路口东口东向西违反驾驶人在驾驶证超过有效期仍驾驶机动车的行为,被罚款500元。|2019年06月05日18时56分00秒当事人陈某在G15沈海高速乐清收费站违反驾驶人在驾驶证超过有效期仍驾驶机动车的行为,被罚款400元。",驾驶证超过有效期未及时申请换发，超期后仍驾驶机动车的。,拘留|罚款,并处十五日以下拘留|处二百元以上二千元以下罚款,暂无,,
交通,驾驶证,伪造、变造、使用伪造、变造的机动车登记证书、号牌、行驶证、驾驶证,《中华人民共和国道路交通安全法》第十六条第三款|《中华人民共和国道路交通安全法》第九十六条第一款,"任何单位或者个人不得有下列行为：
（一）拼装机动车或者擅自改变机动车已登记的结构、构造或者特征；
（二）改变机动车型号、发动机号、车架号或者车辆识别代号；
（三）【伪造、变造或者使用伪造、变造的机动车登记证书、号牌、行驶证、检验合格标志、保险标志】；
（四）使用其他机动车的登记证书、号牌、行驶证、检验合格标志、保险标志。|【伪造、变造或者使用伪造、变造的机动车登记证书、号牌、行驶证、驾驶证的，由公安机关交通管理部门予以收缴，扣留该机动车，处十五日以下拘留，并处二千元以上五千元以下罚款；构成犯罪的，依法追究刑事责任。】
　　伪造、变造或者使用伪造、变造的检验合格标志、保险标志的，由公安机关交通管理部门予以收缴，扣留该机动车，处十日以下拘留，并处一千元以上三千元以下罚款；构成犯罪的，依法追究刑事责任。
　　使用其他车辆的机动车登记证书、号牌、行驶证、检验合格标志、保险标志的，由公安机关交通管理部门予以收缴，扣留该机动车，处二千元以上五千元以下罚款。
　　当事人提供相应的合法证明或者补办相应手续的，应当及时退还机动车。","主要违法事实：2021年05月27日18时16分许，陈某驾驶一辆重型半挂牵引车和重型栏板半挂车，在新区大道与江东路口处，实施使用伪造的机动车号牌的（使用伪造的机动车号牌）违法行为，被民警现场查获。该行为违反了《中华人民共和国道路交通安全法》第十六条第三款之规定。
行政处罚的种类和依据：根据《中华人民共和国道路交通安全法》第九十六条第一款之规定，决定给予陈某行政拘留十日的行政处罚。|主要违法事实：2021年07月05日15时40分，行为人王某驾驶小型轿车行至幸福南路盛安路处,因使用使用伪造的机动车登记证书的违法行为，被民警查获。该行为违反了《中华人民共和国道路交通安全法》第一十六条第三项之规定。
行政处罚的种类和依据：根据《中华人民共和国道路交通安全法》第九十六条第一款之规定，决定给予王某行政拘留七日的行政处罚。",驾车时使用伪造的机动车登记证书、号牌、行驶证、驾驶证等被查处的。,收缴|扣留机动车|拘留|罚款|追究刑事责任,处十五日以下拘留|并处二千元以上五千元以下罚款,【伪造、变造、买卖身份证件罪】|【使用虚假身份证件、盗用身份证件罪】,《中华人民共和国刑法》第二百八十条第三款|《中华人民共和国刑法》第二百八十条之一,"【伪造、变造、买卖居民身份证、护照、社会保障卡、驾驶证等依法可以用于证明身份的证件的】，处三年以下有期徒刑、拘役、管制或者剥夺政治权利，并处罚金；情节严重的，处三年以上七年以下有期徒刑，并处罚金。|在依照国家规定应当提供身份证明的活动中，【使用伪造、变造的或者盗用他人的居民身份证、护照、社会保障卡、驾驶证等依法可以用于证明身份的证件，情节严重的】，处拘役或者管制，并处或者单处罚金。
　　有前款行为，同时构成其他犯罪的，依照处罚较重的规定定罪处罚。"
交通,其他驾驶问题,不按规定投保机动车第三者强制责任险,《中华人民共和国道路交通安全法》第九十八条,"【机动车所有人、管理人未按照国家规定投保机动车第三者责任强制保险的】，由公安机关交通管理部门扣留车辆至依照规定投保后，并处依照规定投保最低责任限额应缴纳的保险费的二倍罚款。
　　依照前款缴纳的罚款全部纳入道路交通事故社会救助基金。具体办法由国务院规定。","2018年03月12日20时25分00秒当事人李某在余杭区瓶窑镇大桥北路161号路口路段处违反不按规定投保机动车第三者强制责任险的行为,被罚款312元。|2018年12月21日21时02分00秒当事人王某在临半路北向南公安检查站南口违反不按规定投保机动车第三者强制责任险的行为,被罚款1900元。",未投保交强险的。,扣留机动车|罚款,并处依照规定投保最低责任限额应缴纳的保险费的二倍罚款,暂无,,
交通,其他驾驶问题,驾驶摩托车时驾驶人未按规定戴安全头盔,《中华人民共和国道路交通安全法》第五十一条|《中华人民共和国道路交通安全法》第九十条,机动车行驶时，驾驶人、乘坐人员应当按规定使用安全带，【摩托车驾驶人及乘坐人员应当按规定戴安全头盔】。|【机动车驾驶人违反道路交通安全法律、法规关于道路通行规定的】，处警告或者二十元以上二百元以下罚款。本法另有规定的，依照规定处罚。,"2014年10月20日11时50分00秒当事人易某在萧山－楼佳线楼塔派出所陈附近违反驾驶摩托车时驾驶人未按规定戴安全头盔的行为,被罚款50元。|2019年04月27日14时40分00秒当事人蔡某在临安区武肃街马溪路口违反驾驶摩托车时驾驶人未按规定戴安全头盔的行为,被罚款50元。",摩托车驾驶人及乘坐人员没有按规定戴安全头盔的。,警告|罚款,处二十元以上二百元以下罚款,暂无,,
交通,机动车驾驶,驾驶中型以上载客载货汽车、校车、危险物品运输车辆以外的机动车行驶超过规定时速50%以上的,《中华人民共和国道路交通安全法》第九十九条,"有下列行为之一的，由公安机关交通管理部门处二百元以上二千元以下罚款：
　　（一）未取得机动车驾驶证、机动车驾驶证被吊销或者机动车驾驶证被暂扣期间驾驶机动车的；
　　（二）将机动车交由未取得机动车驾驶证或者机动车驾驶证被吊销、暂扣的人驾驶的；
　　（三）造成交通事故后逃逸，尚不构成犯罪的；
　　（四）【机动车行驶超过规定时速百分之五十的】；
　　（五）强迫机动车驾驶人违反道路交通安全法律、法规和机动车安全驾驶要求驾驶机动车，造成交通事故，尚不构成犯罪的；
　　（六）违反交通管制的规定强行通行，不听劝阻的；
　　（七）故意损毁、移动、涂改交通设施，造成危害后果，尚不构成犯罪的；
　　（八）非法拦截、扣留机动车辆，不听劝阻，造成交通严重阻塞或者较大财产损失的。
　　行为人有前款第二项、第四项情形之一的，可以并处吊销机动车驾驶证；有第一项、第三项、第五项至第八项情形之一的，可以并处十五日以下拘留。","2016年10月19日14时06分43秒当事人蒋某在G1512甬金高速金华方向10KM700M违反驾驶中型以上载客载货汽车、校车、危险物品运输车辆以外的机动车行驶超过规定时速50%以上的行为,被罚款500元。|2020年02月21日10时14分30秒当事人戴某在G1522常台高速0273KM600M(江苏方向)违反驾驶中型以上载客载货汽车、校车、危险物品运输车辆以外的机动车行驶超过规定时速50%以上的行为,被罚款500元。",超速驾驶，时速超过规定时速百分之五十的。,罚款|吊销驾驶证,处二百元以上二千元以下罚款,【危险驾驶罪】,《中华人民共和国刑法》第一百三十三条之一,"在道路上驾驶机动车，有下列情形之一的，处拘役，并处罚金：
　　（一）追逐竞驶，情节恶劣的；
　　（二）醉酒驾驶机动车的；
　　（三）【从事校车业务或者旅客运输，严重超过额定乘员载客，或者严重超过规定时速行驶的】；
　　（四）违反危险化学品安全管理规定运输危险化学品，危及公共安全的。
　　机动车所有人、管理人对前款第三项、第四项行为负有直接责任的，依照前款的规定处罚。
　　有前两款行为，同时构成其他犯罪的，依照处罚较重的规定定罪处罚。"
交通,其他驾驶问题,上道路行驶的机动车未悬挂机动车号牌,《中华人民共和国道路交通安全法》第九十五条第一款|《中华人民共和国道路交通安全法》第九十条,"【上道路行驶的机动车未悬挂机动车号牌】，未放置检验合格标志、保险标志，或者未随车携带行驶证、驾驶证的，公安机关交通管理部门应当扣留机动车，通知当事人提供相应的牌证、标志或者补办相应手续，并可以依照本法第九十条的规定予以处罚。当事人提供相应的牌证、标志或者补办相应手续的，应当及时退还机动车。
　　故意遮挡、污损或者不按规定安装机动车号牌的，依照本法第九十条的规定予以处罚。|【机动车驾驶人违反道路交通安全法律、法规关于道路通行规定的】，处警告或者二十元以上二百元以下罚款。本法另有规定的，依照规定处罚。","2019年04月18日15时05分00秒当事人童某在淳安-昌文线审峰村路段违反上道路行驶的机动车未悬挂机动车号牌的行为,被罚款200元。|2018年03月12日20时25分00秒当事人李某在余杭区瓶窑镇大桥北路161号路口路段处违反上道路行驶的机动车未悬挂机动车号牌的行为,被罚款200元。",存在“未取得机动车号牌、已申领号牌但未悬挂粘贴、使用公告作废的号牌、使用过期的临时号牌、继续使用应当收回的号牌、故意将牌照遮挡、污损”等情形的。,警告|罚款,处二十元以上二百元以下罚款,暂无,,
交通,其他驾驶问题,上道路行驶的机动车未放置检验合格标志,《中华人民共和国道路交通安全法》第九十五条第一款|《中华人民共和国道路交通安全法》第九十条,"上道路行驶的机动车未悬挂机动车号牌，【未放置检验合格标志、保险标志】，或者未随车携带行驶证、驾驶证的，公安机关交通管理部门应当扣留机动车，通知当事人提供相应的牌证、标志或者补办相应手续，并可以依照本法第九十条的规定予以处罚。当事人提供相应的牌证、标志或者补办相应手续的，应当及时退还机动车。
　　故意遮挡、污损或者不按规定安装机动车号牌的，依照本法第九十条的规定予以处罚。|【机动车驾驶人违反道路交通安全法律、法规关于道路通行规定的】，处警告或者二十元以上二百元以下罚款。本法另有规定的，依照规定处罚。","2019年04月08日23时50分00秒当事人邵某在浙江省杭州市临安区锦城街道临水路衣锦小学附近违反上道路行驶的机动车未放置检验合格标志的行为,被罚款20元。|2019年12月31日14时50分00秒当事人翁某在G15沈海高速台州收费站违反上道路行驶的机动车未放置检验合格标志的行为,被罚款200元。",车辆到期未年检或年检后未按规定放置检验合格标志以供识别的。,警告|罚款,处二十元以上二百元以下罚款,暂无,,
交通,驾驶证,未随车携带驾驶证,《中华人民共和国道路交通安全法》第九十五条第一款|《中华人民共和国道路交通安全法》第九十条,"上道路行驶的机动车未悬挂机动车号牌，未放置检验合格标志、保险标志，或者【未随车携带行驶证、驾驶证的】，公安机关交通管理部门应当扣留机动车，通知当事人提供相应的牌证、标志或者补办相应手续，并可以依照本法第九十条的规定予以处罚。当事人提供相应的牌证、标志或者补办相应手续的，应当及时退还机动车。
　　故意遮挡、污损或者不按规定安装机动车号牌的，依照本法第九十条的规定予以处罚。|【机动车驾驶人违反道路交通安全法律、法规关于道路通行规定的】，处警告或者二十元以上二百元以下罚款。本法另有规定的，依照规定处罚。","2019年05月02日23时00分00秒当事人李某在自杭州市富阳区富春街道苋浦西路亿口香龙虾店驶往东方茂停车场，沿苋浦西路由西向东左转至金桥北路69号违反未随车携带驾驶证的行为,被罚款20元。|2019年05月01日22时25分00秒当事人管某在文居街驾驶普通二轮摩托车，自富阳区富春街道后拔路驶往富春街道第四年村，由东向西行驶至文居街555号时违反未随车携带行驶证的行为,被罚款20元。",驾驶车辆未随身携带驾驶证、行驶证的。,警告|罚款,处二十元以上二百元以下罚款,暂无,,
交通,其他驾驶问题,机动车未按照规定期限进行安全技术检验的。,《机动车登记规定》第七十八条第四项,"有下列情形之一的，由公安机关交通管理部门处警告或者二百元以下罚款：
　　（一）重型、中型载货汽车、专项作业车、挂车及大型客车的车身或者车厢后部未按照规定喷涂放大的牌号或者放大的牌号不清晰的；
　　（二）机动车喷涂、粘贴标识或者车身广告，影响安全驾驶的；
　　（三）载货汽车、专项作业车及挂车未按照规定安装侧面及后下部防护装置、粘贴车身反光标识的；
　　（四）【机动车未按照规定期限进行安全技术检验的】；
　　（五）改变车身颜色、更换发动机、车身或者车架，未按照第十六条规定的时限办理变更登记的；
　　（六）机动车所有权转让后，现机动车所有人未按照第二十五条规定的时限办理转让登记的；
　　（七）机动车所有人办理变更登记、转让登记，未按照第十八条、第二十七条规定的时限到住所地车辆管理所申请机动车转入的；
　　（八）机动车所有人未按照第二十三条规定申请变更备案的。","2019年03月26日12时43分00秒当事人张某在倒上线-7公里780米违反机动车未按照规定期限进行安全技术检验的行为,被罚款200元。|2019年02月25日12时43分00秒当事人徐某在余杭区星桥街道天鹤路与爱丽山庄路段处违反机动车未按照规定期限进行安全技术检验的行为,被罚款200元。",车辆到期未年检。,警告|罚款,处二百元以下罚款,暂无,,
交通,其他驾驶问题,驾驶与准驾车型不相符合的车辆的,《中华人民共和国道路交通安全法》第十九条第四款|《中华人民共和国道路交通安全法》第九十条,"驾驶机动车，应当依法取得机动车驾驶证。
申请机动车驾驶证，应当符合国务院公安部门规定的驾驶许可条件；经考试合格后，由公安机关交通管理部门发给相应类别的机动车驾驶证。
持有境外机动车驾驶证的人，符合国务院公安部门规定的驾驶许可条件，经公安机关交通管理部门考核合格的，可以发给中国的机动车驾驶证。
【驾驶人应当按照驾驶证载明的准驾车型驾驶机动车】；驾驶机动车时，应当随身携带机动车驾驶证。
公安机关交通管理部门以外的任何单位或者个人，不得收缴、扣留机动车驾驶证。|【机动车驾驶人违反道路交通安全法律、法规关于道路通行规定的】，处警告或者二十元以上二百元以下罚款。本法另有规定的，依照规定处罚。","2018年11月08日07时00分00秒当事人胡某在S13申嘉湖(杭)高速(练杭段)练市方向德清服务区公安检查站违反驾驶与驾驶证载明的准驾车型不相符合的车辆的行为,被罚款300元。|2017年08月06日03时40分00秒当事人李某在G25长深高速2191KM00M下行方向收费站违反驾驶与驾驶证载明的准驾车型不相符合的车辆的行为,被罚款700元。","当事人考取的驾驶证同驾驶车型不一致的情形,同样也属于无证驾驶。",警告|罚款,处二十元以上二百元以下罚款,暂无,,
交通,客运问题,公路客运车辆载客超过核定载客人数未达20%,《中华人民共和国道路交通安全法》第九十二条第一款,"【公路客运车辆载客超过额定乘员的】，处二百元以上五百元以下罚款；超过额定乘员百分之二十或者违反规定载货的，处五百元以上二千元以下罚款。
　　货运机动车超过核定载质量的，处二百元以上五百元以下罚款；超过核定载质量百分之三十或者违反规定载客的，处五百元以上二千元以下罚款。
　　有前两款行为的，由公安机关交通管理部门扣留机动车至违法状态消除。
　　运输单位的车辆有本条第一款、第二款规定的情形，经处罚不改的，对直接负责的主管人员处二千元以上五千元以下罚款。","2019年04月15日23时07分00秒当事人刘某在S14杭长(宜)高速安吉北收费站违反公路客运车辆载客超过核定载客人数未达20%的行为,被罚款200元。|2020年01月19日16时15分00秒当事人徐某在G15沈海高速雁荡山收费站进口内广场违反公路客运车辆载客超过核定载客人数未达20%的行为,被罚款400元",客运车辆超载，且超载人数未达核定人数的20％的。,扣留机动车|罚款,处二百元以上五百元以下罚款,【危险驾驶罪】,《中华人民共和国刑法》第一百三十三条之一,"在道路上驾驶机动车，有下列情形之一的，处拘役，并处罚金：
　　（一）追逐竞驶，情节恶劣的；
　　（二）醉酒驾驶机动车的；
　　（三）【从事校车业务或者旅客运输，严重超过额定乘员载客，或者严重超过规定时速行驶的】；
　　（四）违反危险化学品安全管理规定运输危险化学品，危及公共安全的。
　　机动车所有人、管理人对前款第三项、第四项行为负有直接责任的，依照前款的规定处罚。
　　有前两款行为，同时构成其他犯罪的，依照处罚较重的规定定罪处罚。"
交通,客运问题,驾驶营运客车（不包括公共汽车）以外的其他载客汽车载人超过核定人数20％以上,《中华人民共和国道路交通安全法》第九十二条第一款,"公路客运车辆载客超过额定乘员的，处二百元以上五百元以下罚款；【超过额定乘员百分之二十】或者违反规定载货的，处五百元以上二千元以下罚款。
　　货运机动车超过核定载质量的，处二百元以上五百元以下罚款；超过核定载质量百分之三十或者违反规定载客的，处五百元以上二千元以下罚款。
　　有前两款行为的，由公安机关交通管理部门扣留机动车至违法状态消除。
　　运输单位的车辆有本条第一款、第二款规定的情形，经处罚不改的，对直接负责的主管人员处二千元以上五千元以下罚款。","2019年06月14日10时00分00秒当事人蒋某在G15沈海高速大桥北收费站出口外广场违反驾驶公路客运车辆、公共汽车以外的其他营运客车载人超过核定人数20％以上的行为,被罚款100元。|2018年07月06日18时38分00秒当事人孙某在G25长深高速南庄兜收费站违反驾驶营运客车（不包括公共汽车）以外的其他载客汽车载人超过核定人数20％以上的行为,被罚款100元。",客运车辆超载，且超载人数超过核定人数的20％的。,扣留机动车|罚款,处五百元以上二千元以下罚款,【危险驾驶罪】,《中华人民共和国刑法》第一百三十三条之一,"在道路上驾驶机动车，有下列情形之一的，处拘役，并处罚金：
　　（一）追逐竞驶，情节恶劣的；
　　（二）醉酒驾驶机动车的；
　　（三）【从事校车业务或者旅客运输，严重超过额定乘员载客，或者严重超过规定时速行驶的】；
　　（四）违反危险化学品安全管理规定运输危险化学品，危及公共安全的。
　　机动车所有人、管理人对前款第三项、第四项行为负有直接责任的，依照前款的规定处罚。
　　有前两款行为，同时构成其他犯罪的，依照处罚较重的规定定罪处罚。"
交通,货运问题,驾驶货车载物超过核定载质量30%以上,《中华人民共和国道路交通安全法》第九十二条第二款,"公路客运车辆载客超过额定乘员的，处二百元以上五百元以下罚款；超过额定乘员百分之二十或者违反规定载货的，处五百元以上二千元以下罚款。
　　货运机动车超过核定载质量的，处二百元以上五百元以下罚款；【超过核定载质量百分之三十或者违反规定载客的】，处五百元以上二千元以下罚款。
　　有前两款行为的，由公安机关交通管理部门扣留机动车至违法状态消除。
　　运输单位的车辆有本条第一款、第二款规定的情形，经处罚不改的，对直接负责的主管人员处二千元以上五千元以下罚款。","2019年09月03日10时46分00秒当事人姚某在G15沈海高速塘下收费站收费站外广场违反驾驶货车载物超过核定载质量30%以上行为,被罚款1000元。|2019年12月20日15时29分00秒当事人肖某在杭州萧山机场空港大道与临湖路交叉口违反驾驶货车载物超过核定载质量30%以上行为,被罚款1000元。",货运车辆超载，且超载货物超过核定载质量30%以上的。,扣留机动车|罚款,处五百元以上二千元以下罚款,暂无,,
交通,托运问题,携带、交运禁运物品,《中华人民共和国民用航空安全保卫条例》第三十二条第（四）项|《中华人民共和国民用航空安全保卫条例》第三十五条第(三)项,"除国务院另有规定的外，乘坐民用航空器的，禁止随身携带或者交运下列物品：
　　（一）枪支、弹药、军械、警械；
　　（二）管制刀具；
　　（三）易燃、易爆、有毒、腐蚀性、放射性物品；
　　（四）【国家规定的其他禁运物品】。|违反本条例的有关规定，由民航公安机关按照下列规定予以处罚：
　　（一）有本条例第二十四条第四项所列行为的，可以处以警告或者3000元以下的罚款；
　　（二）有本条例第二十四条第三项所列行为的，可以处以警告、没收非法所得或者5000元以下罚款；
　　（三）【违反本条例第三十条第二款、第三十二条的规定，尚未构成犯罪的，可以处以5000元以下罚款、没收或者扣留非法携带的物品】。","主要违法事实：2021年12月2日15时46分，饶某在杭州萧山国际机场欲乘坐某航班，于左脚鞋内隐匿携带一把银色金属材质、刀刃长6.5公分的折叠水果刀，在接受安全检查时被查出。
行政处罚的种类和依据：根据《中华人民共和国民用航空安全保卫条例》第三十二条第(四)项、第三十五条第(三)项之规定，决定给予饶某罚款一千元的行政处罚。|主要违法事实： 2022年2月25日8时35分，何某在杭州萧山国际机场欲乘坐今日航班自杭州到重庆，于左鞋鞋垫下藏匿携带一个点烟器（黑色金属外壳，外有“Happy Birthday”字样），在接受安检时被查出。
行政处罚的种类和依据：根据《中华人民共和国民用航空安全保卫条例》第三十二条第（四）项、第三十五条第(三)项之规定，决定给予何某罚款五百元的行政处罚。",乘坐民航航班时故意隐匿携带打火机等禁运物品的。,罚款|没收或扣留违法物品,处以5000元以下罚款,【非法携带枪支、弹药、管制刀具、危险物品危及公共安全罪】,《中华人民共和国刑法》第一百三十条,【非法携带枪支、弹药、管制刀具或者爆炸性、易燃性、放射性、毒害性、腐蚀性物品，进入公共场所或者公共交通工具，危及公共安全，情节严重的】，处三年以下有期徒刑、拘役或者管制。
